group_name,triangle_name,panel_name,sub_gamut_name,source_registration,global_label,region_index,label,stack_token,fC,fM,fY,site_x,site_y,expected_hex,expected_R,expected_G,expected_B,expected_L,expected_a,expected_b,polygon_xy,max_height,max_run,distinct_lte,preset,sample_pixels,raw_region_pixels,core_region_pixels,candidate_mask_pixels,sample_mask_pixels,old_color_mask_pixels,old_color_mask_fraction,sample_core_fraction_requested,sample_core_fraction_used,erosion_px_used,lab_trim_percentile,lab_trim_cutoff_deltaE00,lab_trimmed_pixels,lab_trimmed_fraction,measured_hex,measured_R,measured_G,measured_B,measured_L,measured_a,measured_b,measured_L_mean,measured_a_mean,measured_b_mean,deltaE00_to_expected,deltaE76_to_expected,within_region_deltaE00_median,within_region_deltaE00_p90,within_region_deltaE00_sd,hue_angle_degrees,measured_chroma
panel_01_up_left,panel_01_up_left__center,panel_01_up_left,center,panel_landmarks,panel_01_up_left__center::gamut_009_cyy,9,gamut_009_cyy,cyy,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.5773502691896257,#bdd749,0.7411764705882353,0.8431372549019608,0.28627450980392155,81.78436408497542,-27.531586792779173,64.35620557265086,"[[0.5000000000000001, 0.5292377467571565], [0.3541666666666665, 0.6134346610139771], [0.31666666666666654, 0.5484827557301443], [0.4999999999999999, 0.44263520637871295], [0.49999999999999994, 0.4426352063787134], [0.49999999999999994, 0.529237746757157]]",6,2,2,simple,104,1350,576,107,104,107,1.0,0.65,0.65,4,98.0,1.3971420666457157,3,0.028037383177570093,#2d906a,0.1764706,0.5647059,0.41568628,53.527340130310705,-38.03779990133388,11.967833004206074,53.595116661085584,-37.92660947001247,12.035243067705952,31.828444248117798,60.44320885779511,0.4764095558236152,1.0596852648105484,0.32543031247862264,162.53486049647358,39.87609870775324
panel_01_up_left,panel_01_up_left__center,panel_01_up_left,center,panel_landmarks,panel_01_up_left__center::gamut_010_cycyy,10,gamut_010_cycyy,cycyy,0.4,0.0,0.6,0.3,0.5196152422706631,#b0d558,0.6901960784313725,0.8352941176470589,0.34509803921568627,80.47282173371678,-30.62907611862564,56.47710040787457,"[[0.49999999999999994, 0.44263520637871295], [0.3166666666666666, 0.5484827557301443], [0.27500000000000013, 0.47631397208144144], [0.5, 0.3464101615137757], [0.5, 0.34641016151377535], [0.5, 0.4426352063787127]]",6,2,2,simple,90,1820,778,90,90,90,1.0,0.65,0.65,5,98.0,,0,0.0,#359963,0.20784314,0.6,0.3882353,56.52430944610607,-41.55257791218514,19.768390063204254,56.55196491154811,-41.51117851222737,19.668431077817083,25.223164396505606,45.170604903993095,0.3879996001974787,0.7065789137140707,0.2088325727832906,154.55751075882813,46.01527981919929
panel_01_up_left,panel_01_up_left__center,panel_01_up_left,center,panel_landmarks,panel_01_up_left__center::gamut_011_cy,11,gamut_011_cy,cy,0.5,0.0,0.5,0.25,0.4330127018922193,#9cd36e,0.611764705882353,0.8274509803921568,0.43137254901960786,78.9150462873468,-34.99013382693389,44.14872186254153,"[[0.4999999999999999, 0.3464101615137758], [0.2750000000000002, 0.47631397208144144], [0.22500000000000003, 0.3897114317029974], [0.45, 0.25980762113533157], [0.45, 0.25980762113533157], [0.5, 0.28867513459481287], [0.5, 0.34641016151377524]]",6,2,2,simple,129,2545,1090,132,129,132,1.0,0.65,0.65,6,98.0,1.4503456549156557,3,0.022727272727272728,#40a659,0.2509804,0.6509804,0.34901962,60.85392732295611,-46.37033990668693,30.823773441826607,60.895790193988546,-46.40367118323761,31.007463396000905,16.205835759296118,25.164803974564038,0.4931040236380379,0.9724618520970691,0.31363063856742796,146.38680666588357,55.68045826189596
panel_01_up_left,panel_01_up_left__center,panel_01_up_left,center,panel_landmarks,panel_01_up_left__center::gamut_012_ccycy,12,gamut_012_ccycy,ccycy,0.6,0.0,0.4,0.2,0.34641016151377546,#88d184,0.5333333333333333,0.8196078431372549,0.5176470588235295,77.57843488375325,-37.888046728189686,31.195962138943845,"[[0.36666666666666653, 0.21169509870286277], [0.36666666666666714, 0.21169509870286302], [0.45, 0.25980762113533157], [0.225, 0.3897114317029973], [0.18333333333333335, 0.3175426480542941]]",6,2,2,simple,106,1839,795,107,106,107,1.0,0.65,0.65,5,98.0,0.6702422562020749,1,0.009345794392523364,#50ad4e,0.3137255,0.6784314,0.30588236,63.44859782557251,-46.70596811159322,40.128062247336636,63.36374203904038,-46.76793646178728,40.004141098857836,11.451604447104804,18.899482669136038,0.36375557303809236,0.6188754668211641,0.16353441943423627,139.33203202641346,61.5768530940587
panel_01_up_left,panel_01_up_left__center,panel_01_up_left,center,panel_landmarks,panel_01_up_left__center::gamut_013_ccy,13,gamut_013_ccy,ccy,0.6666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.28867513459481287,#7bcf92,0.4823529411764706,0.8117647058823529,0.5725490196078431,76.6242576233587,-38.596781108295175,22.516384217852845,"[[0.29166666666666674, 0.16839382851364088], [0.29166666666666674, 0.16839382851364088], [0.3666666666666666, 0.21169509870286274], [0.18333333333333332, 0.3175426480542941], [0.14583333333333337, 0.2525907427704613]]",6,2,2,simple,99,1357,559,102,99,102,1.0,0.65,0.65,4,98.0,0.664083802603937,3,0.029411764705882353,#60b347,0.3764706,0.7019608,0.2784314,65.8889312152455,-45.602436055638684,46.500735998648594,65.85923512011944,-45.71075639798609,46.77689690391554,12.10986376716589,27.195138622094415,0.28395689602714175,0.5314911310404047,0.16940934657982298,134.4412009659285,65.12987503922166
panel_01_up_left,panel_01_up_left__center,panel_01_up_left,center,panel_landmarks,panel_01_up_left__center::gamut_014_ccyc,14,gamut_014_ccyc,ccyc,0.75,0.0,0.25,0.125,0.21650635094610965,#6bcda5,0.4196078431372549,0.803921568627451,0.6470588235294118,75.7627364620849,-38.23104893684348,11.116976934990475,"[[0.22499999999999984, 0.12990381056766567], [0.2916666666666667, 0.16839382851364085], [0.14583333333333337, 0.2525907427704613], [0.11250000000000002, 0.1948557158514987], [0.22500000000000003, 0.12990381056766576]]",6,2,2,simple,45,938,399,45,45,45,1.0,0.65,0.65,4,98.0,,0,0.0,#7abd36,0.47843137,0.7411765,0.21176471,70.02763247690764,-42.387260263648805,57.872789043243145,69.93270432920083,-42.388376908489114,57.824062574234105,18.8301328132455,47.289232138152634,0.34854437287618684,0.6419163326987741,0.16549423271444605,126.21983966152766,71.73520435812549
panel_01_up_left,panel_01_up_left__center,panel_01_up_left,center,panel_landmarks,panel_01_up_left__center::gamut_015_ccycc,15,gamut_015_ccycc,ccycc,0.8,0.0,0.2,0.1,0.17320508075688773,#61ccb0,0.3803921568627451,0.8,0.6901960784313725,75.36328019947463,-37.63795429928929,4.586277188762633,"[[0.22499999999999995, 0.12990381056766578], [0.11249999999999999, 0.19485571585149866], [0.04999999999999999, 0.08660254037844385], [0.1, 0.05773502691896256]]",6,2,2,simple,79,1120,496,79,79,79,1.0,0.65,0.65,5,98.0,,0,0.0,#88bf29,0.53333336,0.7490196,0.16078432,71.32513674447532,-39.46942496080796,64.32111794296954,71.7947209659789,-39.315629430176415,64.26895914371,24.01921344269495,59.899182692901704,0.3257381052125154,1.5708191609132371,0.53087379791384,121.53456414909567,75.46550019823792
panel_01_up_left,panel_01_up_left__center,panel_01_up_left,center,panel_landmarks,panel_01_up_left__center::gamut_016_c,16,gamut_016_c,c,1.0,0.0,0.0,0.0,0.0,#3ac8dc,0.22745098039215686,0.7843137254901961,0.8627450980392157,74.42655654335444,-30.326087604312878,-20.705156122725967,"[[0.1, 0.057735026918962574], [0.05, 0.08660254037844387], [0.0, 0.0], [0.10000000000000002, 0.0]]",6,2,2,simple,47,561,238,47,47,47,1.0,0.65,0.65,3,98.0,,0,0.0,#f2e210,0.9490196,0.8862745,0.0627451,88.5969017779276,-12.800480546614256,86.42190397032299,88.69094376438888,-12.891956166249752,86.46765239482147,46.2520017094465,109.472154409181,0.022398401220161398,0.2544414968327288,0.13577854179030416,98.42517558305445,87.36473995886429
panel_01_up_left,panel_01_up_left__center,panel_01_up_left,center,panel_landmarks,panel_01_up_left__center::gamut_017_ccmcc,17,gamut_017_ccmcc,ccmcc,0.8,0.2,0.0,0.2,0.0,#55a5ce,0.3333333333333333,0.6470588235294118,0.807843137254902,64.39915620027084,-12.522958683054753,-28.313954637547667,"[[0.22499999999999998, 0.12990381056766578], [0.22499999999999992, 0.12990381056766576], [0.1, 0.05773502691896257], [0.10000000000000002, 0.0], [0.22499999999999998, 0.0]]",6,2,2,simple,72,1129,481,72,72,72,1.0,0.65,0.65,5,98.0,,0,0.0,#e5a53e,0.8980392,0.64705884,0.24313726,72.19125049769494,13.74261675731106,60.351754672155714,72.23968682968132,13.769781477548747,60.21794278038354,48.204181425225926,92.80196762001502,0.6863578062684953,1.2806449091798742,0.43883122598694163,77.17198622735214,61.8966380940548
panel_01_up_left,panel_01_up_left__center,panel_01_up_left,center,panel_landmarks,panel_01_up_left__center::gamut_018_ccmc,18,gamut_018_ccmc,ccmc,0.75,0.25,0.0,0.25,0.0,#5c9cca,0.3607843137254902,0.611764705882353,0.792156862745098,61.92440441812144,-7.364048329696504,-29.88546306665585,"[[0.29166666666666663, 0.16839382851364085], [0.29166666666666674, 0.16839382851364088], [0.22499999999999992, 0.12990381056766573], [0.22499999999999995, 0.12990381056766576], [0.22499999999999998, 0.0], [0.29166666666666674, 0.0]]",6,2,2,simple,54,913,409,54,54,54,1.0,0.65,0.65,4,98.0,,0,0.0,#e79c48,0.90588236,0.6117647,0.28235295,70.33770124044474,20.413328654537683,53.48316200635291,70.25536777462132,20.217627140251874,53.5853179884933,44.413274625514,88.27623622532104,0.5853710703142205,0.9470950891202021,0.29089992110581997,69.10926122503213,57.24642001868729
panel_01_up_left,panel_01_up_left__center,panel_01_up_left,center,panel_landmarks,panel_01_up_left__center::gamut_019_ccm,19,gamut_019_ccm,ccm,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,#678dc4,0.403921568627451,0.5529411764705883,0.7686274509803922,57.95834963869487,1.909786468417607,-32.625876079859225,"[[0.3666666666666667, 0.2116950987028628], [0.36666666666666675, 0.2116950987028628], [0.29166666666666674, 0.16839382851364085], [0.2916666666666667, 0.16839382851364082], [0.2916666666666667, 0.0], [0.3666666666666667, 0.0]]",6,2,2,simple,114,1348,574,116,114,116,1.0,0.65,0.65,4,98.0,0.9723234940341617,2,0.017241379310344827,#e18b54,0.88235295,0.54509807,0.32941177,65.96466785953227,28.080323776059956,42.905173130820806,65.89192881046924,27.898942858202737,43.00888275369094,41.770363783774414,80.33640239200523,0.40254886145119995,0.7800933840810198,0.23979305850193872,56.796292624763055,51.277270449528274
panel_01_up_left,panel_01_up_left__center,panel_01_up_left,center,panel_landmarks,panel_01_up_left__center::gamut_020_ccmcm,20,gamut_020_ccmcm,ccmcm,0.6,0.4,0.0,0.4,0.0,#7082c0,0.4392156862745098,0.5098039215686274,0.7529411764705882,55.29267420281303,9.505154374171154,-34.4733226879592,"[[0.44999999999999996, 0.25980762113533157], [0.4500000000000001, 0.2598076211353316], [0.3666666666666665, 0.21169509870286266], [0.36666666666666675, 0.21169509870286288], [0.3666666666666667, 0.0], [0.44999999999999996, 0.0]]",6,2,2,simple,124,1839,816,127,124,127,1.0,0.65,0.65,5,98.0,1.2470521877788838,3,0.023622047244094488,#df8258,0.8745098,0.50980395,0.34509805,63.63411113782225,31.87823977231097,38.09051796795116,63.60067609219238,31.737748440951652,37.94504810733931,39.761032833762464,76.39139670872329,0.5628505512223041,0.9540434111299408,0.27093760197737327,50.07378497800323,49.670008355624006
panel_01_up_left,panel_01_up_left__center,panel_01_up_left,center,panel_landmarks,panel_01_up_left__center::gamut_021_cm,21,gamut_021_cm,cm,0.5,0.5,0.0,0.5,0.0,#7e70b9,0.49411764705882355,0.4392156862745098,0.7254901960784313,51.29732537689088,22.192773865570615,-36.6472398512226,"[[0.55, 0.2598076211353316], [0.5, 0.2886751345948129], [0.4500000000000002, 0.25980762113533173], [0.44999999999999996, 0.25980762113533157], [0.44999999999999996, 0.0], [0.55, 0.0]]",6,2,2,simple,70,2520,1128,70,70,70,1.0,0.65,0.65,7,98.0,,0,0.0,#db765f,0.85882354,0.4627451,0.37254903,60.78409988708596,36.73064475696292,30.510280477065386,60.736385541274934,36.97708981933661,30.526556861188112,35.883503810721855,69.3648406421185,0.25613620095014566,0.6254122391223408,0.23258935545397286,39.714689986394944,47.74952857412735
panel_01_up_left,panel_01_up_left__center,panel_01_up_left,center,panel_landmarks,panel_01_up_left__center::gamut_022_cmcmm,22,gamut_022_cmcmm,cmcmm,0.4,0.6,0.0,0.6,0.0,#8c5fb2,0.5490196078431373,0.37254901960784315,0.6980392156862745,48.227853537804535,34.47023920646486,-37.32564454758596,"[[0.6333333333333334, 0.2116950987028627], [0.6333333333333331, 0.211695098702863], [0.5500000000000002, 0.25980762113533157], [0.55, 0.2598076211353316], [0.55, 0.0], [0.6333333333333334, 0.0]]",6,2,2,simple,109,1819,797,110,109,110,1.0,0.65,0.65,5,98.0,1.2084027706232943,1,0.00909090909090909,#d67066,0.8392157,0.4392157,0.4,58.796552054975365,39.01183415381981,23.795903159838506,58.71989665642004,39.174555046487306,23.63234688870637,31.852358946563395,62.19459033681027,0.35868489379006596,1.0282172574916417,0.34130285992277853,31.381782755968175,45.69647919957898
panel_01_up_left,panel_01_up_left__center,panel_01_up_left,center,panel_landmarks,panel_01_up_left__center::gamut_023_cmm,23,gamut_023_cmm,cmm,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.0,#9553ad,0.5843137254901961,0.3254901960784314,0.6784313725490196,46.43717552780805,42.58465688514468,-37.152504170448154,"[[0.7083333333333331, 0.168393828513641], [0.7083333333333331, 0.168393828513641], [0.6333333333333333, 0.2116950987028628], [0.6333333333333334, 0.0], [0.7083333333333333, 0.0]]",6,2,2,simple,41,1332,578,41,41,41,1.0,0.65,0.65,5,98.0,,0,0.0,#d66869,0.8392157,0.40784314,0.4117647,57.28971109360752,43.27613446576317,20.004814758855048,57.40020177790007,43.25019637636534,19.992193411620274,28.954178948189494,58.182598572404125,0.3307123647672398,0.34915675016040765,0.18983634307926392,24.809200244243186,47.67616205017891
panel_01_up_left,panel_01_up_left__center,panel_01_up_left,center,panel_landmarks,panel_01_up_left__center::gamut_024_mcmm,24,gamut_024_mcmm,mcmm,0.25,0.75,0.0,0.75,0.0,#a044a7,0.6274509803921569,0.26666666666666666,0.6549019607843137,44.800029665938034,51.92297921655648,-36.09631750039897,"[[0.7750000000000006, 0.12990381056766542], [0.7750000000000004, 0.12990381056766562], [0.7083333333333331, 0.16839382851364093], [0.7083333333333331, 0.0], [0.7750000000000006, 0.0]]",6,2,2,simple,54,956,411,54,54,54,1.0,0.65,0.65,4,98.0,,0,0.0,#d46172,0.83137256,0.38039216,0.44705883,55.86341838488591,47.06588022353109,12.672078393820364,55.9143810388805,47.12732949348138,12.496004555740088,24.306013348661782,50.24287430740702,0.3962704334433054,0.6854960398353952,0.20880891081767033,15.069050312272225,48.741959870679224
panel_01_up_left,panel_01_up_left__center,panel_01_up_left,center,panel_landmarks,panel_01_up_left__center::gamut_025_mmcmm,25,gamut_025_mmcmm,mmcmm,0.2,0.8,0.0,0.8,0.0,#a73ca4,0.6549019607843137,0.23529411764705882,0.6431372549019608,44.4176754796398,56.71421828170675,-34.84717030635769,"[[0.7750000000000006, 0.12990381056766537], [0.7750000000000006, 0.0], [0.8999999999999999, 0.0], [0.8999999999999999, 0.05773502691896263]]",6,2,2,simple,45,1100,471,45,45,45,1.0,0.65,0.65,5,98.0,,0,0.0,#cf5b77,0.8117647,0.35686275,0.46666667,54.06467993191548,48.4760468739483,7.228835054082361,54.06016946395321,48.46848996326453,7.3311618585662375,20.470057294698453,43.946813196608645,0.3889711939600043,0.7045198297620026,0.2233223637734419,8.481548989827502,49.01207174527886
panel_01_up_left,panel_01_up_left__center,panel_01_up_left,center,panel_landmarks,panel_01_up_left__center::gamut_026_m,26,gamut_026_m,m,0.0,1.0,0.0,1.0,0.0,#c31996,0.7647058823529411,0.09803921568627451,0.5882352941176471,44.94517938493525,71.41561872915153,-25.286338363609783,"[[0.8999999999999999, 0.05773502691896262], [0.8999999999999999, 0.0], [1.0, 0.0], [0.95, 0.08660254037844395]]",6,2,2,simple,69,566,244,69,69,69,1.0,0.65,0.65,3,98.0,,0,0.0,#c94891,0.7882353,0.28235295,0.5686275,50.816427656627624,58.54014769032767,-13.462658985975562,50.80734938209981,58.51412712766478,-13.465098978248491,7.632543607589131,18.440409560650636,0.18518454128754128,0.5254860836078689,0.15151976440775197,347.04869955062,60.06822852871595
panel_01_up_left,panel_01_up_left__center,panel_01_up_left,center,panel_landmarks,panel_01_up_left__center::gamut_027_mmymm,27,gamut_027_mmymm,mmymm,0.0,0.8,0.2,0.9,0.17320508075688773,#cf4078,0.8117647058823529,0.25098039215686274,0.47058823529411764,49.84848124885772,60.188269024954224,0.4786347756794429,"[[0.7750000000000004, 0.12990381056766553], [0.7750000000000004, 0.1299038105676656], [0.8999999999999999, 0.05773502691896262], [0.95, 0.08660254037844393], [0.8875000000000002, 0.19485571585149836]]",6,2,2,simple,46,1105,483,46,46,46,1.0,0.65,0.65,6,98.0,,0,0.0,#974b94,0.5921569,0.29411766,0.5803922,43.9385853754184,42.25610434173904,-25.77068917914376,43.96680252868067,42.48156182085524,-26.030753831548562,15.15303587282195,32.33444614565248,0.2529857667293015,0.604867049186815,0.17817880019081161,328.6222784569486,49.49451257369825
panel_01_up_left,panel_01_up_left__center,panel_01_up_left,center,panel_landmarks,panel_01_up_left__center::gamut_028_mmym,28,gamut_028_mmym,mmym,0.0,0.75,0.25,0.875,0.21650635094610965,#d24a70,0.8235294117647058,0.2901960784313726,0.4392156862745098,51.57960032045129,56.37809473471766,7.85956369537153,"[[0.7083333333333333, 0.16839382851364088], [0.708333333333333, 0.1683938285136411], [0.7750000000000006, 0.12990381056766553], [0.7750000000000005, 0.12990381056766556], [0.8875000000000002, 0.19485571585149838], [0.8541666666666666, 0.2525907427704614]]",6,2,2,simple,53,957,414,53,53,53,1.0,0.65,0.65,5,98.0,,0,0.0,#904c95,0.5647059,0.29803923,0.58431375,43.23886012989908,39.725733356341884,-27.856553004959082,43.3091727146703,39.99771709763159,-27.970579947708316,19.890838242920733,40.28039322739972,0.29183107200084446,0.6543392101780555,0.19073866893566457,324.96102156202596,48.51928931896333
panel_01_up_left,panel_01_up_left__center,panel_01_up_left,center,panel_landmarks,panel_01_up_left__center::gamut_029_mmy,29,gamut_029_mmy,mmy,0.0,0.6666666666666666,0.3333333333333333,0.8333333333333333,0.28867513459481287,#d75b64,0.8431372549019608,0.3568627450980392,0.39215686274509803,54.92109472478978,49.47976671792647,19.744343642877826,"[[0.6333333333333329, 0.21169509870286304], [0.6333333333333332, 0.2116950987028628], [0.708333333333333, 0.16839382851364093], [0.7083333333333333, 0.16839382851364088], [0.8541666666666666, 0.25259074277046145], [0.8166666666666667, 0.3175426480542943]]",6,2,2,simple,69,1347,593,69,69,69,1.0,0.65,0.65,6,98.0,,0,0.0,#844d98,0.5176471,0.3019608,0.59607846,41.97033515076101,36.64806520601585,-31.887149228615954,41.915196902184256,36.52612249523312,-31.89608868647101,28.421468842712326,54.75569188106548,0.3439488505353631,0.556956739593096,0.16617067327719628,318.9737656312265,48.57850316006466
panel_01_up_left,panel_01_up_left__center,panel_01_up_left,center,panel_landmarks,panel_01_up_left__center::gamut_030_mmymy,30,gamut_030_mmymy,mmymy,0.0,0.6,0.4,0.8,0.34641016151377546,#db685a,0.8588235294117647,0.40784313725490196,0.35294117647058826,57.754183854481255,43.898425701771274,29.352331819167688,"[[0.5500000000000003, 0.2598076211353315], [0.5500000000000003, 0.2598076211353315], [0.6333333333333333, 0.21169509870286285], [0.6333333333333329, 0.21169509870286302], [0.8166666666666665, 0.3175426480542942], [0.775, 0.38971143170299727]]",6,2,2,simple,92,1875,834,92,92,92,1.0,0.65,0.65,7,98.0,,0,0.0,#7d4d9b,0.49019608,0.3019608,0.60784316,41.27107059542089,34.95602171413653,-34.82159302774268,41.331792516187456,34.7140561758759,-34.73341432930473,35.34886302729444,66.85770144153908,0.3545245094838746,0.6392588533168545,0.23877686047293994,315.1103819165419,49.34031612250698
panel_02_down,panel_02_down__corner_1,panel_02_down,corner_1,panel_landmarks,panel_02_down__corner_1::gamut_001_my,1,gamut_001_my,my,0.0,0.5,0.5,0.75,0.4330127018922193,#e17c4b,0.8823529411764706,0.48627450980392156,0.29411764705882354,62.45289702748056,35.06929839281481,43.41945673452145,"[[0.5, 0.34641016151377513], [0.5, 0.34641016151377513], [0.5, 0.28867513459481287], [0.55, 0.2598076211353315], [0.5500000000000003, 0.25980762113533146], [0.7750000000000001, 0.38971143170299727], [0.7250000000000001, 0.47631397208144116]]",6,2,2,simple,63,2816,1203,63,63,63,1.0,0.65,0.65,7,98.0,,0,0.0,#368d50,0.21176471,0.5529412,0.3137255,52.26930330180765,-40.392590709581015,24.93477542146283,52.238754321965864,-40.18244002833342,25.04744120141691,50.668374896330285,78.35742294969371,0.586993960027734,1.1545198417027955,0.3501674778903225,148.31252566843182,47.468983658284884
panel_02_down,panel_02_down__corner_1,panel_02_down,corner_1,panel_landmarks,panel_02_down__corner_1::gamut_002_mymyy,2,gamut_002_mymyy,mymyy,0.0,0.4,0.6,0.7,0.5196152422706631,#e78f3c,0.9058823529411765,0.5607843137254902,0.23529411764705882,67.25038043422728,26.766151588117626,56.050858524577286,"[[0.49999999999999994, 0.44263520637871284], [0.49999999999999994, 0.44263520637871284], [0.49999999999999994, 0.3464101615137752], [0.7250000000000001, 0.47631397208144116], [0.6833333333333335, 0.5484827557301443]]",6,2,2,simple,139,2056,880,142,139,142,1.0,0.65,0.65,5,98.0,1.645476463673632,3,0.02112676056338028,#319067,0.19215687,0.5647059,0.40392157,53.5973239060025,-37.82107393876238,13.780751054023765,53.64066460943041,-37.769782889298966,13.755894567761015,45.31672008128098,78.38799422995275,0.6240103796377959,1.1792841556394176,0.35761007178871757,159.97992907353864,40.25348101089281
panel_02_down,panel_02_down__corner_1,panel_02_down,corner_1,panel_landmarks,panel_02_down__corner_1::gamut_003_myy,3,gamut_003_myy,myy,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5773502691896257,#eb9d32,0.9215686274509803,0.615686274509804,0.19607843137254902,70.87834005274337,20.623964460334378,63.79337035503971,"[[0.5, 0.5292377467571571], [0.4999999999999999, 0.5292377467571567], [0.49999999999999994, 0.4426352063787129], [0.6833333333333335, 0.5484827557301444], [0.6458333333333334, 0.6134346610139774]]",6,2,2,simple,63,1462,639,63,63,63,1.0,0.65,0.65,5,98.0,,0,0.0,#2f9075,0.18431373,0.5647059,0.45882353,53.875252516087215,-35.007263120267915,6.591945317429659,54.04997493736488,-35.180475861067684,6.545287328350759,43.2952570013772,81.58395365656949,0.46681294792913086,0.8885761275570537,0.25596012556844916,169.33594846895494,35.6224959013213
panel_02_down,panel_02_down__corner_1,panel_02_down,corner_1,panel_landmarks,panel_02_down__corner_1::gamut_004_ymyy,4,gamut_004_ymyy,ymyy,0.0,0.25,0.75,0.625,0.649519052838329,#f0ad25,0.9411764705882353,0.6784313725490196,0.1450980392156863,75.17069205620427,13.897348872566884,71.97054159381838,"[[0.5, 0.6062177826491071], [0.5, 0.6062177826491071], [0.5, 0.529237746757157], [0.6458333333333334, 0.6134346610139774], [0.6125, 0.6711696879329399]]",6,2,2,simple,48,1032,428,48,48,48,1.0,0.65,0.65,4,98.0,,0,0.0,#2a8d88,0.16470589,0.55098045,0.53333336,53.16107618857504,-28.91206851639977,-5.595045710952251,53.21817312078878,-28.792657056189668,-5.849573299836816,44.158685900696916,91.28794959772813,0.4446705975981472,1.1759545166329963,0.39492484145952433,190.95246092394015,29.448467573112186
panel_02_down,panel_02_down__corner_1,panel_02_down,corner_1,panel_landmarks,panel_02_down__corner_1::gamut_005_yymyy,5,gamut_005_yymyy,yymyy,0.0,0.2,0.8,0.6000000000000001,0.6928203230275509,#f3b71e,0.9529411764705882,0.7176470588235294,0.11764705882352941,77.88658998186094,9.774007373456461,76.02676705068747,"[[0.5, 0.7505553499465134], [0.5, 0.6062177826491071], [0.6125, 0.6711696879329399], [0.55, 0.7794228634059948]]",6,2,2,simple,48,1240,530,48,48,48,1.0,0.65,0.65,6,98.0,,0,0.0,#258996,0.14313726,0.5392157,0.5882353,52.52994179634475,-23.404982241141738,-15.057587537073225,52.58503164310478,-23.60911953926117,-14.802204619050789,47.555087202033796,100.20062180305358,0.8493863132111449,2.1325560410999653,0.6885780717850235,212.75518943652824,27.83027373463623
panel_02_down,panel_02_down__corner_1,panel_02_down,corner_1,panel_landmarks,panel_02_down__corner_1::gamut_006_y,6,gamut_006_y,y,0.0,0.0,1.0,0.5,0.8660254037844386,#ffdf00,1.0,0.8745098039215686,0.0,88.94096720886532,-5.949434572648293,88.5567575521992,"[[0.45, 0.7794228634059948], [0.5, 0.7505553499465135], [0.5499999999999999, 0.7794228634059948], [0.5, 0.8660254037844386]]",6,2,2,simple,60,630,265,60,60,60,1.0,0.65,0.65,3,98.0,,0,0.0,#1b76ce,0.105882354,0.4627451,0.80784315,49.061170872566606,7.050404630276564,-52.5502065045447,49.00228658232331,7.080331939278588,-52.520737441592686,67.87224526280241,147.2092703617465,0.1223411236280357,0.38449275534014365,0.2011648304874934,277.6414635291602,53.021056280697735
panel_02_down,panel_02_down__corner_1,panel_02_down,corner_1,panel_landmarks,panel_02_down__corner_1::gamut_007_yycyy,7,gamut_007_yycyy,yycyy,0.2,0.0,0.8,0.4,0.6928203230275509,#d7da2c,0.8431372549019608,0.8549019607843137,0.17254901960784313,84.3667653359768,-19.647053313897157,76.98686095704784,"[[0.45, 0.7794228634059948], [0.38750000000000007, 0.6711696879329401], [0.5, 0.6062177826491071], [0.49999999999999994, 0.606217782649107], [0.5, 0.7505553499465134]]",6,2,2,simple,41,1238,514,41,41,41,1.0,0.65,0.65,6,98.0,,0,0.0,#2882d3,0.15686275,0.50980395,0.827451,53.08954862997979,2.804565855441976,-49.149805370643485,52.98112106858021,2.9739140784790132,-49.30587066869206,70.17448208056918,131.8817579518194,1.1517454118872616,2.1908918172325937,0.6250145375927462,273.26584657454123,49.229756830697895
panel_02_down,panel_02_down__corner_1,panel_02_down,corner_1,panel_landmarks,panel_02_down__corner_1::gamut_008_ycyy,8,gamut_008_ycyy,ycyy,0.25,0.0,0.75,0.375,0.649519052838329,#cdd937,0.803921568627451,0.8509803921568627,0.21568627450980393,83.38010598564017,-22.911475895264044,72.6579380339764,"[[0.49999999999999994, 0.6062177826491072], [0.38750000000000007, 0.6711696879329401], [0.3541666666666665, 0.6134346610139771], [0.4999999999999999, 0.5292377467571566], [0.5, 0.529237746757157], [0.5, 0.606217782649107]]",6,2,2,simple,74,1019,453,74,74,74,1.0,0.65,0.65,4,98.0,,0,0.0,#2b86d6,0.16862746,0.5254902,0.8392157,54.46582539152644,1.5841708700051194,-48.44191344084554,54.461836609818896,1.5681242794181678,-48.378908786197165,68.31488827643963,126.89068665567191,0.7043134433356425,1.097849471570301,0.4256335208438112,271.873046757083,48.4678096797838
