target_name,region_index,label,stack_token,fC,fM,fY,site_x,site_y,expected_hex,expected_R,expected_G,expected_B,expected_L,expected_a,expected_b,polygon_xy,max_height,max_run,distinct_lte,preset,sample_pixels,raw_region_pixels,core_region_pixels,candidate_mask_pixels,sample_mask_pixels,old_color_mask_pixels,old_color_mask_fraction,sample_core_fraction_requested,sample_core_fraction_used,erosion_px_used,lab_trim_percentile,lab_trim_cutoff_deltaE00,lab_trimmed_pixels,lab_trimmed_fraction,measured_hex,measured_R,measured_G,measured_B,measured_L,measured_a,measured_b,measured_L_mean,measured_a_mean,measured_b_mean,deltaE00_to_expected,deltaE76_to_expected,within_region_deltaE00_median,within_region_deltaE00_p90,within_region_deltaE00_sd,hue_angle_degrees,measured_chroma
full_example_manual,1,gamut_001_my,my,0.0,0.5,0.5,0.75,0.4330127018922193,#e17c4b,0.8823529411764706,0.48627450980392156,0.29411764705882354,62.45289702748056,35.06929839281481,43.41945673452145,"[[0.6666666666666666, 0.44263520637871306], [0.6666666666666666, 0.4041451884327384], [0.6833333333333337, 0.3752776749732563], [0.7166666666666667, 0.356032666000269], [0.7750000000000001, 0.38971143170299727], [0.7250000000000001, 0.47631397208144116]]",6,3,3,normal,12000,44213,18659,13496,13226,13496,1.0,0.65,0.65,8,98.0,2.1289894298760093,270,0.02000592768227623,#ab5d43,0.67058825,0.3647059,0.2627451,48.12642787306507,29.297657866481806,28.919667432516505,48.07899589686733,29.14967363775001,28.75461254041931,14.72656691188156,21.184981534100164,0.7499575293459998,1.4659579540141938,0.45642325237850273,44.62799815805994,41.16673318188825
full_example_manual,2,gamut_002_cmy,cmy,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.28867513459481287,#a9957b,0.6627450980392157,0.5843137254901961,0.4823529411764706,62.81114388549085,3.3010794228048312,16.474025197768903,"[[0.55, 0.23094010767585016], [0.5750000000000001, 0.2742413778650722], [0.525, 0.3608439182435162], [0.475, 0.3608439182435162], [0.42499999999999993, 0.27424137786507224], [0.45, 0.23094010767585016]]",6,3,3,normal,12000,77361,32857,26337,25819,26337,1.0,0.65,0.65,8,98.0,9.164210242173837,518,0.019668147473136652,#6e6551,0.43137255,0.39607844,0.31764707,43.0382657096152,-0.06353042445272905,12.593745719658333,42.890878553122484,-0.029596880658613857,12.780256262047374,19.845909941816217,20.428996049990513,2.7500884550566003,5.966894328226974,1.9299915868541524,90.28903190489893,12.593905961465795
full_example_manual,3,gamut_003_cmymy,cmymy,0.2,0.4,0.4,0.6000000000000001,0.34641016151377546,#bf8b68,0.7490196078431373,0.5450980392156862,0.40784313725490196,62.12019117052749,15.471029518363821,26.4915458945842,"[[0.6000000000000006, 0.27905263010831916], [0.6833333333333337, 0.3752776749732563], [0.6666666666666666, 0.40414518843273833], [0.5416666666666666, 0.3800889272165036], [0.5249999999999999, 0.36084391824351614], [0.575, 0.2742413778650722]]",6,3,3,normal,12000,63918,26972,20349,19953,20349,1.0,0.65,0.65,8,98.0,6.331211740036492,396,0.019460415745245468,#7b6046,0.48235294,0.3764706,0.27450982,42.92329835917931,6.7656424988626895,19.082705344470007,42.94012541373883,6.73137449519098,19.21112526003255,19.97967438591263,22.34268057030549,1.7697639484879828,3.882493365125143,1.2468974804029191,70.47838692573856,20.24656913371451
full_example_manual,4,gamut_004_mymyy,mymyy,0.0,0.4,0.6,0.7,0.5196152422706631,#e78f3c,0.9058823529411765,0.5607843137254902,0.23529411764705882,67.25038043422728,26.766151588117626,56.050858524577286,"[[0.6166666666666667, 0.5099927377841692], [0.6666666666666667, 0.442635206378713], [0.7250000000000001, 0.47631397208144116], [0.6833333333333335, 0.5484827557301443]]",6,3,3,normal,9143,33083,14060,9328,9143,9328,1.0,0.65,0.65,8,98.0,4.587145009251671,185,0.019832761578044596,#ad663e,0.6784314,0.4,0.24313726,50.500273909943246,25.17891064009764,34.258898525767265,50.53700054395923,25.08869842873583,34.34500659702994,17.3392860370856,27.53134437312624,1.4215446732915766,3.1142695427297715,1.0337982741530516,53.685611818543975,42.51646350792644
full_example_manual,5,gamut_005_myy,myy,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5773502691896257,#eb9d32,0.9215686274509803,0.615686274509804,0.19607843137254902,70.87834005274337,20.623964460334378,63.79337035503971,"[[0.5833333333333334, 0.5773502691896258], [0.5833333333333334, 0.5484827557301436], [0.5916666666666665, 0.52442649451391], [0.6166666666666667, 0.5099927377841692], [0.6833333333333335, 0.5484827557301444], [0.6458333333333334, 0.6134346610139774]]",6,3,3,normal,9958,34909,14715,10161,9958,10161,1.0,0.65,0.65,8,98.0,3.3070224995018838,203,0.019978348587737428,#af6d3b,0.6862745,0.42745098,0.23137255,52.146840764970634,22.06684445042878,38.02393358277021,52.15902983778537,21.889306671450356,37.9981137395571,19.065541393041524,31.89067010574787,1.031085487122486,2.1881820880586087,0.7000850424492272,59.871652837080774,43.96322496253362
full_example_manual,6,gamut_006_cymymy,cymymy,0.16666666666666666,0.3333333333333333,0.5,0.5833333333333333,0.4330127018922193,#ca9956,0.792156862745098,0.6,0.33725490196078434,66.53020639833852,10.757952725867327,41.87451890354832,"[[0.6166666666666668, 0.5099927377841692], [0.5916666666666663, 0.5244264945139101], [0.5416666666666666, 0.47631397208144155], [0.5416666666666665, 0.3800889272165036], [0.6666666666666667, 0.40414518843273833], [0.6666666666666667, 0.44263520637871284]]",6,3,3,normal,12000,69948,29713,23454,22989,23454,1.0,0.65,0.65,8,98.0,3.7084153335173835,465,0.019826042466103862,#796038,0.4745098,0.3764706,0.21960784,42.33362657568404,4.465473920628779,26.688923095189708,42.349314249743045,4.517270078073413,26.709517864881782,24.06148067973185,29.251873182469954,1.3259837692120495,2.5794123854162634,0.7749899063802531,80.50150381327472,27.059916358273657
full_example_manual,7,gamut_007_myyy,myyy,0.0,0.25,0.75,0.625,0.649519052838329,#f0ad25,0.9411764705882353,0.6784313725490196,0.1450980392156863,75.17069205620427,13.897348872566884,71.97054159381838,"[[0.55, 0.6350852961085884], [0.5833333333333334, 0.5773502691896258], [0.6458333333333334, 0.6134346610139774], [0.6125, 0.6711696879329399]]",6,3,3,normal,6993,26564,11274,7126,6993,7126,1.0,0.65,0.65,8,98.0,4.621097072215052,133,0.018664047151277015,#b07437,0.6901961,0.45490196,0.21568628,54.02618357384249,18.026959128918442,42.69287337882116,54.132232799661885,17.963737370973714,42.56846065449027,20.56103210778515,36.350045061010476,1.5432324786503668,3.111755601413972,0.9884802775881136,67.10821908553027,46.342773900315386
full_example_manual,8,gamut_008_ymyyy,ymyyy,0.0,0.2,0.8,0.6000000000000001,0.6928203230275509,#f3b71e,0.9529411764705882,0.7176470588235294,0.11764705882352941,77.88658998186094,9.774007373456461,76.02676705068747,"[[0.5166666666666657, 0.6639528095680706], [0.55, 0.6350852961085883], [0.6125, 0.6711696879329399], [0.5916666666666659, 0.7072540797572928]]",6,3,3,normal,4054,18375,7747,4137,4054,4137,1.0,0.65,0.65,8,98.0,5.937677241532008,83,0.020062847474014985,#b27b34,0.69803923,0.48235294,0.20392157,55.73828887557667,14.822323439847018,45.872327669723255,55.709606575355416,14.738893835819745,45.84382832170134,20.634626923529336,37.75344952956028,2.2476235803317306,4.353260531254323,1.3932977335913852,72.09325329005009,48.207589838052435
full_example_manual,9,gamut_009_yymyyy,yymyyy,0.0,0.16666666666666666,0.8333333333333334,0.5833333333333334,0.7216878364870322,#f5be19,0.9607843137254902,0.7450980392156863,0.09803921568627451,79.79204921266052,6.88998560197307,78.60061215554556,"[[0.5000000000000002, 0.7698003589195007], [0.5000000000000001, 0.6735753140545636], [0.5166666666666656, 0.6639528095680706], [0.5916666666666659, 0.7072540797572928], [0.5416666666666669, 0.7938566201357351]]",6,3,3,normal,12000,41574,17602,12584,12332,12584,1.0,0.65,0.65,8,98.0,7.549862615065463,252,0.020025429116338207,#b38231,0.7019608,0.50980395,0.19215687,57.87605887507863,11.04348540920469,49.19099999308719,57.403970184598165,10.978565000807837,49.028953972884814,19.42993837464896,36.91188806701542,2.814891938679531,5.563857268570852,1.7879004213249237,77.34676945848099,50.41540489079921
full_example_manual,10,gamut_010_y,y,0.0,0.0,1.0,0.5,0.8660254037844386,#ffdf00,1.0,0.8745098039215686,0.0,88.94096720886532,-5.949434572648293,88.5567575521992,"[[0.4583333333333333, 0.7938566201357353], [0.5000000000000002, 0.7698003589195007], [0.5416666666666667, 0.7938566201357351], [0.5, 0.8660254037844386]]",6,3,3,normal,5479,22182,9490,5587,5479,5587,1.0,0.65,0.65,8,98.0,1.7904582071250479,108,0.019330588867012707,#d3c531,0.827451,0.77254903,0.19215687,78.46473278888153,-10.786454646386169,70.19558349246734,78.35161160188612,-10.8858354948281,70.05175615206875,8.812583449017628,21.68596236434912,0.5037139269574303,1.1084631629647133,0.3708406194826828,98.735903256906,71.01948708408489
