region_index,label,corner_label,condition,local_stack_token,stack_token,f_bottom_left,f_top,f_bottom_right,f_c,f_l,f_m,site_x,site_y,expected_hex,expected_R,expected_G,expected_B,expected_L,expected_a,expected_b,polygon_xy,max_height,max_run,distinct_lte,preset,sample_pixels,raw_region_pixels,core_region_pixels,candidate_mask_pixels,sample_mask_pixels,old_color_mask_pixels,old_color_mask_fraction,sample_core_fraction_requested,sample_core_fraction_used,erosion_px_used,lab_trim_percentile,lab_trim_cutoff_deltaE00,lab_trimmed_pixels,lab_trimmed_fraction,measured_hex,measured_R,measured_G,measured_B,measured_L,measured_a,measured_b,measured_L_mean,measured_a_mean,measured_b_mean,deltaE00_to_expected,deltaE76_to_expected,within_region_deltaE00_median,within_region_deltaE00_p90,within_region_deltaE00_sd,hue_angle_degrees,measured_chroma,source_path,filename,photo_id,filename_label,condition_source,capture_number,bottom_left_anchor,top_anchor,bottom_right_anchor,palette_family,analysis_id,analysis_scale
21,clm_full_021_cmlcl,clm,full,cmycy,cmlcl,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.34641016151377546,#8ea5c4,0.5576470588235294,0.6486274509803921,0.7670588235294118,67.11873749189435,-1.1465643919942314,-18.117685090807157,"[[0.4000000000000001, 0.2790526301083191], [0.42499999999999993, 0.27424137786507224], [0.475, 0.36084391824351614], [0.45833333333333337, 0.38008892721650356], [0.33333333333333326, 0.4041451884327379], [0.31666666666666676, 0.37527767497325687]]",6,5,5,full,2867,13560,5797,2921,2867,2921,1.0,0.65,0.65,8,98.0,5.665371967869183,54,0.018486819582334817,#a3afc6,0.6392157,0.6862745,0.7764706,71.12646100611597,0.6263774271908495,-13.099271665573543,70.73803129707271,0.6607973787115061,-13.244778706835465,4.977013622706865,6.662555348154731,3.1571529457218634,4.776178820194952,1.3245926245002797,272.7376687564064,13.11423908771653,LayerLoomPhotos100NCZ_5/centered_4x3_tif/clmDSC_4531.tif,clmDSC_4531.tif,DSC_4531,clm,capture_number,4531,c,l,m,CMY+neutral,full__clm__clmDSC_4531,0.5418422636965683
22,clm_full_022_cclcl,clm,full,ccycy,cclcl,0.6,0.4,0.0,0.6,0.4,0.0,0.2,0.34641016151377546,#73c8d2,0.45019607843137255,0.7858823529411765,0.8219607843137254,75.91892577141277,-23.486585930190984,-12.664493303691327,"[[0.24999999999999994, 0.27905263010831904], [0.2833333333333333, 0.35603266600026917], [0.22500000000000003, 0.3897114317029973], [0.18333333333333335, 0.3175426480542941]]",6,5,5,full,1076,7120,3034,1098,1076,1098,1.0,0.65,0.65,8,98.0,2.862508517029007,22,0.020036429872495445,#9bb7cc,0.60784316,0.7176471,0.8,72.98790389870851,-5.000162961801891,-13.819518788975472,72.73128091552994,-5.031770875763132,-13.899532064712423,13.59836097251137,18.752941296130334,1.1534741025593835,2.301970717537592,0.6525536494419335,250.1089190511997,14.696282836262425,LayerLoomPhotos100NCZ_5/centered_4x3_tif/clmDSC_4531.tif,clmDSC_4531.tif,DSC_4531,clm,capture_number,4531,c,l,m,CMY+neutral,full__clm__clmDSC_4531,0.5418422636965683
23,clm_full_023_ccl,clm,full,ccy,ccl,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.28867513459481287,#69c8d3,0.41307189542483663,0.7856209150326797,0.8287581699346406,75.57752358876611,-25.127508791505605,-14.151564442941812,"[[0.20833333333333337, 0.21650635094610968], [0.2333333333333333, 0.2309401076758503], [0.24999999999999997, 0.2501851166488378], [0.24999999999999997, 0.27905263010831904], [0.1833333333333333, 0.3175426480542941], [0.14583333333333334, 0.2525907427704613]]",6,5,5,full,1194,7420,3139,1218,1194,1218,1.0,0.65,0.65,8,98.0,2.301792363267985,24,0.019704433497536946,#93b4ce,0.5764706,0.7058824,0.80784315,71.7882680784817,-5.113052102269144,-16.74181233014158,71.88397833643556,-5.10399253756151,-16.691724837982868,14.094499220050484,20.53402829463049,0.9860033121382065,1.8069060556283776,0.513423995898412,253.0170074451899,17.505187285436268,LayerLoomPhotos100NCZ_5/centered_4x3_tif/clmDSC_4531.tif,clmDSC_4531.tif,DSC_4531,clm,capture_number,4531,c,l,m,CMY+neutral,full__clm__clmDSC_4531,0.5418422636965683
24,clm_full_024_cmclcl,clm,full,cmcycy,cmclcl,0.5,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.28867513459481287,#80abc8,0.5026143790849673,0.6712418300653594,0.7830065359477124,67.97910337003599,-7.374927598039593,-19.145734434687878,"[[0.31666666666666676, 0.23094010767585027], [0.4000000000000001, 0.2790526301083191], [0.31666666666666676, 0.3752776749732568], [0.2833333333333334, 0.3560326660002692], [0.24999999999999994, 0.279052630108319], [0.24999999999999994, 0.2501851166488378]]",6,5,5,full,3341,14882,6321,3407,3341,3407,1.0,0.65,0.65,8,98.0,9.023319756418015,66,0.01937188142060464,#9eb1c9,0.61960787,0.69411767,0.7882353,71.67772807411485,-0.593920556018035,-14.932836763014645,69.91014000926646,-0.11515210571299618,-15.823840788773479,7.7954838212349875,8.79831733898921,2.8193350507201367,7.849590406765349,2.398911049886312,267.7223875478089,14.94464303413442,LayerLoomPhotos100NCZ_5/centered_4x3_tif/clmDSC_4531.tif,clmDSC_4531.tif,DSC_4531,clm,capture_number,4531,c,l,m,CMY+neutral,full__clm__clmDSC_4531,0.5418422636965683
25,clm_full_025_cccl,clm,full,cccy,cccl,0.75,0.25,0.0,0.75,0.25,0.0,0.125,0.21650635094610965,#5ec8d6,0.3666666666666667,0.7852941176470588,0.8372549019607843,75.20410346817063,-26.903791665477627,-15.926264019264202,"[[0.175, 0.15877132402714708], [0.20833333333333334, 0.21650635094610968], [0.14583333333333334, 0.2525907427704613], [0.11249999999999999, 0.1948557158514987]]",6,5,5,full,720,5748,2410,734,720,734,1.0,0.65,0.65,8,98.0,3.010746862109846,14,0.01907356948228883,#90b4d3,0.5647059,0.7058824,0.827451,71.72192349219002,-4.6781906241705755,-19.579853126587075,71.3854290193958,-4.761299394957445,-19.880241151499124,14.793267043572857,22.791481575308303,1.4891073078412234,2.5774653227709607,0.7577089604891604,256.56231389221404,20.13097404436256,LayerLoomPhotos100NCZ_5/centered_4x3_tif/clmDSC_4531.tif,clmDSC_4531.tif,DSC_4531,clm,capture_number,4531,c,l,m,CMY+neutral,full__clm__clmDSC_4531,0.5418422636965683
26,clm_full_026_ccccl,clm,full,ccccy,ccccl,0.8,0.2,0.0,0.8,0.2,0.0,0.1,0.17320508075688773,#56c8d7,0.3388235294117647,0.7850980392156862,0.8423529411764706,75.00808609551619,-27.818736517711272,-16.94665722176596,"[[0.16666666666666669, 0.11547005383792511], [0.175, 0.15877132402714705], [0.11249999999999999, 0.19485571585149866], [0.09166666666666666, 0.15877132402714705]]",6,5,5,full,245,3917,1640,249,245,249,1.0,0.65,0.65,8,98.0,3.242566649913691,4,0.01606425702811245,#86b0d7,0.5254902,0.6901961,0.84313726,70.19221827384762,-4.112022496740975,-24.274275049063544,70.21887086815951,-4.126387351468194,-24.155509671356082,15.826202176765515,25.2763695093022,1.3348565243129205,2.2713456951820663,0.6988606499600097,260.3854609415773,24.620096632046202,LayerLoomPhotos100NCZ_5/centered_4x3_tif/clmDSC_4531.tif,clmDSC_4531.tif,DSC_4531,clm,capture_number,4531,c,l,m,CMY+neutral,full__clm__clmDSC_4531,0.5418422636965683
27,clm_full_027_cccccl,clm,full,cccccy,cccccl,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.0,0.08333333333333333,0.14433756729740643,#52c8d8,0.3202614379084967,0.7849673202614379,0.8457516339869282,74.88890569394864,-28.364876898192335,-17.608635469954613,"[[0.16666666666666663, 0.0962250448649376], [0.16666666666666663, 0.11547005383792514], [0.09166666666666666, 0.15877132402714705], [0.041666666666666664, 0.07216878364870322], [0.08333333333333333, 0.048112522432468816]]",6,5,5,full,1464,8835,3752,1494,1464,1494,1.0,0.65,0.65,8,98.0,3.492105953789084,30,0.020080321285140562,#84afd9,0.5176471,0.6862745,0.8509804,69.9116823446066,-3.6370219872091383,-25.772189116799773,70.2225843273451,-3.692892730590711,-25.142592264513492,16.329004064291304,26.51194389162723,1.2529615527888023,2.6885929821630152,0.7818396981826254,261.96735118995997,26.027555797798904,LayerLoomPhotos100NCZ_5/centered_4x3_tif/clmDSC_4531.tif,clmDSC_4531.tif,DSC_4531,clm,capture_number,4531,c,l,m,CMY+neutral,full__clm__clmDSC_4531,0.5418422636965683
28,clm_full_028_c,clm,full,c,c,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,#3ac8dc,0.22745098039215686,0.7843137254901961,0.8627450980392157,74.42655654335444,-30.326087604312878,-20.705156122725967,"[[0.08333333333333333, 0.048112522432468816], [0.041666666666666664, 0.07216878364870322], [0.0, 0.0], [0.08333333333333333, 0.0]]",6,5,5,full,600,4774,2004,613,600,613,1.0,0.65,0.65,8,98.0,2.41157217180146,13,0.021207177814029365,#81ade9,0.5058824,0.6784314,0.9137255,69.73795195007828,0.8854126522764294,-34.688263008672514,69.62688609589644,0.9448116160812012,-34.799358915901045,19.61188338987975,34.52054517939962,0.3443721012089032,0.8716658486549406,0.335300905209093,271.4621485987633,34.69956118056321,LayerLoomPhotos100NCZ_5/centered_4x3_tif/clmDSC_4531.tif,clmDSC_4531.tif,DSC_4531,clm,capture_number,4531,c,l,m,CMY+neutral,full__clm__clmDSC_4531,0.5418422636965683
29,clm_full_029_cmcl,clm,full,cmcy,cmcl,0.5,0.25,0.25,0.5,0.25,0.25,0.375,0.21650635094610965,#809cc4,0.5009803921568627,0.6137254901960784,0.7686274509803922,63.75320201564885,-0.33982237643570556,-23.55503268474537,"[[0.44166666666666676, 0.20688384645961588], [0.45, 0.23094010767585005], [0.4249999999999999, 0.27424137786507224], [0.4, 0.2790526301083191], [0.31666666666666676, 0.23094010767585027], [0.3583333333333334, 0.1587713240271471]]",6,5,5,full,2148,10879,4633,2192,2148,2192,1.0,0.65,0.65,8,98.0,6.570968645387862,44,0.020072992700729927,#98a5c6,0.59607846,0.64705884,0.7764706,67.72707522552241,2.8798057193227535,-18.55011608656154,67.50945481971054,3.0065549045176856,-18.84414322741554,6.152435260075798,7.155897114822433,3.5922265529207467,5.480095335990338,1.6468957852314896,278.82441933505015,18.772322387119644,LayerLoomPhotos100NCZ_5/centered_4x3_tif/clmDSC_4531.tif,clmDSC_4531.tif,DSC_4531,clm,capture_number,4531,c,l,m,CMY+neutral,full__clm__clmDSC_4531,0.5418422636965683
30,clm_full_030_ccmcl,clm,full,ccmcy,ccmcl,0.6,0.2,0.2,0.6,0.2,0.2,0.30000000000000004,0.17320508075688773,#72a5c9,0.4462745098039216,0.647843137254902,0.7874509803921569,65.55519125576589,-7.6528957967765265,-23.540142175867928,"[[0.34166666666666673, 0.09141379262169073], [0.3583333333333334, 0.15877132402714716], [0.31666666666666676, 0.23094010767585027], [0.24999999999999997, 0.2501851166488378], [0.23333333333333336, 0.23094010767585035], [0.31666666666666665, 0.08660254037844387]]",6,5,5,full,2414,12461,5326,2464,2414,2464,1.0,0.65,0.65,8,98.0,5.860935192825622,50,0.020292207792207792,#91a7ce,0.5686275,0.654902,0.80784315,68.17133101410661,1.1688421217292133,-22.309058567944675,67.70686649277458,1.3968973525272914,-22.466952087185962,8.417158148788973,9.28346993250209,3.3180389536329153,5.19261721864818,1.4155301587504832,272.99916479012353,22.339657251030378,LayerLoomPhotos100NCZ_5/centered_4x3_tif/clmDSC_4531.tif,clmDSC_4531.tif,DSC_4531,clm,capture_number,4531,c,l,m,CMY+neutral,full__clm__clmDSC_4531,0.5418422636965683
31,clm_full_031_cccmcl,clm,full,cccmcy,cccmcl,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.25,0.14433756729740643,#69abcc,0.4098039215686275,0.6705882352941176,0.7999999999999999,66.86694538562091,-12.180039515530206,-23.346457267046674,"[[0.22499999999999992, 0.07216878364870322], [0.29166666666666674, 0.0721687836487032], [0.3166666666666667, 0.08660254037844384], [0.23333333333333334, 0.2309401076758503], [0.20833333333333331, 0.21650635094610965], [0.175, 0.1587713240271471], [0.16666666666666666, 0.11547005383792512], [0.16666666666666666, 0.09622504486493762], [0.1833333333333334, 0.0866025403784438]]",6,5,5,full,4060,17048,7246,4132,4060,4132,1.0,0.65,0.65,8,98.0,5.832463775482571,72,0.017424975798644726,#8ba7d1,0.54509807,0.654902,0.81960785,67.92061554207184,0.4355818383176002,-24.609966732146795,67.45746997054572,1.03073220336287,-24.77801433432178,10.17305517737532,12.722443912655057,3.178597241877007,5.043670094338719,1.5024448567496043,271.01399549394984,24.613821200602803,LayerLoomPhotos100NCZ_5/centered_4x3_tif/clmDSC_4531.tif,clmDSC_4531.tif,DSC_4531,clm,capture_number,4531,c,l,m,CMY+neutral,full__clm__clmDSC_4531,0.5418422636965683
32,clm_full_032_cccccm,clm,full,cccccm,cccccm,0.8333333333333334,0.0,0.16666666666666666,0.8333333333333334,0.0,0.16666666666666666,0.16666666666666666,0.0,#51abd0,0.31699346405228757,0.6699346405228758,0.8169934640522877,66.03760492781542,-15.722572041625526,-27.095443691372466,"[[0.18333333333333338, 0.08660254037844385], [0.16666666666666669, 0.09622504486493762], [0.08333333333333334, 0.04811252243246881], [0.08333333333333333, 0.0], [0.18333333333333335, 0.0]]",6,5,5,full,1760,8829,3724,1795,1760,1795,1.0,0.65,0.65,8,98.0,4.248437548568622,35,0.019498607242339833,#80a2de,0.5019608,0.63529414,0.87058824,66.25036228044296,4.003566195623531,-34.13041421227278,65.80768614285928,4.589076819425095,-34.39464144754819,13.119833387818188,20.94413057818569,1.662058302458597,3.7856112250682816,1.1097107930383812,276.69033609241893,34.36442516009909,LayerLoomPhotos100NCZ_5/centered_4x3_tif/clmDSC_4531.tif,clmDSC_4531.tif,DSC_4531,clm,capture_number,4531,c,l,m,CMY+neutral,full__clm__clmDSC_4531,0.5418422636965683
33,clm_full_033_ccccm,clm,full,ccccm,ccccm,0.8,0.0,0.2,0.8,0.0,0.2,0.2,0.0,#55a5ce,0.33490196078431367,0.6470588235294118,0.807843137254902,64.41427157262386,-12.44504966424509,-28.289394293942706,"[[0.225, 0.07216878364870322], [0.18333333333333338, 0.08660254037844384], [0.18333333333333335, 0.0], [0.22499999999999998, 0.0]]",6,5,5,full,510,3936,1706,520,510,520,1.0,0.65,0.65,8,98.0,3.889592967591653,10,0.019230769230769232,#809fdc,0.5019608,0.62352943,0.8627451,65.34643101735199,4.781922048142095,-34.28585363561238,65.00840115957541,5.142628216567815,-34.46096550922151,11.500265117544398,18.26458322125314,1.650915263809913,3.0992178014728475,0.9603363301198248,277.93994658483996,34.61771999998184,LayerLoomPhotos100NCZ_5/centered_4x3_tif/clmDSC_4531.tif,clmDSC_4531.tif,DSC_4531,clm,capture_number,4531,c,l,m,CMY+neutral,full__clm__clmDSC_4531,0.5418422636965683
34,clm_full_034_cccm,clm,full,cccm,cccm,0.75,0.0,0.25,0.75,0.0,0.25,0.25,0.0,#5c9ccb,0.36176470588235293,0.6127450980392157,0.7941176470588236,62.02760964894165,-7.296634181354344,-30.004299401504532,"[[0.2916666666666667, 0.07216878364870322], [0.22499999999999998, 0.0721687836487032], [0.22499999999999998, 0.0], [0.29166666666666674, 0.0]]",6,5,5,full,1060,5663,2427,1081,1060,1081,1.0,0.65,0.65,8,98.0,3.1755490753780173,21,0.01942645698427382,#829bd8,0.50980395,0.60784316,0.84705883,64.25141604601083,7.044962709904567,-34.17367330336107,64.05452817151144,7.1023972423414365,-34.190261112726255,9.803223435630802,15.100013080010742,1.712149722257737,2.7489225025815958,0.8187600145632329,281.64844111360634,34.89228348258106,LayerLoomPhotos100NCZ_5/centered_4x3_tif/clmDSC_4531.tif,clmDSC_4531.tif,DSC_4531,clm,capture_number,4531,c,l,m,CMY+neutral,full__clm__clmDSC_4531,0.5418422636965683
35,clm_full_035_ccm,clm,full,ccm,ccm,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,#688ec5,0.40653594771241824,0.5555555555555556,0.7712418300653595,58.21165026866812,1.8861516758218455,-32.60539208245304,"[[0.3666666666666667, 0.07698003589195004], [0.3416666666666667, 0.0914137926216907], [0.31666666666666665, 0.08660254037844384], [0.2916666666666667, 0.07216878364870323], [0.2916666666666667, 0.0], [0.3666666666666667, 0.0]]",6,5,5,full,1497,7459,3155,1528,1497,1528,1.0,0.65,0.65,8,98.0,2.7759036558383463,31,0.020287958115183247,#8295d4,0.50980395,0.58431375,0.83137256,62.45900662230001,9.133071261088144,-34.33218367803639,62.369477757098444,9.256342417978185,-34.36823288045379,6.068505253809637,8.575528478445554,0.9582933526991511,2.199252615965789,0.7202177432076519,284.896857207171,35.526213234209784,LayerLoomPhotos100NCZ_5/centered_4x3_tif/clmDSC_4531.tif,clmDSC_4531.tif,DSC_4531,clm,capture_number,4531,c,l,m,CMY+neutral,full__clm__clmDSC_4531,0.5418422636965683
36,clm_full_036_cmcmcl,clm,full,cmcmcy,cmcmcl,0.5,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,0.41666666666666663,0.14433756729740643,#7f8ec0,0.4993464052287581,0.5562091503267973,0.7542483660130719,59.57450187220847,6.936592609587788,-27.92606458349727,"[[0.44999999999999996, 0.06735753140545633], [0.4833333333333334, 0.08660254037844393], [0.44166666666666676, 0.20688384645961588], [0.3583333333333334, 0.1587713240271471], [0.3416666666666667, 0.09141379262169072], [0.3666666666666667, 0.07698003589195006]]",6,5,5,full,3482,14928,6334,3551,3482,3551,1.0,0.65,0.65,8,98.0,9.280080694797919,69,0.01943114615601239,#9197c7,0.5686275,0.5921569,0.78039217,63.49557404183608,7.918764740612983,-24.502756693745265,64.75426869252294,7.832477818136782,-23.82706646857243,4.367965128846551,5.297028031116036,3.8105561664646475,7.710293419046081,2.365883814291567,287.90971845842586,25.750571267644798,LayerLoomPhotos100NCZ_5/centered_4x3_tif/clmDSC_4531.tif,clmDSC_4531.tif,DSC_4531,clm,capture_number,4531,c,l,m,CMY+neutral,full__clm__clmDSC_4531,0.5418422636965683
37,clm_full_037_ccmcm,clm,full,ccmcm,ccmcm,0.6,0.0,0.4,0.6,0.0,0.4,0.4,0.0,#7182c0,0.4423529411764706,0.5098039215686275,0.7529411764705883,55.346614328532084,9.718729906051603,-34.38506179838539,"[[0.44999999999999996, 0.06735753140545633], [0.3666666666666667, 0.07698003589195006], [0.3666666666666667, 0.0], [0.44999999999999996, 0.0]]",6,5,5,full,1385,7031,2988,1414,1385,1414,1.0,0.65,0.65,8,98.0,3.2798298230068,29,0.02050919377652051,#868fcf,0.5254902,0.56078434,0.8117647,60.90085290003694,11.762133087960592,-34.142769947360165,60.9757495523082,11.85912616847669,-34.140068556520504,5.271271159668142,5.923155241431824,1.2700286658724373,2.518620600342326,0.760179747548743,289.00875290704727,36.111999590956714,LayerLoomPhotos100NCZ_5/centered_4x3_tif/clmDSC_4531.tif,clmDSC_4531.tif,DSC_4531,clm,capture_number,4531,c,l,m,CMY+neutral,full__clm__clmDSC_4531,0.5418422636965683
38,clm_full_038_cm,clm,full,cm,cm,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,#7e71b9,0.496078431372549,0.4411764705882353,0.7254901960784315,51.467797581737514,22.037982855022285,-36.3763344153146,"[[0.55, 0.06735753140545635], [0.5166666666666666, 0.08660254037844395], [0.4833333333333334, 0.08660254037844395], [0.44999999999999996, 0.06735753140545636], [0.44999999999999996, 0.0], [0.55, 0.0]]",6,5,5,full,2109,9349,4043,2153,2109,2153,1.0,0.65,0.65,8,98.0,1.886593664788135,44,0.020436600092893636,#8e87ca,0.5568628,0.5294118,0.7921569,59.2898675228018,17.445043296414774,-33.73599987231102,59.34426783001182,17.434110976678777,-33.67999780220353,7.670236477670243,9.447287359390586,0.696543353673839,1.3611292767425531,0.42686558160726007,297.3436961359513,37.97956322811461,LayerLoomPhotos100NCZ_5/centered_4x3_tif/clmDSC_4531.tif,clmDSC_4531.tif,DSC_4531,clm,capture_number,4531,c,l,m,CMY+neutral,full__clm__clmDSC_4531,0.5418422636965683
39,clm_full_039_cmcml,clm,full,cmcmy,cmcml,0.4,0.2,0.4,0.4,0.2,0.4,0.5,0.17320508075688773,#8d82bb,0.5537254901960784,0.5105882352941176,0.7325490196078432,57.34502417210361,16.446982058301028,-28.148436852591942,"[[0.5166666666666666, 0.08660254037844392], [0.5583333333333332, 0.20688384645961583], [0.5499999999999999, 0.23094010767585013], [0.45000000000000007, 0.23094010767585016], [0.44166666666666676, 0.20688384645961586], [0.4833333333333334, 0.08660254037844392]]",6,5,5,full,3120,13674,5831,3182,3120,3182,1.0,0.65,0.65,8,98.0,7.550493972592076,62,0.01948460087994972,#9899c4,0.59607846,0.6,0.76862746,64.5548584036726,8.793920278442974,-22.1015925039173,64.90489613124991,8.913564042629615,-21.797361446326843,7.632422199069848,12.129113357130711,3.6489032591564987,6.105683875692187,1.8056009412012413,291.6969303372852,23.78683301897972,LayerLoomPhotos100NCZ_5/centered_4x3_tif/clmDSC_4531.tif,clmDSC_4531.tif,DSC_4531,clm,capture_number,4531,c,l,m,CMY+neutral,full__clm__clmDSC_4531,0.5418422636965683
40,clm_full_040_cmcmm,clm,full,cmcmm,cmcmm,0.4,0.0,0.6,0.4,0.0,0.6,0.6,0.0,#8c5fb2,0.5498039215686275,0.37254901960784315,0.6980392156862746,48.249788201706025,34.528231343394225,-37.28959296890542,"[[0.6333333333333333, 0.07698003589195006], [0.55, 0.06735753140545635], [0.55, 0.0], [0.6333333333333334, 0.0]]",6,5,5,full,1435,7053,3033,1465,1435,1465,1.0,0.65,0.65,8,98.0,4.2417055159543535,30,0.020477815699658702,#9482c6,0.5803922,0.50980395,0.7764706,58.31325790725556,21.70071234772186,-32.83365308634445,58.114886594124684,22.034699912311066,-32.79407733895112,11.35936731654814,16.901895347440952,1.716215261890698,3.410548738188008,1.028370307949626,303.4618709748656,39.35695226250356,LayerLoomPhotos100NCZ_5/centered_4x3_tif/clmDSC_4531.tif,clmDSC_4531.tif,DSC_4531,clm,capture_number,4531,c,l,m,CMY+neutral,full__clm__clmDSC_4531,0.5418422636965683
41,clm_full_041_cmm,clm,full,cmm,cmm,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,#9553ad,0.5856209150326798,0.32679738562091504,0.6797385620915034,46.564317820141355,42.571600369637416,-37.144930571146006,"[[0.7083333333333331, 0.07216878364870336], [0.6833333333333338, 0.08660254037844362], [0.6583333333333332, 0.09141379262169061], [0.6333333333333334, 0.07698003589195007], [0.6333333333333334, 0.0], [0.7083333333333333, 0.0]]",6,5,5,full,1535,7482,3198,1559,1535,1559,1.0,0.65,0.65,8,98.0,3.6207262874274795,24,0.015394483643361129,#9c7dc3,0.6117647,0.49019608,0.7647059,57.63235542019295,25.982990723426582,-31.989685846367877,57.73964622372437,25.95009612733105,-31.94638900822741,12.822475904837617,20.597572053105377,1.2928283248843782,2.8009715104471145,0.8871462871628802,309.0845481753392,41.212325916926616,LayerLoomPhotos100NCZ_5/centered_4x3_tif/clmDSC_4531.tif,clmDSC_4531.tif,DSC_4531,clm,capture_number,4531,c,l,m,CMY+neutral,full__clm__clmDSC_4531,0.5418422636965683
42,clm_full_042_cmcmlm,clm,full,cmcmym,cmcmlm,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.5,0.5833333333333334,0.14433756729740643,#9671b5,0.5888888888888889,0.4418300653594771,0.7084967320261438,53.55559670703636,27.984846360851968,-30.449428845383153,"[[0.6583333333333332, 0.09141379262169057], [0.6416666666666665, 0.15877132402714716], [0.5583333333333332, 0.20688384645961586], [0.5166666666666666, 0.0866025403784439], [0.55, 0.06735753140545633], [0.6333333333333334, 0.07698003589195007]]",6,5,5,full,3521,14949,6377,3591,3521,3591,1.0,0.65,0.65,8,98.0,9.850186309076593,70,0.01949317738791423,#9e8ec0,0.61960787,0.5568628,0.7529412,62.025701194713236,15.588702551906197,-22.903184121760667,63.399040592263546,15.093527177650152,-22.014625889067368,9.793303243209083,16.80335861645013,3.8795590250724556,8.131453431773771,2.3858487613220944,304.2405630768405,27.704936205793302,LayerLoomPhotos100NCZ_5/centered_4x3_tif/clmDSC_4531.tif,clmDSC_4531.tif,DSC_4531,clm,capture_number,4531,c,l,m,CMY+neutral,full__clm__clmDSC_4531,0.5418422636965683
43,clm_full_043_cmmm,clm,full,cmmm,cmmm,0.25,0.0,0.75,0.25,0.0,0.75,0.75,0.0,#a145a8,0.6303921568627451,0.2696078431372549,0.6568627450980393,45.06263653556892,51.86511691404066,-35.97102947994762,"[[0.7750000000000006, 0.07216878364870336], [0.7083333333333333, 0.07216878364870336], [0.7083333333333331, 0.0], [0.7750000000000006, 0.0]]",6,5,5,full,1059,5700,2427,1081,1059,1081,1.0,0.65,0.65,8,98.0,4.260881043680956,22,0.020351526364477335,#aa78c0,0.6666667,0.47058824,0.7529412,57.908347879903346,32.252014583210645,-30.135091982899233,57.54425844477342,32.91159635027049,-30.099197590973006,14.474868066259546,24.160799851226518,1.9385339832722284,3.6261257145177637,1.1151615873069654,316.9434177767696,44.139735086353085,LayerLoomPhotos100NCZ_5/centered_4x3_tif/clmDSC_4531.tif,clmDSC_4531.tif,DSC_4531,clm,capture_number,4531,c,l,m,CMY+neutral,full__clm__clmDSC_4531,0.5418422636965683
44,clm_full_044_cmmmm,clm,full,cmmmm,cmmmm,0.2,0.0,0.8,0.2,0.0,0.8,0.8,0.0,#a83ca4,0.6572549019607843,0.23529411764705882,0.6431372549019609,44.510929531904225,56.86520806107603,-34.69393627011521,"[[0.8166666666666662, 0.08660254037844367], [0.7750000000000006, 0.07216878364870337], [0.7750000000000006, 0.0], [0.8166666666666663, 0.0]]",6,5,5,full,499,3907,1693,510,499,510,1.0,0.65,0.65,8,98.0,5.423287155151997,11,0.021568627450980392,#b270bb,0.69803923,0.4392157,0.73333335,56.4511856620061,37.96497008566318,-28.87953877601477,56.92574629042771,38.24831433988383,-28.896837500795748,13.350596651708873,23.099695456846934,2.461777836994715,4.499851482212622,1.2861552878028093,322.7401475154468,47.70080411817647,LayerLoomPhotos100NCZ_5/centered_4x3_tif/clmDSC_4531.tif,clmDSC_4531.tif,DSC_4531,clm,capture_number,4531,c,l,m,CMY+neutral,full__clm__clmDSC_4531,0.5418422636965683
45,clm_full_045_cmmmmm,clm,full,cmmmmm,cmmmmm,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.8333333333333334,0.0,#ac36a2,0.6751633986928104,0.2124183006535948,0.6339869281045752,44.29329499365149,59.912836127730685,-33.59685277421012,"[[0.8333333333333333, 0.0962250448649377], [0.8166666666666662, 0.0866025403784437], [0.8166666666666663, 0.0], [0.9166666666666666, 0.0], [0.9166666666666666, 0.048112522432468836]]",6,5,5,full,1772,8811,3751,1807,1772,1807,1.0,0.65,0.65,8,98.0,6.323954030550518,35,0.01936912008854455,#ba6dba,0.7294118,0.42745098,0.7294118,56.95909542787612,42.0963293761597,-27.396315205343914,57.28932146082897,41.26515696024191,-27.45905981190169,13.727055643901918,22.722171542599103,2.4204148437980324,4.76029456363715,1.4492788649912336,326.94389864793953,50.22607921963135,LayerLoomPhotos100NCZ_5/centered_4x3_tif/clmDSC_4531.tif,clmDSC_4531.tif,DSC_4531,clm,capture_number,4531,c,l,m,CMY+neutral,full__clm__clmDSC_4531,0.5418422636965683
