role,local_corner_label,anchor_token,vertex_index,x_px,y_px,sample_R,sample_G,sample_B,anchor_deltaE00,position_vertex_index,position_disagrees,inferred_geometry,inference_note,registration_score_deltaE00_sum,mask_pixels,triangle_area_px2,orientation_permuted,used_white_vertex_inference,used_manual_registration_override,source_path,filename,photo_id,corner_label,filename_label,condition,condition_source,capture_number,bottom_left_anchor,top_anchor,bottom_right_anchor,palette_family,analysis_id,analysis_scale
bottom_left,C,c,-2,365.0,1121.0,0.48235294222831726,0.6352941393852234,0.8470588326454163,20.27421834437951,-2,0,1,manual_override:two_color__cnm__DSC_4588cnm,43.14716737486192,502100,491399.0,0,0,1,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4588cnm.tif,DSC_4588cnm.tif,DSC_4588,cnm,cnm,two_color,capture_number,4588,c,n,m,CMY+neutral,two_color__cnm__DSC_4588cnm,0.5381165919282511
top,Y,n,-2,903.0,203.0,0.4901960790157318,0.4745098054409027,0.501960813999176,9.40676541128627,-2,0,1,manual_override:two_color__cnm__DSC_4588cnm,43.14716737486192,502100,491399.0,0,0,1,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4588cnm.tif,DSC_4588cnm.tif,DSC_4588,cnm,cnm,two_color,capture_number,4588,c,n,m,CMY+neutral,two_color__cnm__DSC_4588cnm,0.5381165919282511
bottom_right,M,m,-2,1435.0,1122.0,0.7490196228027344,0.40784314274787903,0.6745098233222961,13.466183619196142,-2,0,1,manual_override:two_color__cnm__DSC_4588cnm,43.14716737486192,502100,491399.0,0,0,1,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4588cnm.tif,DSC_4588cnm.tif,DSC_4588,cnm,cnm,two_color,capture_number,4588,c,n,m,CMY+neutral,two_color__cnm__DSC_4588cnm,0.5381165919282511
