role,local_corner_label,anchor_token,vertex_index,x_px,y_px,sample_R,sample_G,sample_B,anchor_deltaE00,position_vertex_index,position_disagrees,inferred_geometry,inference_note,registration_score_deltaE00_sum,mask_pixels,triangle_area_px2,orientation_permuted,used_white_vertex_inference,used_manual_registration_override,source_path,filename,photo_id,corner_label,filename_label,condition,condition_source,capture_number,bottom_left_anchor,top_anchor,bottom_right_anchor,palette_family,analysis_id,analysis_scale
bottom_left,C,y,-2,491.6842105263158,1142.5263157894738,0.9490196108818054,0.8470588326454163,0.3764705955982208,6.524839589694412,-2,0,1,manual_override:two_color__ygm__DSC_4619ygm,34.523960534298354,519086,507859.56648199446,0,0,1,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4619ygm.tif,DSC_4619ygm.tif,DSC_4619,ygm,ygm,two_color,capture_number,4619,y,g,m,CMY+OVG,two_color__ygm__DSC_4619ygm,0.5446293494704992
top,Y,g,-2,1041.6315789473683,207.4736842105263,0.501960813999176,0.8078431487083435,0.4745098054409027,8.412504758429055,-2,0,1,manual_override:two_color__ygm__DSC_4619ygm,34.523960534298354,519086,507859.56648199446,0,0,1,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4619ygm.tif,DSC_4619ygm.tif,DSC_4619,ygm,ygm,two_color,capture_number,4619,y,g,m,CMY+OVG,two_color__ygm__DSC_4619ygm,0.5446293494704992
bottom_right,M,m,-2,1578.7894736842104,1141.1052631578948,0.8823529481887817,0.4470588266849518,0.6117647290229797,19.586616186174883,-2,0,1,manual_override:two_color__ygm__DSC_4619ygm,34.523960534298354,519086,507859.56648199446,0,0,1,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4619ygm.tif,DSC_4619ygm.tif,DSC_4619,ygm,ygm,two_color,capture_number,4619,y,g,m,CMY+OVG,two_color__ygm__DSC_4619ygm,0.5446293494704992
