role,local_corner_label,anchor_token,vertex_index,x_px,y_px,sample_R,sample_G,sample_B,anchor_deltaE00,position_vertex_index,position_disagrees,inferred_geometry,inference_note,registration_score_deltaE00_sum,mask_pixels,triangle_area_px2,orientation_permuted,used_white_vertex_inference,used_manual_registration_override,source_path,filename,photo_id,corner_label,filename_label,condition,condition_source,capture_number,bottom_left_anchor,top_anchor,bottom_right_anchor,palette_family,analysis_id,analysis_scale
bottom_left,C,c,-2,405.0,1118.3684210526314,0.46666666865348816,0.7254902124404907,0.8078431487083435,7.693160350367454,-2,0,1,manual_override:two_color__cgy__DSC_4616cgy,32.10782249288351,510656,496900.7451523545,0,0,1,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4616cgy.tif,DSC_4616cgy.tif,DSC_4616,cgy,cgy,two_color,capture_number,4616,c,g,y,CMY+OVG,two_color__cgy__DSC_4616cgy,0.5462822458270106
top,Y,g,-2,965.0,202.0,0.46666666865348816,0.8235294222831726,0.529411792755127,8.142266459480462,-2,0,1,manual_override:two_color__cgy__DSC_4616cgy,32.10782249288351,510656,496900.7451523545,0,0,1,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4616cgy.tif,DSC_4616cgy.tif,DSC_4616,cgy,cgy,two_color,capture_number,4616,c,g,y,CMY+OVG,two_color__cgy__DSC_4616cgy,0.5462822458270106
bottom_right,M,y,-2,1476.4736842105262,1139.6842105263158,0.7764706015586853,0.9058823585510254,0.3764705955982208,16.27239568303559,-2,0,1,manual_override:two_color__cgy__DSC_4616cgy,32.10782249288351,510656,496900.7451523545,0,0,1,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4616cgy.tif,DSC_4616cgy.tif,DSC_4616,cgy,cgy,two_color,capture_number,4616,c,g,y,CMY+OVG,two_color__cgy__DSC_4616cgy,0.5462822458270106
