role,local_corner_label,anchor_token,vertex_index,x_px,y_px,sample_R,sample_G,sample_B,anchor_deltaE00,position_vertex_index,position_disagrees,inferred_geometry,inference_note,registration_score_deltaE00_sum,mask_pixels,triangle_area_px2,orientation_permuted,used_white_vertex_inference,used_manual_registration_override,source_path,filename,photo_id,corner_label,filename_label,condition,condition_source,capture_number,bottom_left_anchor,top_anchor,bottom_right_anchor,palette_family,analysis_id,analysis_scale
bottom_left,C,y,-2,353.84210526315786,1143.9473684210527,0.9490196108818054,0.7843137383460999,0.4117647111415863,11.289825560532757,-2,0,1,manual_override:two_color__ylm__DSC_4580ylm,34.35408235940716,520201,511183.8199445986,0,0,1,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4580ylm.tif,DSC_4580ylm.tif,DSC_4580,ylm,ylm,two_color,capture_number,4580,y,l,m,CMY+neutral,two_color__ylm__DSC_4580ylm,0.547112462006079
top,Y,l,-2,899.5263157894736,201.7894736842105,0.7215686440467834,0.7176470756530762,0.7137255072593689,5.646112849419288,-2,0,1,manual_override:two_color__ylm__DSC_4580ylm,34.35408235940716,520201,511183.8199445986,0,0,1,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4580ylm.tif,DSC_4580ylm.tif,DSC_4580,ylm,ylm,two_color,capture_number,4580,y,l,m,CMY+neutral,two_color__ylm__DSC_4580ylm,0.547112462006079
bottom_right,M,m,-2,1443.0,1137.0,0.8666666746139526,0.4313725531101227,0.6509804129600525,17.418143949455114,-2,0,1,manual_override:two_color__ylm__DSC_4580ylm,34.35408235940716,520201,511183.8199445986,0,0,1,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4580ylm.tif,DSC_4580ylm.tif,DSC_4580,ylm,ylm,two_color,capture_number,4580,y,l,m,CMY+neutral,two_color__ylm__DSC_4580ylm,0.547112462006079
