region_index,label,corner_label,condition,local_stack_token,stack_token,f_bottom_left,f_top,f_bottom_right,f_c,f_y,f_m,site_x,site_y,expected_hex,expected_R,expected_G,expected_B,expected_L,expected_a,expected_b,polygon_xy,max_height,max_run,distinct_lte,preset,sample_pixels,raw_region_pixels,core_region_pixels,candidate_mask_pixels,sample_mask_pixels,old_color_mask_pixels,old_color_mask_fraction,sample_core_fraction_requested,sample_core_fraction_used,erosion_px_used,lab_trim_percentile,lab_trim_cutoff_deltaE00,lab_trimmed_pixels,lab_trimmed_fraction,measured_hex,measured_R,measured_G,measured_B,measured_L,measured_a,measured_b,measured_L_mean,measured_a_mean,measured_b_mean,deltaE00_to_expected,deltaE76_to_expected,within_region_deltaE00_median,within_region_deltaE00_p90,within_region_deltaE00_sd,hue_angle_degrees,measured_chroma,source_path,filename,photo_id,filename_label,condition_source,capture_number,bottom_left_anchor,top_anchor,bottom_right_anchor,palette_family,analysis_id,analysis_scale
21,cym_full_021_cmycy,cym,full,cmycy,cmycy,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.34641016151377546,#a4ae76,0.643921568627451,0.6831372549019608,0.4627450980392157,69.16322958450132,-12.858635906861815,27.732840799500536,"[[0.4000000000000001, 0.2790526301083191], [0.42499999999999993, 0.27424137786507224], [0.475, 0.36084391824351614], [0.45833333333333337, 0.38008892721650356], [0.33333333333333326, 0.4041451884327379], [0.31666666666666676, 0.37527767497325687]]",6,5,5,full,2917,13941,5856,2977,2917,2977,1.0,0.65,0.65,8,98.0,6.733836034842225,60,0.020154517971111858,#8d9a6c,0.5529412,0.6039216,0.42352942,61.31261995867527,-12.889799476078768,22.00953253080513,61.34792889852277,-12.384857171762809,22.363710494344964,7.0679349781074485,9.715415596034799,3.0013650509753496,4.636844759654477,1.1731237098904017,120.35521154353512,25.50620420129365,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cmyfullDSC_4513.tif,cmyfullDSC_4513.tif,DSC_4513,cmy,filename_prefix,4513,c,y,m,CMY,full__cym__cmyfullDSC_4513,0.5452893062708271
22,cym_full_022_ccycy,cym,full,ccycy,ccycy,0.6,0.4,0.0,0.6,0.4,0.0,0.2,0.34641016151377546,#89d184,0.5364705882352941,0.820392156862745,0.5176470588235295,77.67664033697756,-37.72301156590308,31.332784159337134,"[[0.24999999999999994, 0.27905263010831904], [0.2833333333333333, 0.35603266600026917], [0.22500000000000003, 0.3897114317029973], [0.18333333333333335, 0.3175426480542941]]",6,5,5,full,1110,7194,3077,1133,1110,1133,1.0,0.65,0.65,8,98.0,2.955175179676757,23,0.02030008826125331,#78b779,0.47058824,0.7176471,0.4745098,68.88945557973072,-32.63896568003696,25.445554358006294,68.80503143588984,-32.63980442694358,25.491099750686946,7.049167324579532,11.735485216268701,1.5656986060211588,2.5367254375397086,0.6987894027010679,142.05978440909803,41.38572600847886,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cmyfullDSC_4513.tif,cmyfullDSC_4513.tif,DSC_4513,cmy,filename_prefix,4513,c,y,m,CMY,full__cym__cmyfullDSC_4513,0.5452893062708271
23,cym_full_023_ccy,cym,full,ccy,ccy,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.28867513459481287,#7cd093,0.4849673202614379,0.8143790849673204,0.5751633986928105,76.86250739489427,-38.58330122000342,22.49598611228505,"[[0.20833333333333337, 0.21650635094610968], [0.2333333333333333, 0.2309401076758503], [0.24999999999999997, 0.2501851166488378], [0.24999999999999997, 0.27905263010831904], [0.1833333333333333, 0.3175426480542941], [0.14583333333333334, 0.2525907427704613]]",6,5,5,full,1256,7554,3226,1282,1256,1282,1.0,0.65,0.65,8,98.0,2.770496959069405,26,0.0202808112324493,#71b384,0.44313726,0.7019608,0.5176471,67.56298836793286,-31.22627847826881,18.049421498737715,67.69576107462252,-31.20930557822034,18.025350694652335,7.648372494093474,12.664074171358473,0.8604258051863677,1.4562682167186316,0.5047509030291926,149.97121776422784,36.06746572801434,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cmyfullDSC_4513.tif,cmyfullDSC_4513.tif,DSC_4513,cmy,filename_prefix,4513,c,y,m,CMY,full__cym__cmyfullDSC_4513,0.5452893062708271
24,cym_full_024_cmcycy,cym,full,cmcycy,cmcycy,0.5,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.28867513459481287,#93b287,0.5745098039215687,0.6999999999999998,0.5294117647058824,69.43082604925137,-19.18970189930347,18.72807335754374,"[[0.31666666666666676, 0.23094010767585027], [0.4000000000000001, 0.2790526301083191], [0.31666666666666676, 0.3752776749732568], [0.2833333333333334, 0.3560326660002692], [0.24999999999999994, 0.279052630108319], [0.24999999999999994, 0.2501851166488378]]",6,5,5,full,3410,15106,6413,3480,3410,3480,1.0,0.65,0.65,8,98.0,14.980230864804845,70,0.020114942528735632,#819d7b,0.5058824,0.6156863,0.48235294,61.80767135023922,-16.56225403088002,14.893039861745372,61.28509159437829,-15.615577614212514,14.078478700348203,6.625433053807575,8.928799011079224,5.305387223964549,11.708980882058018,3.6389821531736173,138.03762237302203,22.273546976333567,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cmyfullDSC_4513.tif,cmyfullDSC_4513.tif,DSC_4513,cmy,filename_prefix,4513,c,y,m,CMY,full__cym__cmyfullDSC_4513,0.5452893062708271
25,cym_full_025_cccy,cym,full,cccy,cccy,0.75,0.25,0.0,0.75,0.25,0.0,0.125,0.21650635094610965,#6bcea5,0.42058823529411765,0.8068627450980392,0.6470588235294118,75.99398463781759,-38.508338624210936,11.446263813771207,"[[0.175, 0.15877132402714708], [0.20833333333333334, 0.21650635094610968], [0.14583333333333334, 0.2525907427704613], [0.11249999999999999, 0.1948557158514987]]",6,5,5,full,753,5722,2461,766,753,766,1.0,0.65,0.65,8,98.0,5.12073559129802,13,0.016971279373368148,#68b098,0.40784314,0.6901961,0.59607846,66.72223960365741,-28.10890509002767,5.622255609649973,66.78589459926415,-28.023323802364743,5.317808026247695,8.611041899747542,15.100746517044804,1.979086261533577,3.638428387427691,1.1776475285310104,168.68913735231035,28.665664190812397,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cmyfullDSC_4513.tif,cmyfullDSC_4513.tif,DSC_4513,cmy,filename_prefix,4513,c,y,m,CMY,full__cym__cmyfullDSC_4513,0.5452893062708271
26,cym_full_026_ccccy,cym,full,ccccy,ccccy,0.8,0.2,0.0,0.8,0.2,0.0,0.1,0.17320508075688773,#61cdb0,0.3819607843137255,0.8023529411764706,0.6901960784313725,75.5547352424016,-37.82289322407589,4.864422141720537,"[[0.16666666666666669, 0.11547005383792511], [0.175, 0.15877132402714705], [0.11249999999999999, 0.19485571585149866], [0.09166666666666666, 0.15877132402714705]]",6,5,5,full,288,4000,1709,294,288,294,1.0,0.65,0.65,8,98.0,8.000468065483444,6,0.02040816326530612,#64ada3,0.39215687,0.6784314,0.63725495,65.78729741270271,-25.38789558575505,-0.4553151642017417,65.91364798447239,-25.17075498468535,-1.287027535574137,9.677357637036533,16.68327345055817,3.7356058390004883,7.0181823901868166,2.261929834440378,181.02745187213722,25.391978146098676,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cmyfullDSC_4513.tif,cmyfullDSC_4513.tif,DSC_4513,cmy,filename_prefix,4513,c,y,m,CMY,full__cym__cmyfullDSC_4513,0.5452893062708271
27,cym_full_027_cccccy,cym,full,cccccy,cccccy,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.0,0.08333333333333333,0.14433756729740643,#5bccb7,0.3562091503267974,0.7993464052287581,0.7189542483660132,75.29660301626511,-37.09575172861812,0.50977836820707,"[[0.16666666666666663, 0.0962250448649376], [0.16666666666666663, 0.11547005383792514], [0.09166666666666666, 0.15877132402714705], [0.041666666666666664, 0.07216878364870322], [0.08333333333333333, 0.048112522432468816]]",6,5,5,full,1529,9018,3834,1556,1529,1556,1.0,0.65,0.65,8,98.0,11.80063249168916,27,0.017352185089974295,#61aaaa,0.38039216,0.6666667,0.6666667,65.23680365436572,-22.707898356446265,-6.6823254296665135,65.56492594773863,-22.347838034784747,-6.360548682808246,11.47337652941369,18.971985792219435,6.6033860658262356,10.088402450384592,3.14094259887825,196.39774179338642,23.67070174106933,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cmyfullDSC_4513.tif,cmyfullDSC_4513.tif,DSC_4513,cmy,filename_prefix,4513,c,y,m,CMY,full__cym__cmyfullDSC_4513,0.5452893062708271
28,cym_full_028_c,cym,full,c,c,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,#3ac8dc,0.22745098039215686,0.7843137254901961,0.8627450980392157,74.42655654335444,-30.326087604312878,-20.705156122725967,"[[0.08333333333333333, 0.048112522432468816], [0.041666666666666664, 0.07216878364870322], [0.0, 0.0], [0.08333333333333333, 0.0]]",6,5,5,full,657,4912,2079,670,657,670,1.0,0.65,0.65,8,98.0,0.9634885189942479,13,0.019402985074626865,#5e97dc,0.36862746,0.5921569,0.8627451,61.37518197626551,1.4688524405553904,-40.74000502648498,61.472416408125405,1.4762541584050108,-40.674324573606846,22.373602495219046,39.78255599058056,0.343804590310825,0.6898411824252515,0.22813913311709938,272.06486492728396,40.76647565157119,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cmyfullDSC_4513.tif,cmyfullDSC_4513.tif,DSC_4513,cmy,filename_prefix,4513,c,y,m,CMY,full__cym__cmyfullDSC_4513,0.5452893062708271
29,cym_full_029_cmcy,cym,full,cmcy,cmcy,0.5,0.25,0.25,0.5,0.25,0.25,0.375,0.21650635094610965,#8ea294,0.5549019607843138,0.6352941176470588,0.5784313725490197,64.69908314775058,-10.097614694847156,5.120478837052933,"[[0.44166666666666676, 0.20688384645961588], [0.45, 0.23094010767585005], [0.4249999999999999, 0.27424137786507224], [0.4, 0.2790526301083191], [0.31666666666666676, 0.23094010767585027], [0.3583333333333334, 0.1587713240271471]]",6,5,5,full,2169,11086,4676,2214,2169,2138,0.9656729900632339,0.65,0.65,8,98.0,11.285788167890459,45,0.02032520325203252,#818d80,0.5058824,0.5529412,0.5019608,57.47816675872343,-6.965529604867959,5.421239402552702,57.49722539740355,-6.8727888192485285,5.622117939388418,6.958181054359739,7.8766774356927085,4.222179647312172,8.020503509138852,2.4052693277914954,142.10654330486506,8.826575742386284,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cmyfullDSC_4513.tif,cmyfullDSC_4513.tif,DSC_4513,cmy,filename_prefix,4513,c,y,m,CMY,full__cym__cmyfullDSC_4513,0.5452893062708271
30,cym_full_030_ccmcy,cym,full,ccmcy,ccmcy,0.6,0.2,0.2,0.6,0.2,0.2,0.30000000000000004,0.17320508075688773,#7daaa2,0.4894117647058824,0.6650980392156863,0.6352941176470589,66.17614994525498,-16.645031739037474,-0.9531696760985087,"[[0.34166666666666673, 0.09141379262169073], [0.3583333333333334, 0.15877132402714716], [0.31666666666666676, 0.23094010767585027], [0.24999999999999997, 0.2501851166488378], [0.23333333333333336, 0.23094010767585035], [0.31666666666666665, 0.08660254037844387]]",6,5,5,full,2440,12816,5389,2490,2440,2490,1.0,0.65,0.65,8,98.0,13.184043151641832,50,0.020080321285140562,#789190,0.47058824,0.5686275,0.5647059,58.50123601968252,-8.610787138851384,-1.6075349693504992,58.270547206301565,-8.600341212425674,-2.4165882336098004,9.188213582906355,11.130210420184252,7.66986852823046,11.795677872288012,3.2253450868841353,190.57473247275075,8.75955614333815,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cmyfullDSC_4513.tif,cmyfullDSC_4513.tif,DSC_4513,cmy,filename_prefix,4513,c,y,m,CMY,full__cym__cmyfullDSC_4513,0.5452893062708271
31,cym_full_031_cccmcy,cym,full,cccmcy,cccmcy,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.25,0.14433756729740643,#72afac,0.44575163398692813,0.6849673202614378,0.6732026143790849,67.31404148000995,-20.302360028611076,-4.717658241118139,"[[0.22499999999999992, 0.07216878364870322], [0.29166666666666674, 0.0721687836487032], [0.3166666666666667, 0.08660254037844384], [0.23333333333333334, 0.2309401076758503], [0.20833333333333331, 0.21650635094610965], [0.175, 0.1587713240271471], [0.16666666666666666, 0.11547005383792512], [0.16666666666666666, 0.09622504486493762], [0.1833333333333334, 0.0866025403784438]]",6,5,5,full,4198,17277,7435,4282,4198,4282,1.0,0.65,0.65,8,98.0,16.274898404651136,84,0.019617001401214387,#73939a,0.4509804,0.5764706,0.6039216,58.7989095091045,-9.664387944674612,-7.413333674509315,58.77711923151454,-9.138493431191225,-6.871791017839318,11.13000176916805,13.890305561172381,10.738568113153368,15.318556863419737,4.450282045821693,217.49099850940487,12.180226209508007,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cmyfullDSC_4513.tif,cmyfullDSC_4513.tif,DSC_4513,cmy,filename_prefix,4513,c,y,m,CMY,full__cym__cmyfullDSC_4513,0.5452893062708271
32,cym_full_032_cccccm,cym,full,cccccm,cccccm,0.8333333333333334,0.0,0.16666666666666666,0.8333333333333334,0.0,0.16666666666666666,0.16666666666666666,0.0,#51abd0,0.31699346405228757,0.6699346405228758,0.8169934640522877,66.03760492781542,-15.722572041625526,-27.095443691372466,"[[0.18333333333333338, 0.08660254037844385], [0.16666666666666669, 0.09622504486493762], [0.08333333333333334, 0.04811252243246881], [0.08333333333333333, 0.0], [0.18333333333333335, 0.0]]",6,5,5,full,1889,9086,3887,1928,1889,1928,1.0,0.65,0.65,8,98.0,5.193763287657757,39,0.020228215767634856,#6683c8,0.4,0.5137255,0.78431374,55.45790165568087,8.214944922354029,-38.84204436541867,55.252509632302576,8.955325550828869,-38.849303408334634,17.37906002837803,28.68653808187259,2.8378672950540325,4.712250071770633,1.281779314145934,281.94185967024976,39.701256032554724,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cmyfullDSC_4513.tif,cmyfullDSC_4513.tif,DSC_4513,cmy,filename_prefix,4513,c,y,m,CMY,full__cym__cmyfullDSC_4513,0.5452893062708271
33,cym_full_033_ccccm,cym,full,ccccm,ccccm,0.8,0.0,0.2,0.8,0.0,0.2,0.2,0.0,#55a5ce,0.33490196078431367,0.6470588235294118,0.807843137254902,64.41427157262386,-12.44504966424509,-28.289394293942706,"[[0.225, 0.07216878364870322], [0.18333333333333338, 0.08660254037844384], [0.18333333333333335, 0.0], [0.22499999999999998, 0.0]]",6,5,5,full,562,4057,1773,574,562,574,1.0,0.65,0.65,8,98.0,5.776049445005122,12,0.020905923344947737,#6880c4,0.40784314,0.5019608,0.76862746,54.2658378213131,9.547059008188196,-38.10874929162902,54.30986967969197,9.719005059542088,-38.10542788666574,16.22659235971886,26.135479410859215,2.206988919244026,3.88630283741605,1.1471469218098787,284.0643592638093,39.286423969076935,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cmyfullDSC_4513.tif,cmyfullDSC_4513.tif,DSC_4513,cmy,filename_prefix,4513,c,y,m,CMY,full__cym__cmyfullDSC_4513,0.5452893062708271
34,cym_full_034_cccm,cym,full,cccm,cccm,0.75,0.0,0.25,0.75,0.0,0.25,0.25,0.0,#5c9ccb,0.36176470588235293,0.6127450980392157,0.7941176470588236,62.02760964894165,-7.296634181354344,-30.004299401504532,"[[0.2916666666666667, 0.07216878364870322], [0.22499999999999998, 0.0721687836487032], [0.22499999999999998, 0.0], [0.29166666666666674, 0.0]]",6,5,5,full,1138,5840,2522,1162,1138,1162,1.0,0.65,0.65,8,98.0,2.674253292149032,24,0.020654044750430294,#6b7abf,0.41960785,0.47843137,0.7490196,52.762918172025316,12.417928485576601,-37.863924298059295,52.81889092697334,12.436464877739708,-37.859303230275735,14.590871900994376,23.157551529152148,1.490663253371565,2.286580909196969,0.6105565218626164,288.157524886931,39.84823347555146,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cmyfullDSC_4513.tif,cmyfullDSC_4513.tif,DSC_4513,cmy,filename_prefix,4513,c,y,m,CMY,full__cym__cmyfullDSC_4513,0.5452893062708271
35,cym_full_035_ccm,cym,full,ccm,ccm,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,#688ec5,0.40653594771241824,0.5555555555555556,0.7712418300653595,58.21165026866812,1.8861516758218455,-32.60539208245304,"[[0.3666666666666667, 0.07698003589195004], [0.3416666666666667, 0.0914137926216907], [0.31666666666666665, 0.08660254037844384], [0.2916666666666667, 0.07216878364870323], [0.2916666666666667, 0.0], [0.3666666666666667, 0.0]]",6,5,5,full,1575,7677,3245,1608,1575,1608,1.0,0.65,0.65,8,98.0,3.1680933793964225,33,0.020522388059701493,#7171b7,0.44313726,0.44313726,0.7176471,50.3805503167207,17.228566239433196,-37.11452633926835,50.4595410237071,17.428625241319335,-37.137393420893886,11.883960968548429,17.80584462599542,1.0353429244500325,2.2152858701676887,0.7159757565551694,294.90073246515976,40.91835236241535,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cmyfullDSC_4513.tif,cmyfullDSC_4513.tif,DSC_4513,cmy,filename_prefix,4513,c,y,m,CMY,full__cym__cmyfullDSC_4513,0.5452893062708271
36,cym_full_036_cmcmcy,cym,full,cmcmcy,cmcmcy,0.5,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,0.41666666666666663,0.14433756729740643,#8992a0,0.5352941176470588,0.5705882352941176,0.627450980392157,60.08498420632439,-0.16211406952687524,-8.743563258364295,"[[0.44999999999999996, 0.06735753140545633], [0.4833333333333334, 0.08660254037844393], [0.44166666666666676, 0.20688384645961588], [0.3583333333333334, 0.1587713240271471], [0.3416666666666667, 0.09141379262169072], [0.3666666666666667, 0.07698003589195006]]",6,5,5,full,3592,15175,6478,3666,3592,3666,1.0,0.65,0.65,8,98.0,20.772161039968584,74,0.020185488270594652,#817e8f,0.5058824,0.49411765,0.56078434,53.53738708173313,3.908942971816459,-8.205121162567742,53.95888975785228,4.3563770252593965,-8.333489385239337,8.292080756579002,7.728806727454938,10.008811794946999,16.766836781261013,5.1763667029484575,295.4732624099897,9.08866593342116,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cmyfullDSC_4513.tif,cmyfullDSC_4513.tif,DSC_4513,cmy,filename_prefix,4513,c,y,m,CMY,full__cym__cmyfullDSC_4513,0.5452893062708271
37,cym_full_037_ccmcm,cym,full,ccmcm,ccmcm,0.6,0.0,0.4,0.6,0.0,0.4,0.4,0.0,#7182c0,0.4423529411764706,0.5098039215686275,0.7529411764705883,55.346614328532084,9.718729906051603,-34.38506179838539,"[[0.44999999999999996, 0.06735753140545633], [0.3666666666666667, 0.07698003589195006], [0.3666666666666667, 0.0], [0.44999999999999996, 0.0]]",6,5,5,full,1475,7195,3069,1505,1475,1505,1.0,0.65,0.65,8,98.0,3.877357870982027,30,0.019933554817275746,#776bb2,0.46666667,0.41960785,0.69803923,48.99125494302298,20.603180479900118,-36.11236504656547,49.11051021288488,20.869065634712186,-36.12137236819346,9.222378144271701,12.721848675593629,1.6922075087095494,2.414771165499378,0.6754102030729342,299.70604643602854,41.576362937897066,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cmyfullDSC_4513.tif,cmyfullDSC_4513.tif,DSC_4513,cmy,filename_prefix,4513,c,y,m,CMY,full__cym__cmyfullDSC_4513,0.5452893062708271
38,cym_full_038_cm,cym,full,cm,cm,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,#7e71b9,0.496078431372549,0.4411764705882353,0.7254901960784315,51.467797581737514,22.037982855022285,-36.3763344153146,"[[0.55, 0.06735753140545635], [0.5166666666666666, 0.08660254037844395], [0.4833333333333334, 0.08660254037844395], [0.44999999999999996, 0.06735753140545636], [0.44999999999999996, 0.0], [0.55, 0.0]]",6,5,5,full,2172,9658,4104,2216,2172,2216,1.0,0.65,0.65,8,98.0,2.474320086403056,44,0.019855595667870037,#7e65ad,0.49411765,0.39607844,0.6784314,48.01307089210836,25.630494319600295,-34.74061136216618,47.96448023483605,25.819523166760376,-34.7508523206072,4.482338943748953,5.245652011881999,0.8229463498524642,1.718874239427605,0.49281466929382,306.4187008187688,43.17212430358428,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cmyfullDSC_4513.tif,cmyfullDSC_4513.tif,DSC_4513,cmy,filename_prefix,4513,c,y,m,CMY,full__cym__cmyfullDSC_4513,0.5452893062708271
39,cym_full_039_cmcmy,cym,full,cmcmy,cmcmy,0.4,0.2,0.4,0.4,0.2,0.4,0.5,0.17320508075688773,#988794,0.5968627450980393,0.527843137254902,0.5803921568627451,58.0842609094331,9.108607076904086,-4.712263075904821,"[[0.5166666666666666, 0.08660254037844392], [0.5583333333333332, 0.20688384645961583], [0.5499999999999999, 0.23094010767585013], [0.45000000000000007, 0.23094010767585016], [0.44166666666666676, 0.20688384645961586], [0.4833333333333334, 0.08660254037844392]]",6,5,5,full,3163,13948,5904,3226,3163,3226,1.0,0.65,0.65,8,98.0,14.13000693881211,63,0.01952882827030378,#8c7a89,0.54901963,0.47843137,0.5372549,53.171507653837864,9.666679074436303,-4.932428778563747,53.184008892001046,9.541385223188428,-4.510225456499257,4.636799833403602,4.949248613821948,5.476022648687542,10.31767139697587,2.965760096465837,332.967025065137,10.852351725950857,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cmyfullDSC_4513.tif,cmyfullDSC_4513.tif,DSC_4513,cmy,filename_prefix,4513,c,y,m,CMY,full__cym__cmyfullDSC_4513,0.5452893062708271
40,cym_full_040_cmcmm,cym,full,cmcmm,cmcmm,0.4,0.0,0.6,0.4,0.0,0.6,0.6,0.0,#8c5fb2,0.5498039215686275,0.37254901960784315,0.6980392156862746,48.249788201706025,34.528231343394225,-37.28959296890542,"[[0.6333333333333333, 0.07698003589195006], [0.55, 0.06735753140545635], [0.55, 0.0], [0.6333333333333334, 0.0]]",6,5,5,full,1471,7195,3065,1501,1471,1501,1.0,0.65,0.65,8,98.0,2.751894886139893,30,0.019986675549633577,#8760a7,0.5294118,0.3764706,0.654902,47.26741035845014,30.216514950002548,-32.40530589315469,47.28786853257658,30.259011738104103,-32.40360144613765,2.3017120146614545,6.5887953923542195,1.2663434382954177,2.2205676983310587,0.6046353766103962,312.9981825927857,44.30735408205565,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cmyfullDSC_4513.tif,cmyfullDSC_4513.tif,DSC_4513,cmy,filename_prefix,4513,c,y,m,CMY,full__cym__cmyfullDSC_4513,0.5452893062708271
41,cym_full_041_cmm,cym,full,cmm,cmm,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,#9553ad,0.5856209150326798,0.32679738562091504,0.6797385620915034,46.564317820141355,42.571600369637416,-37.144930571146006,"[[0.7083333333333331, 0.07216878364870336], [0.6833333333333338, 0.08660254037844362], [0.6583333333333332, 0.09141379262169061], [0.6333333333333334, 0.07698003589195007], [0.6333333333333334, 0.0], [0.7083333333333333, 0.0]]",6,5,5,full,1550,7669,3219,1582,1550,1582,1.0,0.65,0.65,8,98.0,3.7288877714935396,32,0.020227560050568902,#8e5da5,0.5568628,0.3647059,0.64705884,47.4094193064425,33.66613835997212,-30.919673989404338,47.31736145688167,33.36263698348061,-30.91469114123265,3.4182661888611117,10.898406747605733,1.0467485660603288,2.163916468101754,0.7572252742959223,317.4349940261212,45.710339220835294,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cmyfullDSC_4513.tif,cmyfullDSC_4513.tif,DSC_4513,cmy,filename_prefix,4513,c,y,m,CMY,full__cym__cmyfullDSC_4513,0.5452893062708271
42,cym_full_042_cmcmym,cym,full,cmcmym,cmcmym,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.5,0.5833333333333334,0.14433756729740643,#9f7494,0.6248366013071895,0.4562091503267974,0.5816993464052288,54.15670887277048,22.256744354946846,-10.68184361106237,"[[0.6583333333333332, 0.09141379262169057], [0.6416666666666665, 0.15877132402714716], [0.5583333333333332, 0.20688384645961586], [0.5166666666666666, 0.0866025403784439], [0.55, 0.06735753140545633], [0.6333333333333334, 0.07698003589195007]]",6,5,5,full,3593,15241,6478,3666,3593,3666,1.0,0.65,0.65,8,98.0,14.084969207084507,73,0.019912711402073104,#936e8b,0.5764706,0.43137255,0.54509807,51.02932652105045,19.056718148925846,-9.80696483261232,51.603217113808064,19.004871550682946,-9.033511756296644,3.5606698055848223,4.559177663795667,6.009367929636464,10.629013490821897,3.1792730438817114,332.76875178207257,21.43210362600215,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cmyfullDSC_4513.tif,cmyfullDSC_4513.tif,DSC_4513,cmy,filename_prefix,4513,c,y,m,CMY,full__cym__cmyfullDSC_4513,0.5452893062708271
43,cym_full_043_cmmm,cym,full,cmmm,cmmm,0.25,0.0,0.75,0.25,0.0,0.75,0.75,0.0,#a145a8,0.6303921568627451,0.2696078431372549,0.6568627450980393,45.06263653556892,51.86511691404066,-35.97102947994762,"[[0.7750000000000006, 0.07216878364870336], [0.7083333333333333, 0.07216878364870336], [0.7083333333333331, 0.0], [0.7750000000000006, 0.0]]",6,5,5,full,1138,5840,2522,1162,1138,1162,1.0,0.65,0.65,8,98.0,2.229985098931802,24,0.020654044750430294,#9b58a1,0.60784316,0.34509805,0.6313726,47.75319130842835,38.84217710207105,-28.226503919018988,47.67848535063408,38.653680421720786,-28.205584747306386,5.067399478400791,15.388753116994785,1.0463681117994328,1.8082565819646077,0.48973184369744105,323.99419765027676,48.01510434768466,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cmyfullDSC_4513.tif,cmyfullDSC_4513.tif,DSC_4513,cmy,filename_prefix,4513,c,y,m,CMY,full__cym__cmyfullDSC_4513,0.5452893062708271
44,cym_full_044_cmmmm,cym,full,cmmmm,cmmmm,0.2,0.0,0.8,0.2,0.0,0.8,0.8,0.0,#a83ca4,0.6572549019607843,0.23529411764705882,0.6431372549019609,44.510929531904225,56.86520806107603,-34.69393627011521,"[[0.8166666666666662, 0.08660254037844367], [0.7750000000000006, 0.07216878364870337], [0.7750000000000006, 0.0], [0.8166666666666663, 0.0]]",6,5,5,full,519,4049,1711,528,519,528,1.0,0.65,0.65,8,98.0,2.47038928590098,9,0.017045454545454544,#a3559f,0.6392157,0.33333334,0.62352943,47.994520232145106,42.95006096339943,-26.198081317565467,47.97147679780766,42.85989519195342,-26.14628385427552,5.610173959899465,16.671720795753096,1.3401979364338463,2.066841152823754,0.553634563105583,328.618224418817,50.30951402549522,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cmyfullDSC_4513.tif,cmyfullDSC_4513.tif,DSC_4513,cmy,filename_prefix,4513,c,y,m,CMY,full__cym__cmyfullDSC_4513,0.5452893062708271
