region_index,label,corner_label,condition,local_stack_token,stack_token,f_bottom_left,f_top,f_bottom_right,f_c,f_w,f_y,site_x,site_y,expected_hex,expected_R,expected_G,expected_B,expected_L,expected_a,expected_b,polygon_xy,max_height,max_run,distinct_lte,preset,sample_pixels,raw_region_pixels,core_region_pixels,candidate_mask_pixels,sample_mask_pixels,old_color_mask_pixels,old_color_mask_fraction,sample_core_fraction_requested,sample_core_fraction_used,erosion_px_used,lab_trim_percentile,lab_trim_cutoff_deltaE00,lab_trimmed_pixels,lab_trimmed_fraction,measured_hex,measured_R,measured_G,measured_B,measured_L,measured_a,measured_b,measured_L_mean,measured_a_mean,measured_b_mean,deltaE00_to_expected,deltaE76_to_expected,within_region_deltaE00_median,within_region_deltaE00_p90,within_region_deltaE00_sd,hue_angle_degrees,measured_chroma,source_path,filename,photo_id,filename_label,condition_source,capture_number,bottom_left_anchor,top_anchor,bottom_right_anchor,palette_family,analysis_id,analysis_scale
22,cwy_full_022_ccwcw,cwy,full,ccycy,ccwcw,0.6,0.4,0.0,0.6,0.4,0.0,0.2,0.34641016151377546,#85dae6,0.5207843137254902,0.8549019607843137,0.9019607843137255,82.2833002416743,-22.74293603831096,-13.98008971986997,"[[0.24999999999999994, 0.27905263010831904], [0.2833333333333333, 0.35603266600026917], [0.22500000000000003, 0.3897114317029973], [0.18333333333333335, 0.3175426480542941]]",6,5,5,full,1458,8570,3641,1488,1458,1488,1.0,0.65,0.65,8,98.0,1.469390126869582,30,0.020161290322580645,#7caae1,0.4862745,0.6666667,0.88235295,68.36446193303738,-1.1121770415581933,-32.58633522939889,68.45283409896355,-1.1335975796712412,-32.53720997926136,19.786299718221898,31.746120496817316,0.569952942056289,1.032842966218299,0.3261849344489144,268.04524429037457,32.60530909920242,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwyDSC_4517.tif,cwyDSC_4517.tif,DSC_4517,cwy,capture_number,4517,c,w,y,CMY+neutral,full__cwy__cwyDSC_4517,0.5891980360065466
23,cwy_full_023_ccw,cwy,full,ccy,ccw,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.28867513459481287,#78d7e4,0.47189542483660135,0.8431372549019608,0.8954248366013072,80.86869976537044,-24.584811857946644,-15.26882688076956,"[[0.20833333333333337, 0.21650635094610968], [0.2333333333333333, 0.2309401076758503], [0.24999999999999997, 0.2501851166488378], [0.24999999999999997, 0.27905263010831904], [0.1833333333333333, 0.3175426480542941], [0.14583333333333334, 0.2525907427704613]]",6,5,5,full,1603,8961,3769,1636,1603,1636,1.0,0.65,0.65,8,98.0,1.2472365879216833,33,0.020171149144254278,#76a7e0,0.4627451,0.654902,0.8784314,67.17819275810933,-0.8220218286994485,-33.95100453462119,67.16654847298477,-0.8023120573099424,-34.02303166533232,20.241852667264915,33.18318751988767,0.3471986477545583,0.909577656732694,0.26716833289183756,268.6130253882499,33.960954474171174,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwyDSC_4517.tif,cwyDSC_4517.tif,DSC_4517,cwy,capture_number,4517,c,w,y,CMY+neutral,full__cwy__cwyDSC_4517,0.5891980360065466
24,cwy_full_024_cycwcw,cwy,full,cmcycy,cycwcw,0.5,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.28867513459481287,#99dbc0,0.6006535947712419,0.8581699346405229,0.7516339869281046,82.46108221982513,-26.42054509867292,6.759817933932211,"[[0.31666666666666676, 0.23094010767585027], [0.4000000000000001, 0.2790526301083191], [0.31666666666666676, 0.3752776749732568], [0.2833333333333334, 0.3560326660002692], [0.24999999999999994, 0.279052630108319], [0.24999999999999994, 0.2501851166488378]]",6,5,5,full,4355,17990,7697,4443,4355,4443,1.0,0.65,0.65,8,98.0,8.342619938222724,88,0.01980643709205492,#7abbb3,0.47843137,0.73333335,0.7019608,71.43403048719894,-22.917675280745065,-1.679805539379453,71.48136741411199,-23.180523385162005,-1.087738243540009,9.887109576341496,14.321075771276313,4.200083511802164,6.646480072251757,2.1194587310639825,184.19213379180238,22.97915548761101,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwyDSC_4517.tif,cwyDSC_4517.tif,DSC_4517,cwy,capture_number,4517,c,w,y,CMY+neutral,full__cwy__cwyDSC_4517,0.5891980360065466
25,cwy_full_025_cccw,cwy,full,cccy,cccw,0.75,0.25,0.0,0.75,0.25,0.0,0.125,0.21650635094610965,#69d3e2,0.4107843137254902,0.8284313725490197,0.8872549019607844,79.15731221950576,-26.594704014567093,-16.789360863889335,"[[0.175, 0.15877132402714708], [0.20833333333333334, 0.21650635094610968], [0.14583333333333334, 0.2525907427704613], [0.11249999999999999, 0.1948557158514987]]",6,5,5,full,1039,6881,2962,1058,1039,1058,1.0,0.65,0.65,8,98.0,1.218228880442903,19,0.017958412098298678,#71a4e0,0.44313726,0.6431373,0.8784314,66.09058972661143,-0.29468354633638283,-35.5764118514478,65.99934460502146,-0.292657443149478,-35.693078293290974,20.70731282432802,34.86235216024281,0.35805159266876413,0.8293391500108973,0.2614039087270447,269.52542326518335,35.577632279514006,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwyDSC_4517.tif,cwyDSC_4517.tif,DSC_4517,cwy,capture_number,4517,c,w,y,CMY+neutral,full__cwy__cwyDSC_4517,0.5891980360065466
26,cwy_full_026_ccccw,cwy,full,ccccy,ccccw,0.8,0.2,0.0,0.8,0.2,0.0,0.1,0.17320508075688773,#5fd1e1,0.37411764705882355,0.8196078431372549,0.8823529411764707,78.16191971863205,-27.6298182850393,-17.651519830013275,"[[0.16666666666666669, 0.11547005383792511], [0.175, 0.15877132402714705], [0.11249999999999999, 0.19485571585149866], [0.09166666666666666, 0.15877132402714705]]",6,5,5,full,432,4746,2014,441,432,441,1.0,0.65,0.65,8,98.0,1.8787253927586591,9,0.02040816326530612,#6ba0df,0.41960785,0.627451,0.8745098,64.63795603541078,0.16577079136931294,-37.36342206027925,64.6314902783184,0.1316996925429551,-37.35974191061734,21.39426601446254,36.66130733273458,0.5024706398366922,1.3686141570941588,0.4687237829443489,270.25420327872394,37.36378979720651,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwyDSC_4517.tif,cwyDSC_4517.tif,DSC_4517,cwy,capture_number,4517,c,w,y,CMY+neutral,full__cwy__cwyDSC_4517,0.5891980360065466
27,cwy_full_027_cccccw,cwy,full,cccccy,cccccw,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.0,0.08333333333333333,0.14433756729740643,#59cfe0,0.3496732026143791,0.8137254901960783,0.8790849673202615,77.51176318880802,-28.243820574082534,-18.204790085264012,"[[0.16666666666666663, 0.0962250448649376], [0.16666666666666663, 0.11547005383792514], [0.09166666666666666, 0.15877132402714705], [0.041666666666666664, 0.07216878364870322], [0.08333333333333333, 0.048112522432468816]]",6,5,5,full,1970,10694,4529,2011,1970,2011,1.0,0.65,0.65,8,98.0,2.8208173520586346,41,0.020387866732968673,#689edf,0.40784314,0.61960787,0.8745098,63.94044844209911,0.3443737856064777,-37.95671545755117,64.1923051499515,0.36754036438920096,-37.77133989744304,21.63574907108513,37.304208832435975,0.6711303186523024,1.750537660253352,0.6135178647380358,270.5198190329145,37.958277643087506,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwyDSC_4517.tif,cwyDSC_4517.tif,DSC_4517,cwy,capture_number,4517,c,w,y,CMY+neutral,full__cwy__cwyDSC_4517,0.5891980360065466
28,cwy_full_028_c,cwy,full,c,c,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,#3ac8dc,0.22745098039215686,0.7843137254901961,0.8627450980392157,74.42655654335444,-30.326087604312878,-20.705156122725967,"[[0.08333333333333333, 0.048112522432468816], [0.041666666666666664, 0.07216878364870322], [0.0, 0.0], [0.08333333333333333, 0.0]]",6,5,5,full,862,5761,2449,879,862,879,1.0,0.65,0.65,8,98.0,1.743943841293033,17,0.019340159271899887,#5e98de,0.36862746,0.59607846,0.87058824,61.746740305324835,1.585592360702548,-41.22309676424947,61.699866543127385,1.5786888360954638,-41.170050244451076,22.300203952419857,40.00148679972843,0.4632243288088339,1.2653788119876488,0.4031790632476485,272.2027211786891,41.25357935948096,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwyDSC_4517.tif,cwyDSC_4517.tif,DSC_4517,cwy,capture_number,4517,c,w,y,CMY+neutral,full__cwy__cwyDSC_4517,0.5891980360065466
29,cwy_full_029_cycw,cwy,full,cmcy,cycw,0.5,0.25,0.25,0.5,0.25,0.25,0.375,0.21650635094610965,#9ad9ab,0.603921568627451,0.8509803921568627,0.6715686274509804,81.534803645212,-29.239982026841528,16.24410839285273,"[[0.44166666666666676, 0.20688384645961588], [0.45, 0.23094010767585005], [0.4249999999999999, 0.27424137786507224], [0.4, 0.2790526301083191], [0.31666666666666676, 0.23094010767585027], [0.3583333333333334, 0.1587713240271471]]",6,5,5,full,2834,13171,5637,2891,2834,2891,1.0,0.65,0.65,8,98.0,4.43641272135403,57,0.019716361120719474,#7bbca1,0.48235294,0.7372549,0.6313726,71.44870440220211,-26.916557645690343,7.0514360943820575,71.52101222494346,-27.068370074563674,7.6880694034610615,8.972524920173159,13.843154365311484,1.7259574344297999,3.4458688129741275,1.1120956725668258,165.3198988628045,27.824877834177915,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwyDSC_4517.tif,cwyDSC_4517.tif,DSC_4517,cwy,capture_number,4517,c,w,y,CMY+neutral,full__cwy__cwyDSC_4517,0.5891980360065466
30,cwy_full_030_ccycw,cwy,full,ccmcy,ccycw,0.6,0.2,0.2,0.6,0.2,0.2,0.30000000000000004,0.17320508075688773,#87d6b5,0.5286274509803921,0.8376470588235294,0.7098039215686275,79.81760518785981,-31.437830408954646,8.512514809224104,"[[0.34166666666666673, 0.09141379262169073], [0.3583333333333334, 0.15877132402714716], [0.31666666666666676, 0.23094010767585027], [0.24999999999999997, 0.2501851166488378], [0.23333333333333336, 0.23094010767585035], [0.31666666666666665, 0.08660254037844387]]",6,5,5,full,3160,15077,6408,3225,3160,3225,1.0,0.65,0.65,8,98.0,7.136219125521958,65,0.020155038759689922,#6fb6ab,0.43529412,0.7137255,0.67058825,69.32094861861516,-25.27190710063615,-0.13429779060767366,69.39453786059444,-25.55283684510934,0.2177165986213438,9.818514100044856,14.932038625497249,3.151281981298551,5.716800970293408,1.7107530961816506,180.30447342727606,25.272263934989002,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwyDSC_4517.tif,cwyDSC_4517.tif,DSC_4517,cwy,capture_number,4517,c,w,y,CMY+neutral,full__cwy__cwyDSC_4517,0.5891980360065466
31,cwy_full_031_cccycw,cwy,full,cccmcy,cccycw,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.25,0.14433756729740643,#7ad3bc,0.47843137254901963,0.8287581699346406,0.7352941176470589,78.75137964344847,-32.40088422538684,3.4351042180557956,"[[0.22499999999999992, 0.07216878364870322], [0.29166666666666674, 0.0721687836487032], [0.3166666666666667, 0.08660254037844384], [0.23333333333333334, 0.2309401076758503], [0.20833333333333331, 0.21650635094610965], [0.175, 0.1587713240271471], [0.16666666666666666, 0.11547005383792512], [0.16666666666666666, 0.09622504486493762], [0.1833333333333334, 0.0866025403784438]]",6,5,5,full,5175,20639,8736,5280,5175,5280,1.0,0.65,0.65,8,98.0,9.53773906726121,105,0.019886363636363636,#68b2b2,0.40784314,0.69803923,0.69803923,67.97417469473935,-22.745580803825494,-7.370868502347805,67.94170993981693,-23.231883098403888,-6.338523518371042,12.09903783812317,18.059404118159645,4.168579214995058,7.582773611393637,2.2572131162753317,197.95528856978365,23.910063751112368,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwyDSC_4517.tif,cwyDSC_4517.tif,DSC_4517,cwy,capture_number,4517,c,w,y,CMY+neutral,full__cwy__cwyDSC_4517,0.5891980360065466
32,cwy_full_032_cccccy,cwy,full,cccccm,cccccy,0.8333333333333334,0.0,0.16666666666666666,0.8333333333333334,0.0,0.16666666666666666,0.16666666666666666,0.0,#5bccb7,0.3562091503267974,0.7993464052287581,0.7189542483660132,75.29660301626511,-37.09575172861812,0.50977836820707,"[[0.18333333333333338, 0.08660254037844385], [0.16666666666666669, 0.09622504486493762], [0.08333333333333334, 0.04811252243246881], [0.08333333333333333, 0.0], [0.18333333333333335, 0.0]]",6,5,5,full,2345,10760,4542,2391,2345,2391,1.0,0.65,0.65,8,98.0,11.455335538583956,46,0.019238812212463405,#5baab5,0.35686275,0.6666667,0.70980394,65.02914352720477,-21.32966880187087,-12.710645159736679,65.0842830107529,-21.911142448600504,-11.31925364268851,14.798166869882161,22.99499279127469,4.735995403851957,9.572489560771768,2.887084872093756,210.79129993607359,24.82972556381244,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwyDSC_4517.tif,cwyDSC_4517.tif,DSC_4517,cwy,capture_number,4517,c,w,y,CMY+neutral,full__cwy__cwyDSC_4517,0.5891980360065466
33,cwy_full_033_ccccy,cwy,full,ccccm,ccccy,0.8,0.0,0.2,0.8,0.0,0.2,0.2,0.0,#61cdb0,0.3819607843137255,0.8023529411764706,0.6901960784313725,75.5547352424016,-37.82289322407589,4.864422141720537,"[[0.225, 0.07216878364870322], [0.18333333333333338, 0.08660254037844384], [0.18333333333333335, 0.0], [0.22499999999999998, 0.0]]",6,5,5,full,722,4719,2052,737,722,737,1.0,0.65,0.65,8,98.0,10.574872519991459,15,0.0203527815468114,#5cabac,0.36078432,0.67058825,0.6745098,65.25435359443824,-23.8644592441897,-8.56235656608586,65.22254799669399,-24.421010759675845,-7.0332008136063004,13.804931113785914,21.93659334839722,3.644173594753038,7.442170719694853,2.3462618664950408,199.7375367867659,25.354020686715252,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwyDSC_4517.tif,cwyDSC_4517.tif,DSC_4517,cwy,capture_number,4517,c,w,y,CMY+neutral,full__cwy__cwyDSC_4517,0.5891980360065466
34,cwy_full_034_cccy,cwy,full,cccm,cccy,0.75,0.0,0.25,0.75,0.0,0.25,0.25,0.0,#6bcea5,0.42058823529411765,0.8068627450980392,0.6470588235294118,75.99398463781759,-38.508338624210936,11.446263813771207,"[[0.2916666666666667, 0.07216878364870322], [0.22499999999999998, 0.0721687836487032], [0.22499999999999998, 0.0], [0.29166666666666674, 0.0]]",6,5,5,full,1395,6880,2912,1424,1395,1424,1.0,0.65,0.65,8,98.0,6.237056369732146,29,0.020365168539325844,#61af9e,0.38039216,0.6862745,0.61960787,66.12765964289396,-28.25822056906707,1.6614107308544401,66.20426714045969,-28.298324785340945,1.6468752195502447,10.140956127390849,17.26709700280006,2.6555668108628905,4.933010602551157,1.4611114199237272,176.6352316581682,28.30701883538151,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwyDSC_4517.tif,cwyDSC_4517.tif,DSC_4517,cwy,capture_number,4517,c,w,y,CMY+neutral,full__cwy__cwyDSC_4517,0.5891980360065466
35,cwy_full_035_ccy,cwy,full,ccm,ccy,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,#7cd093,0.4849673202614379,0.8143790849673204,0.5751633986928105,76.86250739489427,-38.58330122000342,22.49598611228505,"[[0.3666666666666667, 0.07698003589195004], [0.3416666666666667, 0.0914137926216907], [0.31666666666666665, 0.08660254037844384], [0.2916666666666667, 0.07216878364870323], [0.2916666666666667, 0.0], [0.3666666666666667, 0.0]]",6,5,5,full,1955,8926,3794,1995,1955,1995,1.0,0.65,0.65,8,98.0,3.718462379913868,40,0.020050125313283207,#69b28f,0.4117647,0.69803923,0.56078434,67.19335689527574,-31.050570582745074,10.946278149026355,67.19532110086986,-31.121926033855633,10.825748215692775,9.391087315962773,16.84132584668811,1.2164558145134698,2.6437341352471413,0.83192301512043,160.58088332613715,32.92353168829076,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwyDSC_4517.tif,cwyDSC_4517.tif,DSC_4517,cwy,capture_number,4517,c,w,y,CMY+neutral,full__cwy__cwyDSC_4517,0.5891980360065466
36,cwy_full_036_cycycw,cwy,full,cmcmcy,cycycw,0.5,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,0.41666666666666663,0.14433756729740643,#9bd797,0.6071895424836602,0.8437908496732026,0.5915032679738562,80.66378666428808,-31.633305576637348,25.746978748738304,"[[0.44999999999999996, 0.06735753140545633], [0.4833333333333334, 0.08660254037844393], [0.44166666666666676, 0.20688384645961588], [0.3583333333333334, 0.1587713240271471], [0.3416666666666667, 0.09141379262169072], [0.3666666666666667, 0.07698003589195006]]",6,5,5,full,4419,18051,7579,4509,4419,4509,1.0,0.65,0.65,8,98.0,6.253764706941141,90,0.01996007984031936,#79bb8d,0.4745098,0.73333335,0.5529412,70.54504259426253,-30.67368247326774,17.075606930414324,70.62134893500281,-30.324162515767377,16.363679566290642,8.479528620245766,13.360484544612198,2.823221372991796,5.188487190071084,1.5206144917627786,150.89592963885764,35.106283604404304,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwyDSC_4517.tif,cwyDSC_4517.tif,DSC_4517,cwy,capture_number,4517,c,w,y,CMY+neutral,full__cwy__cwyDSC_4517,0.5891980360065466
37,cwy_full_037_ccycy,cwy,full,ccmcm,ccycy,0.6,0.0,0.4,0.6,0.0,0.4,0.4,0.0,#89d184,0.5364705882352941,0.820392156862745,0.5176470588235295,77.67664033697756,-37.72301156590308,31.332784159337134,"[[0.44999999999999996, 0.06735753140545633], [0.3666666666666667, 0.07698003589195006], [0.3666666666666667, 0.0], [0.44999999999999996, 0.0]]",6,5,5,full,1883,8566,3644,1921,1883,1921,1.0,0.65,0.65,8,98.0,4.167803194963765,38,0.01978136387298282,#6fb481,0.43529412,0.7058824,0.5058824,67.76770142111731,-32.91414586729074,18.466976692353597,67.79591844912645,-32.651840854674916,18.401467406857865,9.304218090233308,16.936388680088484,1.8185153469870177,3.4184081248279363,1.0347420643621592,150.70474034520169,37.74082969847409,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwyDSC_4517.tif,cwyDSC_4517.tif,DSC_4517,cwy,capture_number,4517,c,w,y,CMY+neutral,full__cwy__cwyDSC_4517,0.5891980360065466
38,cwy_full_038_cy,cwy,full,cm,cy,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,#9dd36e,0.6137254901960785,0.8294117647058823,0.43137254901960786,79.08731311025821,-35.04058229831547,44.36686585857201,"[[0.55, 0.06735753140545635], [0.5166666666666666, 0.08660254037844395], [0.4833333333333334, 0.08660254037844395], [0.44999999999999996, 0.06735753140545636], [0.44999999999999996, 0.0], [0.55, 0.0]]",6,5,5,full,2696,11310,4816,2751,2696,2751,1.0,0.65,0.65,8,98.0,1.9558123056997263,55,0.019992729916394038,#78b973,0.47058824,0.7254902,0.4509804,69.40147826481478,-34.85590586612841,29.146958461788387,69.35708776207821,-34.87779227849943,29.262920387711233,9.43138516503272,18.041482289559255,0.6579886942846176,1.2480900205810865,0.3897132751264024,140.09719698729776,45.436542136496506,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwyDSC_4517.tif,cwyDSC_4517.tif,DSC_4517,cwy,capture_number,4517,c,w,y,CMY+neutral,full__cwy__cwyDSC_4517,0.5891980360065466
39,cwy_full_039_cycyw,cwy,full,cmcmy,cycyw,0.4,0.2,0.4,0.4,0.2,0.4,0.5,0.17320508075688773,#aeda89,0.6831372549019609,0.855686274509804,0.5372549019607844,82.41824772485496,-28.442395479787162,35.38863202506579,"[[0.5166666666666666, 0.08660254037844392], [0.5583333333333332, 0.20688384645961583], [0.5499999999999999, 0.23094010767585013], [0.45000000000000007, 0.23094010767585016], [0.44166666666666676, 0.20688384645961586], [0.4833333333333334, 0.08660254037844392]]",6,5,5,full,3955,16409,6970,4036,3955,4036,1.0,0.65,0.65,8,98.0,3.113911388349335,81,0.020069375619425175,#85c083,0.52156866,0.7529412,0.5137255,72.31691291979877,-30.86691487845267,24.794405522686148,72.3039329195243,-30.771658139248828,24.83976138501169,8.95788554270391,14.83755014623601,1.1616979917533659,1.963651400835802,0.5765435200878369,141.2262006807776,39.592031765710786,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwyDSC_4517.tif,cwyDSC_4517.tif,DSC_4517,cwy,capture_number,4517,c,w,y,CMY+neutral,full__cwy__cwyDSC_4517,0.5891980360065466
40,cwy_full_040_cycyy,cwy,full,cmcmm,cycyy,0.4,0.0,0.6,0.4,0.0,0.6,0.6,0.0,#b0d658,0.6909803921568628,0.8384313725490194,0.34509803921568627,80.71081715514305,-30.926605445549537,56.74685739894987,"[[0.6333333333333333, 0.07698003589195006], [0.55, 0.06735753140545635], [0.55, 0.0], [0.6333333333333334, 0.0]]",6,5,5,full,1882,8510,3644,1921,1882,1921,1.0,0.65,0.65,8,98.0,2.7646664183752803,39,0.02030192608016658,#82be69,0.50980395,0.74509805,0.4117647,71.2953232925509,-34.67671024795108,36.41937856460811,71.21099558038203,-34.67580021667678,36.330316131291745,10.748396418542864,22.71389897102912,1.241535419387537,2.23572843874533,0.6622951393692877,133.59587845125998,50.28762639708293,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwyDSC_4517.tif,cwyDSC_4517.tif,DSC_4517,cwy,capture_number,4517,c,w,y,CMY+neutral,full__cwy__cwyDSC_4517,0.5891980360065466
41,cwy_full_041_cyy,cwy,full,cmm,cyy,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,#bdd749,0.742483660130719,0.8444444444444444,0.28758169934640526,81.90233054832865,-27.535536020099894,64.35586331832887,"[[0.7083333333333331, 0.07216878364870336], [0.6833333333333338, 0.08660254037844362], [0.6583333333333332, 0.09141379262169061], [0.6333333333333334, 0.07698003589195007], [0.6333333333333334, 0.0], [0.7083333333333333, 0.0]]",6,5,5,full,1957,8946,3796,1997,1957,1997,1.0,0.65,0.65,8,98.0,2.903140562802118,40,0.020030045067601403,#8bc264,0.54509807,0.7607843,0.39215687,73.01538295012027,-34.432139047835484,41.41233479327644,73.03487396093854,-34.44044807168853,41.28691768823854,11.553805057743325,25.55281730289965,0.8426351619261931,1.7374545716778242,0.5779943643054309,129.7417092104074,53.8567885455482,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwyDSC_4517.tif,cwyDSC_4517.tif,DSC_4517,cwy,capture_number,4517,c,w,y,CMY+neutral,full__cwy__cwyDSC_4517,0.5891980360065466
42,cwy_full_042_cycywy,cwy,full,cmcmym,cycywy,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.5,0.5833333333333334,0.14433756729740643,#bcdb72,0.7359477124183007,0.8588235294117647,0.4477124183006536,83.1948209150443,-26.54914608664949,47.82301376399356,"[[0.6583333333333332, 0.09141379262169057], [0.6416666666666665, 0.15877132402714716], [0.5583333333333332, 0.20688384645961586], [0.5166666666666666, 0.0866025403784439], [0.55, 0.06735753140545633], [0.6333333333333334, 0.07698003589195007]]",6,5,5,full,4465,18039,7645,4557,4465,4557,1.0,0.65,0.65,8,98.0,3.287483929040546,92,0.020188720649550143,#8ec472,0.5568628,0.76862746,0.44705883,73.95414772534161,-32.780625281181194,35.984378504788616,74.18167725369501,-32.46276615937417,35.926599700056116,9.1526762398973,16.259602047752033,1.1822801983235987,2.205888256492895,0.6500276762983948,132.33252545629819,48.67694413375914,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwyDSC_4517.tif,cwyDSC_4517.tif,DSC_4517,cwy,capture_number,4517,c,w,y,CMY+neutral,full__cwy__cwyDSC_4517,0.5891980360065466
43,cwy_full_043_cyyy,cwy,full,cmmm,cyyy,0.25,0.0,0.75,0.25,0.0,0.75,0.75,0.0,#ced937,0.8068627450980392,0.8519607843137255,0.21568627450980393,83.5042416800598,-22.722707681334942,72.79352079044212,"[[0.7750000000000006, 0.07216878364870336], [0.7083333333333333, 0.07216878364870336], [0.7083333333333331, 0.0], [0.7750000000000006, 0.0]]",6,5,5,full,1429,6959,2963,1459,1429,1459,1.0,0.65,0.65,8,98.0,2.8959298089348047,30,0.0205620287868403,#9ac95d,0.6039216,0.7882353,0.3647059,75.68794254953062,-32.647953249240466,48.568993683037796,75.72049997850766,-32.720577878046726,48.56827841515362,11.856121386575387,27.320921383776685,1.209648062840945,2.100299522788736,0.6399697265371938,123.90889326021227,58.52209837956561,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwyDSC_4517.tif,cwyDSC_4517.tif,DSC_4517,cwy,capture_number,4517,c,w,y,CMY+neutral,full__cwy__cwyDSC_4517,0.5891980360065466
44,cwy_full_044_cyyyy,cwy,full,cmmmm,cyyyy,0.2,0.0,0.8,0.2,0.0,0.8,0.8,0.0,#d8da2c,0.8454901960784313,0.8564705882352941,0.17254901960784313,84.52082667829146,-19.591593417616572,77.13877361131732,"[[0.8166666666666662, 0.08660254037844367], [0.7750000000000006, 0.07216878364870337], [0.7750000000000006, 0.0], [0.8166666666666663, 0.0]]",6,5,5,full,711,4751,2036,726,711,726,1.0,0.65,0.65,8,98.0,3.3670029654348834,15,0.02066115702479339,#a4cc56,0.6431373,0.8,0.3372549,77.18655613963688,-31.333023511746603,53.45516125773222,77.15279703884799,-31.376028231186897,52.75778755813467,11.874688051536921,27.43294003756082,1.3290125848426984,2.3870616325077463,0.762416366168669,120.37692371672296,61.961380128898206,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwyDSC_4517.tif,cwyDSC_4517.tif,DSC_4517,cwy,capture_number,4517,c,w,y,CMY+neutral,full__cwy__cwyDSC_4517,0.5891980360065466
45,cwy_full_045_cyyyyy,cwy,full,cmmmmm,cyyyyy,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.8333333333333334,0.0,#dedb25,0.8712418300653595,0.8594771241830065,0.14379084967320263,85.22002960492412,-17.423035804343623,79.69705339328037,"[[0.8333333333333333, 0.0962250448649377], [0.8166666666666662, 0.0866025403784437], [0.8166666666666663, 0.0], [0.9166666666666666, 0.0], [0.9166666666666666, 0.048112522432468836]]",6,5,5,full,2346,10620,4536,2388,2346,2388,1.0,0.65,0.65,8,98.0,3.811626484081144,42,0.017587939698492462,#add153,0.6784314,0.81960785,0.3254902,79.25207353438773,-30.238434811801497,57.291607072286595,79.04556435259416,-30.295932106868804,56.14178178238152,11.400198537747558,26.49254567275742,1.4318648418672362,3.117089751667147,0.9408153317767127,117.82503324502767,64.78187385984484,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwyDSC_4517.tif,cwyDSC_4517.tif,DSC_4517,cwy,capture_number,4517,c,w,y,CMY+neutral,full__cwy__cwyDSC_4517,0.5891980360065466
46,cwy_full_046_y,cwy,full,m,y,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,#ffdf00,1.0,0.8745098039215686,0.0,88.94096720886532,-5.949434572648293,88.5567575521992,"[[0.9166666666666667, 0.048112522432468885], [0.9166666666666667, 0.0], [1.0, 0.0], [0.9583333333333334, 0.07216878364870329]]",6,5,5,full,888,5724,2473,904,888,664,0.7345132743362832,0.65,0.65,8,98.0,1.3294731941779092,16,0.017699115044247787,#fde137,0.99215686,0.88235295,0.21568628,89.47384256885798,-7.268714982674673,79.48815346808875,89.42071303344949,-7.451086932799305,79.57874905632501,2.1956498773901236,9.179544486733063,0.3933102980641428,0.9843495086246057,0.29351457777257867,95.22482445683931,79.81980179921389,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwyDSC_4517.tif,cwyDSC_4517.tif,DSC_4517,cwy,capture_number,4517,c,w,y,CMY+neutral,full__cwy__cwyDSC_4517,0.5891980360065466
