role,local_corner_label,anchor_token,vertex_index,x_px,y_px,sample_R,sample_G,sample_B,anchor_deltaE00,position_vertex_index,position_disagrees,inferred_geometry,inference_note,registration_score_deltaE00_sum,mask_pixels,triangle_area_px2,orientation_permuted,used_white_vertex_inference,used_manual_registration_override,source_path,filename,photo_id,corner_label,filename_label,condition,condition_source,capture_number,bottom_left_anchor,top_anchor,bottom_right_anchor,palette_family,analysis_id,analysis_scale
bottom_left,C,m,-2,318.3157894736842,1138.2631578947369,0.8745098114013672,0.42352941632270813,0.6392157077789307,17.37553899212707,-2,0,1,manual_override:full__mvy__DSC_4565mvy,50.911672917003415,519842,512351.9252077562,0,0,1,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4565mvy.tif,DSC_4565mvy.tif,DSC_4565,mvy,mvy,full,capture_number,4565,m,v,y,CMY+OVG,full__mvy__DSC_4565mvy,0.5491153142159854
top,Y,v,-2,877.0,203.0,0.5529412031173706,0.4313725531101227,0.7372549176216125,13.213359587330645,-2,0,1,manual_override:full__mvy__DSC_4565mvy,50.911672917003415,519842,512351.9252077562,0,0,1,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4565mvy.tif,DSC_4565mvy.tif,DSC_4565,mvy,mvy,full,capture_number,4565,m,v,y,CMY+OVG,full__mvy__DSC_4565mvy,0.5491153142159854
bottom_right,M,y,-2,1413.9473684210525,1138.2631578947369,0.9254902005195618,0.7058823704719543,0.45490196347236633,20.3227743375457,-2,0,1,manual_override:full__mvy__DSC_4565mvy,50.911672917003415,519842,512351.9252077562,0,0,1,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4565mvy.tif,DSC_4565mvy.tif,DSC_4565,mvy,mvy,full,capture_number,4565,m,v,y,CMY+OVG,full__mvy__DSC_4565mvy,0.5491153142159854
