region_index,label,corner_label,condition,local_stack_token,stack_token,f_bottom_left,f_top,f_bottom_right,f_c,f_w,f_m,site_x,site_y,expected_hex,expected_R,expected_G,expected_B,expected_L,expected_a,expected_b,polygon_xy,max_height,max_run,distinct_lte,preset,sample_pixels,raw_region_pixels,core_region_pixels,candidate_mask_pixels,sample_mask_pixels,old_color_mask_pixels,old_color_mask_fraction,sample_core_fraction_requested,sample_core_fraction_used,erosion_px_used,lab_trim_percentile,lab_trim_cutoff_deltaE00,lab_trimmed_pixels,lab_trimmed_fraction,measured_hex,measured_R,measured_G,measured_B,measured_L,measured_a,measured_b,measured_L_mean,measured_a_mean,measured_b_mean,deltaE00_to_expected,deltaE76_to_expected,within_region_deltaE00_median,within_region_deltaE00_p90,within_region_deltaE00_sd,hue_angle_degrees,measured_chroma,source_path,filename,photo_id,filename_label,condition_source,capture_number,bottom_left_anchor,top_anchor,bottom_right_anchor,palette_family,analysis_id,analysis_scale
24,cwm_full_024_cmcwcw,cwm,full,cmcycy,cmcwcw,0.5,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.28867513459481287,#8fbad9,0.561437908496732,0.7287581699346405,0.8496732026143792,73.47573311605856,-6.785199064572367,-20.04183002579456,"[[0.31666666666666676, 0.23094010767585027], [0.4000000000000001, 0.2790526301083191], [0.31666666666666676, 0.3752776749732568], [0.2833333333333334, 0.3560326660002692], [0.24999999999999994, 0.279052630108319], [0.24999999999999994, 0.2501851166488378]]",6,5,5,full,4346,17997,7683,4430,4346,4430,1.0,0.65,0.65,8,98.0,6.3174243003316946,84,0.018961625282167043,#809acf,0.5019608,0.6039216,0.8117647,63.44743491040097,4.954763247027177,-30.58737467702879,62.49439654813911,5.620590696033211,-31.151556202440986,11.53405259351921,18.697646696056374,1.960150357143615,5.247183390969724,1.6196108324321907,279.2012586589697,30.986080237213507,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwmDSC_4519.tif,cwmDSC_4519.tif,DSC_4519,cwm,capture_number,4519,c,w,m,CMY+neutral,full__cwm__cwmDSC_4519,0.5913272010512484
25,cwm_full_025_cccw,cwm,full,cccy,cccw,0.75,0.25,0.0,0.75,0.25,0.0,0.125,0.21650635094610965,#69d3e2,0.4107843137254902,0.8284313725490197,0.8872549019607844,79.15731221950576,-26.594704014567093,-16.789360863889335,"[[0.175, 0.15877132402714708], [0.20833333333333334, 0.21650635094610968], [0.14583333333333334, 0.2525907427704613], [0.11249999999999999, 0.1948557158514987]]",6,5,5,full,1022,6889,2940,1040,1022,1040,1.0,0.65,0.65,8,98.0,1.2661234634563594,18,0.01730769230769231,#74a5e1,0.45490196,0.64705884,0.88235295,66.56353632443431,-0.1296977465978788,-35.436486300053446,66.60002053209317,-0.116679798390887,-35.4342236659855,20.594308386694202,34.737804120165265,0.38429087499760656,0.9057523244939624,0.2758642800114443,269.7902980490741,35.4367236465132,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwmDSC_4519.tif,cwmDSC_4519.tif,DSC_4519,cwm,capture_number,4519,c,w,m,CMY+neutral,full__cwm__cwmDSC_4519,0.5913272010512484
26,cwm_full_026_ccccw,cwm,full,ccccy,ccccw,0.8,0.2,0.0,0.8,0.2,0.0,0.1,0.17320508075688773,#5fd1e1,0.37411764705882355,0.8196078431372549,0.8823529411764707,78.16191971863205,-27.6298182850393,-17.651519830013275,"[[0.16666666666666669, 0.11547005383792511], [0.175, 0.15877132402714705], [0.11249999999999999, 0.19485571585149866], [0.09166666666666666, 0.15877132402714705]]",6,5,5,full,413,4682,1993,422,413,422,1.0,0.65,0.65,8,98.0,16.934930443640408,9,0.02132701421800948,#6da1e0,0.42745098,0.6313726,0.8784314,65.1084580991394,0.14210249091217708,-37.143269448357955,65.23071699870195,0.2068890502855887,-36.83284802770829,21.18638302941836,36.35382713032471,0.5452066057502125,1.646620761140669,1.8325377638039642,270.21920077003057,37.14354127477946,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwmDSC_4519.tif,cwmDSC_4519.tif,DSC_4519,cwm,capture_number,4519,c,w,m,CMY+neutral,full__cwm__cwmDSC_4519,0.5913272010512484
27,cwm_full_027_cccccw,cwm,full,cccccy,cccccw,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.0,0.08333333333333333,0.14433756729740643,#59cfe0,0.3496732026143791,0.8137254901960783,0.8790849673202615,77.51176318880802,-28.243820574082534,-18.204790085264012,"[[0.16666666666666663, 0.0962250448649376], [0.16666666666666663, 0.11547005383792514], [0.09166666666666666, 0.15877132402714705], [0.041666666666666664, 0.07216878364870322], [0.08333333333333333, 0.048112522432468816]]",6,5,5,full,1963,10726,4518,2000,1963,2000,1.0,0.65,0.65,8,98.0,1.327884240453179,37,0.0185,#6da0e0,0.42745098,0.627451,0.8784314,64.78136038919766,0.5497712762020379,-37.60368813084432,64.85487137748108,0.5317352835360941,-37.51390511399252,21.379994375447616,36.97906613834266,0.5504097051946265,1.019577246215364,0.30321185743148305,270.8376127807604,37.60770678329029,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwmDSC_4519.tif,cwmDSC_4519.tif,DSC_4519,cwm,capture_number,4519,c,w,m,CMY+neutral,full__cwm__cwmDSC_4519,0.5913272010512484
28,cwm_full_028_c,cwm,full,c,c,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,#3ac8dc,0.22745098039215686,0.7843137254901961,0.8627450980392157,74.42655654335444,-30.326087604312878,-20.705156122725967,"[[0.08333333333333333, 0.048112522432468816], [0.041666666666666664, 0.07216878364870322], [0.0, 0.0], [0.08333333333333333, 0.0]]",6,5,5,full,849,5654,2435,867,849,867,1.0,0.65,0.65,8,98.0,1.3494940885016418,18,0.020761245674740483,#629adf,0.38431373,0.6039216,0.8745098,62.53555634285465,1.7733667318364787,-40.63320958576626,62.42720430119764,1.8291858944130273,-40.77671271372935,22.067063934590635,39.60931922253418,0.3552924911660337,0.9731161302832322,0.32287488395053016,272.49899018002765,40.671888950556394,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwmDSC_4519.tif,cwmDSC_4519.tif,DSC_4519,cwm,capture_number,4519,c,w,m,CMY+neutral,full__cwm__cwmDSC_4519,0.5913272010512484
29,cwm_full_029_cmcw,cwm,full,cmcy,cmcw,0.5,0.25,0.25,0.5,0.25,0.25,0.375,0.21650635094610965,#8ba8d1,0.5450980392156862,0.6568627450980392,0.8186274509803922,67.9464555213613,0.03310546703694239,-24.152514810062797,"[[0.44166666666666676, 0.20688384645961588], [0.45, 0.23094010767585005], [0.4249999999999999, 0.27424137786507224], [0.4, 0.2790526301083191], [0.31666666666666676, 0.23094010767585027], [0.3583333333333334, 0.1587713240271471]]",6,5,5,full,2815,13089,5604,2872,2815,2872,1.0,0.65,0.65,8,98.0,4.590051111871288,57,0.019846796657381614,#7f8dc8,0.49803922,0.5529412,0.78431374,59.64469646875423,9.636325895359787,-32.1099078276593,59.159686590835484,9.814129269256151,-32.26622415337123,8.61284893956173,14.982027553004773,2.239320549430673,3.9056335885889077,1.1986627103562169,286.7047339388501,33.524691757902225,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwmDSC_4519.tif,cwmDSC_4519.tif,DSC_4519,cwm,capture_number,4519,c,w,m,CMY+neutral,full__cwm__cwmDSC_4519,0.5913272010512484
30,cwm_full_030_ccmcw,cwm,full,ccmcy,ccmcw,0.6,0.2,0.2,0.6,0.2,0.2,0.30000000000000004,0.17320508075688773,#7baed3,0.4815686274509804,0.6823529411764706,0.8274509803921569,68.87369345692922,-7.351083185663687,-24.05682639937643,"[[0.34166666666666673, 0.09141379262169073], [0.3583333333333334, 0.15877132402714716], [0.31666666666666676, 0.23094010767585027], [0.24999999999999997, 0.2501851166488378], [0.23333333333333336, 0.23094010767585035], [0.31666666666666665, 0.08660254037844387]]",6,5,5,full,3162,15092,6419,3222,3162,3222,1.0,0.65,0.65,8,98.0,5.5815818301479,60,0.0186219739292365,#7590cc,0.45882353,0.5647059,0.8,60.1784003908606,6.801063433253097,-34.08890716214372,59.28146486577891,7.080357761727561,-34.395231914876426,11.305233550572922,19.404484529582955,1.9799296554803567,4.659866790613925,1.4044490005952839,281.2829114724343,34.760725759575074,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwmDSC_4519.tif,cwmDSC_4519.tif,DSC_4519,cwm,capture_number,4519,c,w,m,CMY+neutral,full__cwm__cwmDSC_4519,0.5913272010512484
31,cwm_full_031_cccmcw,cwm,full,cccmcy,cccmcw,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.25,0.14433756729740643,#70b2d5,0.4392156862745098,0.6993464052287582,0.8333333333333334,69.60782418747729,-11.948044635642807,-23.80589987661894,"[[0.22499999999999992, 0.07216878364870322], [0.29166666666666674, 0.0721687836487032], [0.3166666666666667, 0.08660254037844384], [0.23333333333333334, 0.2309401076758503], [0.20833333333333331, 0.21650635094610965], [0.175, 0.1587713240271471], [0.16666666666666666, 0.11547005383792512], [0.16666666666666666, 0.09622504486493762], [0.1833333333333334, 0.0866025403784438]]",6,5,5,full,5233,20535,8806,5334,5233,5334,1.0,0.65,0.65,8,98.0,6.317492584968022,101,0.018935133108361455,#7092cf,0.4392157,0.57254905,0.8117647,60.44639096450436,4.640230943673663,-35.186667110859716,59.64803154194659,5.466711615333511,-35.50937515616474,13.199417831273795,22.104854856666844,1.8196774856330937,5.060940714504607,1.599466432691984,277.51251363578274,35.49131281850649,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwmDSC_4519.tif,cwmDSC_4519.tif,DSC_4519,cwm,capture_number,4519,c,w,m,CMY+neutral,full__cwm__cwmDSC_4519,0.5913272010512484
32,cwm_full_032_cccccm,cwm,full,cccccm,cccccm,0.8333333333333334,0.0,0.16666666666666666,0.8333333333333334,0.0,0.16666666666666666,0.16666666666666666,0.0,#51abd0,0.31699346405228757,0.6699346405228758,0.8169934640522877,66.03760492781542,-15.722572041625526,-27.095443691372466,"[[0.18333333333333338, 0.08660254037844385], [0.16666666666666669, 0.09622504486493762], [0.08333333333333334, 0.04811252243246881], [0.08333333333333333, 0.0], [0.18333333333333335, 0.0]]",6,5,5,full,2354,10647,4557,2403,2354,2403,1.0,0.65,0.65,8,98.0,6.772104293763347,49,0.02039117769454848,#658dcf,0.39607844,0.5529412,0.8117647,58.289365929179205,4.775599212570592,-38.249990927812874,57.72628684373206,5.802438533242146,-38.547553356674676,14.45462828108075,24.58930979910415,1.9465175590011083,5.72770471345827,1.7954619702669836,277.1166836131269,38.54696037065532,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwmDSC_4519.tif,cwmDSC_4519.tif,DSC_4519,cwm,capture_number,4519,c,w,m,CMY+neutral,full__cwm__cwmDSC_4519,0.5913272010512484
33,cwm_full_033_ccccm,cwm,full,ccccm,ccccm,0.8,0.0,0.2,0.8,0.0,0.2,0.2,0.0,#55a5ce,0.33490196078431367,0.6470588235294118,0.807843137254902,64.41427157262386,-12.44504966424509,-28.289394293942706,"[[0.225, 0.07216878364870322], [0.18333333333333338, 0.08660254037844384], [0.18333333333333335, 0.0], [0.22499999999999998, 0.0]]",6,5,5,full,705,4717,2020,720,705,720,1.0,0.65,0.65,8,98.0,5.570590017569254,15,0.020833333333333332,#6589cb,0.39607844,0.5372549,0.79607844,56.92487913473721,6.290609396128688,-38.27823045222707,56.54248163494181,6.743089960888687,-38.44013058716741,13.192643128886344,22.514279187046803,2.2488765627785012,4.772972743053133,1.4505267612582553,279.33251721148804,38.79168329846574,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwmDSC_4519.tif,cwmDSC_4519.tif,DSC_4519,cwm,capture_number,4519,c,w,m,CMY+neutral,full__cwm__cwmDSC_4519,0.5913272010512484
34,cwm_full_034_cccm,cwm,full,cccm,cccm,0.75,0.0,0.25,0.75,0.0,0.25,0.25,0.0,#5c9ccb,0.36176470588235293,0.6127450980392157,0.7941176470588236,62.02760964894165,-7.296634181354344,-30.004299401504532,"[[0.2916666666666667, 0.07216878364870322], [0.22499999999999998, 0.0721687836487032], [0.22499999999999998, 0.0], [0.29166666666666674, 0.0]]",6,5,5,full,1387,6803,2890,1416,1387,1416,1.0,0.65,0.65,8,98.0,5.430511448955597,29,0.020480225988700564,#6983c7,0.4117647,0.5137255,0.78039217,55.563843249507386,9.08503740398353,-38.10874929162902,55.269890022227365,9.165942152308377,-38.062821840193294,11.24122235203352,19.386117404417536,2.3408150124520954,4.06323392820798,1.2620592327492859,283.40889561109583,39.176710903341736,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwmDSC_4519.tif,cwmDSC_4519.tif,DSC_4519,cwm,capture_number,4519,c,w,m,CMY+neutral,full__cwm__cwmDSC_4519,0.5913272010512484
35,cwm_full_035_ccm,cwm,full,ccm,ccm,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,#688ec5,0.40653594771241824,0.5555555555555556,0.7712418300653595,58.21165026866812,1.8861516758218455,-32.60539208245304,"[[0.3666666666666667, 0.07698003589195004], [0.3416666666666667, 0.0914137926216907], [0.31666666666666665, 0.08660254037844384], [0.2916666666666667, 0.07216878364870323], [0.2916666666666667, 0.0], [0.3666666666666667, 0.0]]",6,5,5,full,1990,8948,3842,2027,1990,2027,1.0,0.65,0.65,8,98.0,4.643989042006939,37,0.018253576714356193,#6c7cc0,0.42352942,0.4862745,0.7529412,53.39319816172704,12.2028508762142,-37.78181170393708,53.1912395715215,12.340100771238754,-37.71458165011156,7.1400386842313495,12.507880843530057,1.8273170430692116,3.6604596729409566,1.1240998390190613,287.8995306290761,39.703587560054046,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwmDSC_4519.tif,cwmDSC_4519.tif,DSC_4519,cwm,capture_number,4519,c,w,m,CMY+neutral,full__cwm__cwmDSC_4519,0.5913272010512484
36,cwm_full_036_cmcmcw,cwm,full,cmcmcy,cmcmcw,0.5,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,0.41666666666666663,0.14433756729740643,#8795c9,0.5287581699346405,0.5849673202614379,0.7875816993464052,62.41705249739216,7.1240621149001315,-28.27348329048609,"[[0.44999999999999996, 0.06735753140545633], [0.4833333333333334, 0.08660254037844393], [0.44166666666666676, 0.20688384645961588], [0.3583333333333334, 0.1587713240271471], [0.3416666666666667, 0.09141379262169072], [0.3666666666666667, 0.07698003589195006]]",6,5,5,full,4440,17973,7617,4531,4440,4531,1.0,0.65,0.65,8,98.0,7.204072859496682,91,0.020083866696093577,#7b7dbe,0.48235294,0.49019608,0.74509805,54.543092015030254,13.963162861049122,-34.336379342556945,55.54376432115167,13.805693453229416,-33.8375586078999,7.711477545753567,12.063633831975713,3.2675052297938567,6.13486957316641,1.7481735907985791,292.12950993285114,37.06692411625428,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwmDSC_4519.tif,cwmDSC_4519.tif,DSC_4519,cwm,capture_number,4519,c,w,m,CMY+neutral,full__cwm__cwmDSC_4519,0.5913272010512484
37,cwm_full_037_ccmcm,cwm,full,ccmcm,ccmcm,0.6,0.0,0.4,0.6,0.0,0.4,0.4,0.0,#7182c0,0.4423529411764706,0.5098039215686275,0.7529411764705883,55.346614328532084,9.718729906051603,-34.38506179838539,"[[0.44999999999999996, 0.06735753140545633], [0.3666666666666667, 0.07698003589195006], [0.3666666666666667, 0.0], [0.44999999999999996, 0.0]]",6,5,5,full,1842,8515,3617,1878,1842,1878,1.0,0.65,0.65,8,98.0,5.803313329238095,36,0.019169329073482427,#7073b9,0.4392157,0.4509804,0.7254902,51.05788568974796,16.252962685280593,-37.178327226309136,51.42926420081728,15.801143521546212,-37.05301429264761,5.41953772662383,8.300103800622722,1.6779252472066737,3.874107295336006,1.2275557199709943,293.61313496598757,40.57569237111848,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwmDSC_4519.tif,cwmDSC_4519.tif,DSC_4519,cwm,capture_number,4519,c,w,m,CMY+neutral,full__cwm__cwmDSC_4519,0.5913272010512484
38,cwm_full_038_cm,cwm,full,cm,cm,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,#7e71b9,0.496078431372549,0.4411764705882353,0.7254901960784315,51.467797581737514,22.037982855022285,-36.3763344153146,"[[0.55, 0.06735753140545635], [0.5166666666666666, 0.08660254037844395], [0.4833333333333334, 0.08660254037844395], [0.44999999999999996, 0.06735753140545636], [0.44999999999999996, 0.0], [0.55, 0.0]]",6,5,5,full,2675,11335,4811,2730,2675,2730,1.0,0.65,0.65,8,98.0,2.0559014908869906,55,0.020146520146520148,#7b6db4,0.48235294,0.42745098,0.7058824,49.89284744627264,21.795320034181053,-35.78894908320302,49.95133964821517,21.94770474947876,-35.77693357516173,1.5925374300256105,1.698344694754066,0.8171112910804065,1.5679263750755883,0.4751045837772927,301.34123963954755,41.903279726919614,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwmDSC_4519.tif,cwmDSC_4519.tif,DSC_4519,cwm,capture_number,4519,c,w,m,CMY+neutral,full__cwm__cwmDSC_4519,0.5913272010512484
39,cwm_full_039_cmcmw,cwm,full,cmcmy,cmcmw,0.4,0.2,0.4,0.4,0.2,0.4,0.5,0.17320508075688773,#968bc5,0.5890196078431372,0.5450980392156863,0.7725490196078433,60.78081387730781,16.603725323504793,-28.55133934892722,"[[0.5166666666666666, 0.08660254037844392], [0.5583333333333332, 0.20688384645961583], [0.5499999999999999, 0.23094010767585013], [0.45000000000000007, 0.23094010767585016], [0.44166666666666676, 0.20688384645961586], [0.4833333333333334, 0.08660254037844392]]",6,5,5,full,4006,16514,7019,4086,4006,4086,1.0,0.65,0.65,8,98.0,6.240736275583811,80,0.01957905041605482,#8478b9,0.5176471,0.47058824,0.7254902,53.64715127876326,19.166560191203608,-32.979990401060654,54.29655106098744,19.088217268113308,-32.562517708171185,6.824413055027861,8.77896433359475,1.803271985395584,4.534747104534715,1.4206823575544807,300.1633228376133,38.14494457221145,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwmDSC_4519.tif,cwmDSC_4519.tif,DSC_4519,cwm,capture_number,4519,c,w,m,CMY+neutral,full__cwm__cwmDSC_4519,0.5913272010512484
40,cwm_full_040_cmcmm,cwm,full,cmcmm,cmcmm,0.4,0.0,0.6,0.4,0.0,0.6,0.6,0.0,#8c5fb2,0.5498039215686275,0.37254901960784315,0.6980392156862746,48.249788201706025,34.528231343394225,-37.28959296890542,"[[0.6333333333333333, 0.07698003589195006], [0.55, 0.06735753140545635], [0.55, 0.0], [0.6333333333333334, 0.0]]",6,5,5,full,1892,8452,3670,1931,1892,1931,1.0,0.65,0.65,8,98.0,5.2604466237897505,39,0.02019678922837908,#8468af,0.5176471,0.40784314,0.6862745,49.38908673780086,26.421720716609585,-33.951336043697935,48.91983113692462,27.224189743086747,-33.99652334740162,3.5900557590312676,8.840671637110827,1.7156817246630076,4.622063976371295,1.436767360441446,307.8908851555853,43.02093147269848,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwmDSC_4519.tif,cwmDSC_4519.tif,DSC_4519,cwm,capture_number,4519,c,w,m,CMY+neutral,full__cwm__cwmDSC_4519,0.5913272010512484
41,cwm_full_041_cmm,cwm,full,cmm,cmm,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,#9553ad,0.5856209150326798,0.32679738562091504,0.6797385620915034,46.564317820141355,42.571600369637416,-37.144930571146006,"[[0.7083333333333331, 0.07216878364870336], [0.6833333333333338, 0.08660254037844362], [0.6583333333333332, 0.09141379262169061], [0.6333333333333334, 0.07698003589195007], [0.6333333333333334, 0.0], [0.7083333333333333, 0.0]]",6,5,5,full,1966,8902,3804,2004,1966,2004,1.0,0.65,0.65,8,98.0,5.8380351552029115,38,0.018962075848303395,#8d61aa,0.5529412,0.38039216,0.6666667,48.33029769059406,31.62853672605864,-32.56489140662456,48.513336589054354,31.37071995046634,-32.57961412111548,4.411677630640014,11.993585183705914,1.7814971868562564,3.7598227019535546,1.2845472416696602,314.1643168391828,45.39643695001723,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwmDSC_4519.tif,cwmDSC_4519.tif,DSC_4519,cwm,capture_number,4519,c,w,m,CMY+neutral,full__cwm__cwmDSC_4519,0.5913272010512484
42,cwm_full_042_cmcmwm,cwm,full,cmcmym,cmcmwm,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.5,0.5833333333333334,0.14433756729740643,#9e78bd,0.6183006535947712,0.4705882352941177,0.7418300653594772,56.43648930892577,28.029219741580015,-30.787344575065624,"[[0.6583333333333332, 0.09141379262169057], [0.6416666666666665, 0.15877132402714716], [0.5583333333333332, 0.20688384645961586], [0.5166666666666666, 0.0866025403784439], [0.55, 0.06735753140545633], [0.6333333333333334, 0.07698003589195007]]",6,5,5,full,4462,17928,7653,4554,4462,4554,1.0,0.65,0.65,8,98.0,6.382454419784608,92,0.020202020202020204,#8f6eb4,0.56078434,0.43137255,0.7058824,52.21024790410849,26.053509750736893,-31.832718022306427,52.75889038568437,26.27593989449008,-31.554775151875962,4.311535116960788,4.780936312471165,1.9645369428926511,4.307726755965514,1.3446458110975228,309.29863322520396,41.13523194318241,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwmDSC_4519.tif,cwmDSC_4519.tif,DSC_4519,cwm,capture_number,4519,c,w,m,CMY+neutral,full__cwm__cwmDSC_4519,0.5913272010512484
43,cwm_full_043_cmmm,cwm,full,cmmm,cmmm,0.25,0.0,0.75,0.25,0.0,0.75,0.75,0.0,#a145a8,0.6303921568627451,0.2696078431372549,0.6568627450980393,45.06263653556892,51.86511691404066,-35.97102947994762,"[[0.7750000000000006, 0.07216878364870336], [0.7083333333333333, 0.07216878364870336], [0.7083333333333331, 0.0], [0.7750000000000006, 0.0]]",6,5,5,full,1423,6803,2941,1452,1423,1452,1.0,0.65,0.65,8,98.0,5.676230347447679,29,0.01997245179063361,#9a5aa6,0.6039216,0.3529412,0.6509804,48.30563902886756,38.13444506680786,-29.711973155566483,48.7535861468141,37.5238128403548,-29.776185129774884,5.4673194487322725,15.434513293904288,2.216202461251832,4.381213021776969,1.3458374008333596,322.07650952004633,48.34291312437107,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwmDSC_4519.tif,cwmDSC_4519.tif,DSC_4519,cwm,capture_number,4519,c,w,m,CMY+neutral,full__cwm__cwmDSC_4519,0.5913272010512484
44,cwm_full_044_cmmmm,cwm,full,cmmmm,cmmmm,0.2,0.0,0.8,0.2,0.0,0.8,0.8,0.0,#a83ca4,0.6572549019607843,0.23529411764705882,0.6431372549019609,44.510929531904225,56.86520806107603,-34.69393627011521,"[[0.8166666666666662, 0.08660254037844367], [0.7750000000000006, 0.07216878364870337], [0.7750000000000006, 0.0], [0.8166666666666663, 0.0]]",6,5,5,full,717,4720,2047,731,717,731,1.0,0.65,0.65,8,98.0,6.11639758419819,14,0.019151846785225718,#a156a3,0.6313726,0.3372549,0.6392157,48.31187671276912,42.197525369812695,-28.047976753765845,48.81950303008948,41.3705696111733,-28.04734810612279,5.8137689533883625,16.545600409059368,2.3221686531884225,4.648672735492573,1.4016806353998483,326.38869020733625,50.668729481957364,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwmDSC_4519.tif,cwmDSC_4519.tif,DSC_4519,cwm,capture_number,4519,c,w,m,CMY+neutral,full__cwm__cwmDSC_4519,0.5913272010512484
45,cwm_full_045_cmmmmm,cwm,full,cmmmmm,cmmmmm,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.8333333333333334,0.0,#ac36a2,0.6751633986928104,0.2124183006535948,0.6339869281045752,44.29329499365149,59.912836127730685,-33.59685277421012,"[[0.8333333333333333, 0.0962250448649377], [0.8166666666666662, 0.0866025403784437], [0.8166666666666663, 0.0], [0.9166666666666666, 0.0], [0.9166666666666666, 0.048112522432468836]]",6,5,5,full,2349,10657,4544,2393,2349,2393,1.0,0.65,0.65,8,98.0,6.497982938327238,44,0.01838696197241956,#a853a1,0.65882355,0.3254902,0.6313726,48.93825335351224,45.2857955709513,-26.48828068552347,49.425854605273315,44.424476547184014,-26.58581280556662,6.285184986868048,16.913241875955187,2.2270063226558796,5.185354964644007,1.5586232447567037,329.6760513916927,52.46362829779378,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwmDSC_4519.tif,cwmDSC_4519.tif,DSC_4519,cwm,capture_number,4519,c,w,m,CMY+neutral,full__cwm__cwmDSC_4519,0.5913272010512484
46,cwm_full_046_m,cwm,full,m,m,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,#c31996,0.7647058823529411,0.09803921568627451,0.5882352941176471,44.94517938493525,71.41561872915153,-25.286338363609783,"[[0.9166666666666667, 0.048112522432468885], [0.9166666666666667, 0.0], [1.0, 0.0], [0.9583333333333334, 0.07216878364870329]]",6,5,5,full,859,5652,2431,874,859,874,1.0,0.65,0.65,8,98.0,1.926050118726922,15,0.017162471395881007,#d6489a,0.8392157,0.28235295,0.6039216,53.2412940130108,62.905740871303685,-14.547527518172188,53.190439717974186,62.93601221468955,-14.568460781309762,9.249546185541403,16.01766516854895,0.6350147748005834,1.4176301286351907,0.45510841172470207,346.9787356096735,64.56595690810742,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwmDSC_4519.tif,cwmDSC_4519.tif,DSC_4519,cwm,capture_number,4519,c,w,m,CMY+neutral,full__cwm__cwmDSC_4519,0.5913272010512484
47,cwm_full_047_cmwm,cwm,full,cmym,cmwm,0.25,0.25,0.5,0.25,0.25,0.5,0.625,0.21650635094610965,#ad7cbf,0.6794117647058824,0.4852941176470589,0.7500000000000001,59.010297712516135,31.25153531019026,-27.857712289662494,"[[0.6833333333333332, 0.23094010767585077], [0.6000000000000006, 0.27905263010831916], [0.575, 0.2742413778650722], [0.5499999999999999, 0.23094010767585016], [0.5583333333333332, 0.20688384645961583], [0.6416666666666664, 0.1587713240271472]]",6,5,5,full,2754,13184,5541,2811,2754,2811,1.0,0.65,0.65,8,98.0,5.0839056200597765,57,0.020277481323372464,#9b70b4,0.60784316,0.4392157,0.7058824,53.97903014697832,29.416121396310004,-29.355615817106084,54.317568349119455,29.332107409423894,-29.10420866204362,4.893386356373477,5.561125113574233,1.310328631744034,2.7196763569042774,0.9296415958827373,315.05898605801,41.5579159487573,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwmDSC_4519.tif,cwmDSC_4519.tif,DSC_4519,cwm,capture_number,4519,c,w,m,CMY+neutral,full__cwm__cwmDSC_4519,0.5913272010512484
