region_index,label,corner_label,condition,local_stack_token,stack_token,f_bottom_left,f_top,f_bottom_right,f_c,f_g,f_m,site_x,site_y,expected_hex,expected_R,expected_G,expected_B,expected_L,expected_a,expected_b,polygon_xy,max_height,max_run,distinct_lte,preset,sample_pixels,raw_region_pixels,core_region_pixels,candidate_mask_pixels,sample_mask_pixels,old_color_mask_pixels,old_color_mask_fraction,sample_core_fraction_requested,sample_core_fraction_used,erosion_px_used,lab_trim_percentile,lab_trim_cutoff_deltaE00,lab_trimmed_pixels,lab_trimmed_fraction,measured_hex,measured_R,measured_G,measured_B,measured_L,measured_a,measured_b,measured_L_mean,measured_a_mean,measured_b_mean,deltaE00_to_expected,deltaE76_to_expected,within_region_deltaE00_median,within_region_deltaE00_p90,within_region_deltaE00_sd,hue_angle_degrees,measured_chroma,source_path,filename,photo_id,filename_label,condition_source,capture_number,bottom_left_anchor,top_anchor,bottom_right_anchor,palette_family,analysis_id,analysis_scale
24,cgm_full_024_cmcgcg,cgm,full,cmcycy,cmcgcg,0.5,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.28867513459481287,#48a8a8,0.2830065359477124,0.6581699346405229,0.6588235294117647,63.46886797662506,-27.735113380477905,-8.5662224782733,"[[0.31666666666666676, 0.23094010767585027], [0.4000000000000001, 0.2790526301083191], [0.31666666666666676, 0.3752776749732568], [0.2833333333333334, 0.3560326660002692], [0.24999999999999994, 0.279052630108319], [0.24999999999999994, 0.2501851166488378]]",6,5,5,full,3398,15017,6399,3466,3398,3466,1.0,0.65,0.65,8,98.0,10.137798516846075,68,0.019619157530294286,#78afb3,0.47058824,0.6862745,0.7019608,67.60111108634706,-17.113770052586965,-8.213255823525056,67.38190305713789,-16.155472428292782,-8.727289937345203,6.7772846062072905,11.402322248829073,3.6938892548625093,8.020865708101447,2.3207442132345806,205.6373219985469,18.98258930271344,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4568cgm.tif,DSC_4568cgm.tif,DSC_4568,cgm,capture_number,4568,c,g,m,CMY+OVG,full__cgm__DSC_4568cgm,0.547112462006079
25,cgm_full_025_cccg,cgm,full,cccy,cccg,0.75,0.25,0.0,0.75,0.25,0.0,0.125,0.21650635094610965,#34c6be,0.2019607843137255,0.7754901960784314,0.7441176470588236,72.68987247128358,-38.88855397306784,-6.912150447912335,"[[0.175, 0.15877132402714708], [0.20833333333333334, 0.21650635094610968], [0.14583333333333334, 0.2525907427704613], [0.11249999999999999, 0.1948557158514987]]",6,5,5,full,757,5685,2468,772,757,772,1.0,0.65,0.65,8,98.0,4.070518204629317,15,0.019430051813471502,#6db9c9,0.42745098,0.7254902,0.7882353,71.12517802753756,-19.054512257280386,-15.216687022417785,71.20839756306086,-19.2297678191941,-15.18187288135663,11.965449659297734,21.55928586950842,1.9270093656538345,3.3916466667622567,0.9590167562698875,218.61041129294318,24.38487238640109,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4568cgm.tif,DSC_4568cgm.tif,DSC_4568,cgm,capture_number,4568,c,g,m,CMY+OVG,full__cgm__DSC_4568cgm,0.547112462006079
26,cgm_full_026_ccccg,cgm,full,ccccy,ccccg,0.8,0.2,0.0,0.8,0.2,0.0,0.1,0.17320508075688773,#35c6c4,0.20705882352941174,0.7772549019607843,0.7678431372549019,73.02584082700399,-37.2278554452658,-9.700027346092321,"[[0.16666666666666669, 0.11547005383792511], [0.175, 0.15877132402714705], [0.11249999999999999, 0.19485571585149866], [0.09166666666666666, 0.15877132402714705]]",6,5,5,full,267,3953,1676,273,267,273,1.0,0.65,0.65,8,98.0,5.890125509410434,6,0.02197802197802198,#72b6d0,0.44705883,0.7137255,0.8156863,70.5118653674362,-14.702561411030935,-20.14842669688153,70.50950367416613,-14.90913514702505,-19.818852533244517,14.37202907977254,24.957523774076993,1.891714342606296,4.124268282942053,1.27159421247839,233.88129850840465,24.94242190335061,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4568cgm.tif,DSC_4568cgm.tif,DSC_4568,cgm,capture_number,4568,c,g,m,CMY+OVG,full__cgm__DSC_4568cgm,0.547112462006079
27,cgm_full_027_cccccg,cgm,full,cccccy,cccccg,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.0,0.08333333333333333,0.14433756729740643,#36c6c8,0.21045751633986928,0.7784313725490195,0.7836601307189545,73.25301115855225,-36.10518063805268,-11.55085015663213,"[[0.16666666666666663, 0.0962250448649376], [0.16666666666666663, 0.11547005383792514], [0.09166666666666666, 0.15877132402714705], [0.041666666666666664, 0.07216878364870322], [0.08333333333333333, 0.048112522432468816]]",6,5,5,full,1530,8927,3840,1561,1530,1561,1.0,0.65,0.65,8,98.0,5.425668874993321,31,0.01985906470211403,#73b4d3,0.4509804,0.7058824,0.827451,70.13686465870474,-12.512623683297587,-22.44163517208606,69.99783168197052,-13.096229541487666,-21.85101884493414,15.092835441196375,26.171135071385628,2.163226557571401,4.706540951122754,1.3944444647031253,240.85758302778237,25.694216093059342,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4568cgm.tif,DSC_4568cgm.tif,DSC_4568,cgm,capture_number,4568,c,g,m,CMY+OVG,full__cgm__DSC_4568cgm,0.547112462006079
28,cgm_full_028_c,cgm,full,c,c,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,#3ac8dc,0.22745098039215686,0.7843137254901961,0.8627450980392157,74.42655654335444,-30.326087604312878,-20.705156122725967,"[[0.08333333333333333, 0.048112522432468816], [0.041666666666666664, 0.07216878364870322], [0.0, 0.0], [0.08333333333333333, 0.0]]",6,5,5,full,643,4830,2050,655,643,655,1.0,0.65,0.65,8,98.0,1.2285852316447543,12,0.0183206106870229,#7face8,0.49803922,0.6745098,0.9098039,69.35601093066421,0.8854126522764294,-35.22758432437736,69.23361310054916,0.8603418437759953,-35.134260839544766,19.682373774958386,34.796107568944635,0.3493566651427815,0.764009762106251,0.25186492685220846,271.4397731387153,35.23870958045894,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4568cgm.tif,DSC_4568cgm.tif,DSC_4568,cgm,capture_number,4568,c,g,m,CMY+OVG,full__cgm__DSC_4568cgm,0.547112462006079
29,cgm_full_029_cmcg,cgm,full,cmcy,cmcg,0.5,0.25,0.25,0.5,0.25,0.25,0.375,0.21650635094610965,#569aac,0.33627450980392154,0.6039215686274509,0.6754901960784314,59.94656642324837,-16.51150455858813,-16.2019417858845,"[[0.44166666666666676, 0.20688384645961588], [0.45, 0.23094010767585005], [0.4249999999999999, 0.27424137786507224], [0.4, 0.2790526301083191], [0.31666666666666676, 0.23094010767585027], [0.3583333333333334, 0.1587713240271471]]",6,5,5,full,2166,11012,4672,2210,2166,2210,1.0,0.65,0.65,8,98.0,6.492073307880431,44,0.019909502262443438,#7ca5b5,0.4862745,0.64705884,0.70980394,65.53449688358313,-9.952348099161789,-13.186913180049963,65.08317158672467,-9.630634667662513,-13.04717726770597,6.6878339860512925,9.128959293521463,3.04968994601106,5.202403715358326,1.579577189297686,232.95763375702208,16.521014251705758,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4568cgm.tif,DSC_4568cgm.tif,DSC_4568,cgm,capture_number,4568,c,g,m,CMY+OVG,full__cgm__DSC_4568cgm,0.547112462006079
30,cgm_full_030_ccmcg,cgm,full,ccmcy,ccmcg,0.6,0.2,0.2,0.6,0.2,0.2,0.30000000000000004,0.17320508075688773,#50a3b6,0.31450980392156863,0.64,0.7129411764705883,62.79902193323575,-19.816248735099517,-17.27705025997446,"[[0.34166666666666673, 0.09141379262169073], [0.3583333333333334, 0.15877132402714716], [0.31666666666666676, 0.23094010767585027], [0.24999999999999997, 0.2501851166488378], [0.23333333333333336, 0.23094010767585035], [0.31666666666666665, 0.08660254037844387]]",6,5,5,full,2463,12619,5421,2514,2463,2514,1.0,0.65,0.65,8,98.0,6.276814712456159,51,0.02028639618138425,#7aa7c0,0.47843137,0.654902,0.7529412,66.00595678999622,-8.340303951626883,-18.99662823416106,66.00674681053486,-8.1467314203913,-18.595241353882987,8.505776331785498,12.039048478103481,2.814962164766104,4.8494769717364274,1.3097419013461424,246.29654278133867,20.746868541359397,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4568cgm.tif,DSC_4568cgm.tif,DSC_4568,cgm,capture_number,4568,c,g,m,CMY+OVG,full__cgm__DSC_4568cgm,0.547112462006079
31,cgm_full_031_cccmcg,cgm,full,cccmcy,cccmcg,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.25,0.14433756729740643,#4da9bc,0.3,0.6640522875816993,0.7379084967320262,64.71782254197785,-21.84798612165817,-17.93538845981233,"[[0.22499999999999992, 0.07216878364870322], [0.29166666666666674, 0.0721687836487032], [0.3166666666666667, 0.08660254037844384], [0.23333333333333334, 0.2309401076758503], [0.20833333333333331, 0.21650635094610965], [0.175, 0.1587713240271471], [0.16666666666666666, 0.11547005383792512], [0.16666666666666666, 0.09622504486493762], [0.1833333333333334, 0.0866025403784438]]",6,5,5,full,4133,17265,7351,4213,4133,4213,1.0,0.65,0.65,8,98.0,7.598107102023896,80,0.018988844054118204,#78aac8,0.47058824,0.6666667,0.78431374,66.8572635500823,-8.623645310425587,-21.095263357479443,66.56550254060068,-8.173825301456427,-21.273275777812387,9.169944956454374,13.763909585858858,3.8960803879997408,6.667006771421412,1.9323396433972093,247.765484984517,22.78985288591043,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4568cgm.tif,DSC_4568cgm.tif,DSC_4568,cgm,capture_number,4568,c,g,m,CMY+OVG,full__cgm__DSC_4568cgm,0.547112462006079
32,cgm_full_032_cccccm,cgm,full,cccccm,cccccm,0.8333333333333334,0.0,0.16666666666666666,0.8333333333333334,0.0,0.16666666666666666,0.16666666666666666,0.0,#51abd0,0.31699346405228757,0.6699346405228758,0.8169934640522877,66.03760492781542,-15.722572041625526,-27.095443691372466,"[[0.18333333333333338, 0.08660254037844385], [0.16666666666666669, 0.09622504486493762], [0.08333333333333334, 0.04811252243246881], [0.08333333333333333, 0.0], [0.18333333333333335, 0.0]]",6,5,5,full,1817,9050,3795,1852,1817,1852,1.0,0.65,0.65,8,98.0,4.7397806345692794,35,0.018898488120950324,#7fa4e0,0.49803922,0.6431373,0.8784314,66.85986192347715,3.090090363461029,-34.232940185563756,66.12503697682769,3.759292060993715,-34.679725198525254,12.50046554920797,20.137930120527898,1.423991203572972,4.056698893986048,1.288094977628491,275.15791526432645,34.37212318438796,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4568cgm.tif,DSC_4568cgm.tif,DSC_4568,cgm,capture_number,4568,c,g,m,CMY+OVG,full__cgm__DSC_4568cgm,0.547112462006079
33,cgm_full_033_ccccm,cgm,full,ccccm,ccccm,0.8,0.0,0.2,0.8,0.0,0.2,0.2,0.0,#55a5ce,0.33490196078431367,0.6470588235294118,0.807843137254902,64.41427157262386,-12.44504966424509,-28.289394293942706,"[[0.225, 0.07216878364870322], [0.18333333333333338, 0.08660254037844384], [0.18333333333333335, 0.0], [0.22499999999999998, 0.0]]",6,5,5,full,529,4003,1726,540,529,540,1.0,0.65,0.65,8,98.0,4.6491441326587,11,0.020370370370370372,#7fa2de,0.49803922,0.63529414,0.87058824,66.15000599854612,3.380400834814279,-34.31714461025726,65.58832561596253,3.9043798830215777,-34.474382974319916,10.601557187036969,17.023261478675003,1.497574885821163,3.6251169595378414,1.1104883902291562,275.62575584429874,34.483235405125804,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4568cgm.tif,DSC_4568cgm.tif,DSC_4568,cgm,capture_number,4568,c,g,m,CMY+OVG,full__cgm__DSC_4568cgm,0.547112462006079
34,cgm_full_034_cccm,cgm,full,cccm,cccm,0.75,0.0,0.25,0.75,0.0,0.25,0.25,0.0,#5c9ccb,0.36176470588235293,0.6127450980392157,0.7941176470588236,62.02760964894165,-7.296634181354344,-30.004299401504532,"[[0.2916666666666667, 0.07216878364870322], [0.22499999999999998, 0.0721687836487032], [0.22499999999999998, 0.0], [0.29166666666666674, 0.0]]",6,5,5,full,1109,5806,2473,1129,1109,1129,1.0,0.65,0.65,8,98.0,3.939422394981722,20,0.01771479185119575,#809fdc,0.5019608,0.62352943,0.8627451,65.33684640414793,4.961152908947053,-34.45669945946774,64.94715581517673,5.355671986920182,-34.348495064505556,8.50519851220045,13.454674226056854,2.0885191136735504,3.2359359057754062,1.0148144471118257,278.1932666552633,34.81202631025718,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4568cgm.tif,DSC_4568cgm.tif,DSC_4568,cgm,capture_number,4568,c,g,m,CMY+OVG,full__cgm__DSC_4568cgm,0.547112462006079
35,cgm_full_035_ccm,cgm,full,ccm,ccm,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,#688ec5,0.40653594771241824,0.5555555555555556,0.7712418300653595,58.21165026866812,1.8861516758218455,-32.60539208245304,"[[0.3666666666666667, 0.07698003589195004], [0.3416666666666667, 0.0914137926216907], [0.31666666666666665, 0.08660254037844384], [0.2916666666666667, 0.07216878364870323], [0.2916666666666667, 0.0], [0.3666666666666667, 0.0]]",6,5,5,full,1533,7586,3200,1563,1533,1563,1.0,0.65,0.65,8,98.0,3.92648758570572,30,0.019193857965451054,#8199d7,0.5058824,0.6,0.84313726,63.55070164066045,7.2687394635660985,-34.09973382968021,63.45103785949555,7.386153411959249,-34.26609808994414,5.820651491992334,7.727274946774747,1.2956609188693604,2.669135966290928,0.8216791104829594,282.0331404574642,34.86583457547288,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4568cgm.tif,DSC_4568cgm.tif,DSC_4568,cgm,capture_number,4568,c,g,m,CMY+OVG,full__cgm__DSC_4568cgm,0.547112462006079
36,cgm_full_036_cmcmcg,cgm,full,cmcmcy,cmcmcg,0.5,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,0.41666666666666663,0.14433756729740643,#638cb1,0.38954248366013067,0.549673202614379,0.6921568627450981,56.7124964571761,-4.259485901313864,-23.493702075686972,"[[0.44999999999999996, 0.06735753140545633], [0.4833333333333334, 0.08660254037844393], [0.44166666666666676, 0.20688384645961588], [0.3583333333333334, 0.1587713240271471], [0.3416666666666667, 0.09141379262169072], [0.3666666666666667, 0.07698003589195006]]",6,5,5,full,3514,15017,6376,3583,3514,3583,1.0,0.65,0.65,8,98.0,10.984893477676827,69,0.019257605358638012,#819bbb,0.5058824,0.60784316,0.73333335,63.28593262138318,-0.4239327601917031,-20.53644005714009,63.392420988125814,-1.5188202775274495,-19.489655604885925,7.196433403308642,8.164981907488684,4.24159828374654,9.206337168513034,2.6790954190176755,268.8174138950699,20.540815203045664,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4568cgm.tif,DSC_4568cgm.tif,DSC_4568,cgm,capture_number,4568,c,g,m,CMY+OVG,full__cgm__DSC_4568cgm,0.547112462006079
37,cgm_full_037_ccmcm,cgm,full,ccmcm,ccmcm,0.6,0.0,0.4,0.6,0.0,0.4,0.4,0.0,#7182c0,0.4423529411764706,0.5098039215686275,0.7529411764705883,55.346614328532084,9.718729906051603,-34.38506179838539,"[[0.44999999999999996, 0.06735753140545633], [0.3666666666666667, 0.07698003589195006], [0.3666666666666667, 0.0], [0.44999999999999996, 0.0]]",6,5,5,full,1471,7186,3064,1502,1471,1502,1.0,0.65,0.65,8,98.0,3.5287362804597833,31,0.020639147802929428,#8394d2,0.5137255,0.5803922,0.8235294,62.21690525486754,9.202696781436648,-34.11061238834281,62.25771771761943,9.264050724872604,-34.01274272434114,6.154327527625266,6.895107691462107,1.5847255540053566,2.8650863369855455,0.8530861817619965,285.09835160541667,35.3302067013318,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4568cgm.tif,DSC_4568cgm.tif,DSC_4568,cgm,capture_number,4568,c,g,m,CMY+OVG,full__cgm__DSC_4568cgm,0.547112462006079
38,cgm_full_038_cm,cgm,full,cm,cm,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,#7e71b9,0.496078431372549,0.4411764705882353,0.7254901960784315,51.467797581737514,22.037982855022285,-36.3763344153146,"[[0.55, 0.06735753140545635], [0.5166666666666666, 0.08660254037844395], [0.4833333333333334, 0.08660254037844395], [0.44999999999999996, 0.06735753140545636], [0.44999999999999996, 0.0], [0.55, 0.0]]",6,5,5,full,2119,9573,4033,2161,2119,2161,1.0,0.65,0.65,8,98.0,2.419117562337084,42,0.01943544655252198,#8b8fce,0.54509807,0.56078434,0.80784315,61.265886005993636,13.48756967034409,-33.21453003083113,61.191688363554505,13.539724780704894,-33.19735336834156,10.135748360401386,13.383165147452953,0.7830382994957943,1.8152917652484335,0.5399639760340912,292.1008109221215,35.84856399887405,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4568cgm.tif,DSC_4568cgm.tif,DSC_4568,cgm,capture_number,4568,c,g,m,CMY+OVG,full__cgm__DSC_4568cgm,0.547112462006079
39,cgm_full_039_cmcmg,cgm,full,cmcmy,cmcmg,0.4,0.2,0.4,0.4,0.2,0.4,0.5,0.17320508075688773,#6c80a8,0.4219607843137254,0.5027450980392156,0.6580392156862745,53.462751484163206,2.518159056820346,-23.455392598665135,"[[0.5166666666666666, 0.08660254037844392], [0.5583333333333332, 0.20688384645961583], [0.5499999999999999, 0.23094010767585013], [0.45000000000000007, 0.23094010767585016], [0.44166666666666676, 0.20688384645961586], [0.4833333333333334, 0.08660254037844392]]",6,5,5,full,3131,13887,5856,3193,3131,3193,1.0,0.65,0.65,8,98.0,6.9735180176660245,62,0.019417475728155338,#8696b4,0.5254902,0.5882353,0.7058824,61.74230902939159,0.7932370802873345,-17.024156030590397,61.856825635041545,0.6448955614444243,-16.87277460178259,8.188365142577664,10.624840364185081,3.0931595895581023,5.103325266392187,1.3775545397044657,272.6677556519837,17.04262637093914,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4568cgm.tif,DSC_4568cgm.tif,DSC_4568,cgm,capture_number,4568,c,g,m,CMY+OVG,full__cgm__DSC_4568cgm,0.547112462006079
40,cgm_full_040_cmcmm,cgm,full,cmcmm,cmcmm,0.4,0.0,0.6,0.4,0.0,0.6,0.6,0.0,#8c5fb2,0.5498039215686275,0.37254901960784315,0.6980392156862746,48.249788201706025,34.528231343394225,-37.28959296890542,"[[0.6333333333333333, 0.07698003589195006], [0.55, 0.06735753140545635], [0.55, 0.0], [0.6333333333333334, 0.0]]",6,5,5,full,1459,7232,3067,1489,1459,1489,1.0,0.65,0.65,8,98.0,4.778263706637986,30,0.020147750167897917,#918aca,0.5686275,0.5411765,0.7921569,60.2601619116802,17.088562919448936,-32.30335404009641,59.89562143089351,17.823753150356147,-32.51409178468525,14.284048113033002,21.754394729469343,1.623889479440946,3.9979840754526497,1.2307211818828625,297.8789631634952,36.5448445733701,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4568cgm.tif,DSC_4568cgm.tif,DSC_4568,cgm,capture_number,4568,c,g,m,CMY+OVG,full__cgm__DSC_4568cgm,0.547112462006079
41,cgm_full_041_cmm,cgm,full,cmm,cmm,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,#9553ad,0.5856209150326798,0.32679738562091504,0.6797385620915034,46.564317820141355,42.571600369637416,-37.144930571146006,"[[0.7083333333333331, 0.07216878364870336], [0.6833333333333338, 0.08660254037844362], [0.6583333333333332, 0.09141379262169061], [0.6333333333333334, 0.07698003589195007], [0.6333333333333334, 0.0], [0.7083333333333333, 0.0]]",6,5,5,full,1546,7591,3199,1578,1546,1578,1.0,0.65,0.65,8,98.0,4.22572622492285,32,0.020278833967046894,#9984c6,0.6,0.5176471,0.7764706,59.256386824999026,21.65016732565267,-31.7284620106674,59.407855959783475,21.597555109528997,-31.650923393998433,15.369863998996314,25.062583823394164,1.677379822424052,3.1849243315702407,0.9388567980501261,304.30798246370995,38.4112619786323,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4568cgm.tif,DSC_4568cgm.tif,DSC_4568,cgm,capture_number,4568,c,g,m,CMY+OVG,full__cgm__DSC_4568cgm,0.547112462006079
42,cgm_full_042_cmcmgm,cgm,full,cmcmym,cmcmgm,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.5,0.5833333333333334,0.14433756729740643,#7a6fa5,0.47908496732026135,0.43529411764705883,0.64640522875817,49.77257307267112,16.393695310727765,-27.346863820659586,"[[0.6583333333333332, 0.09141379262169057], [0.6416666666666665, 0.15877132402714716], [0.5583333333333332, 0.20688384645961586], [0.5166666666666666, 0.0866025403784439], [0.55, 0.06735753140545633], [0.6333333333333334, 0.07698003589195007]]",6,5,5,full,3540,14996,6408,3611,3540,3611,1.0,0.65,0.65,8,98.0,6.480241852475206,71,0.019662143450567708,#8e90b4,0.5568628,0.5647059,0.7058824,60.72891278245052,7.264102839892484,-18.76329848801568,60.44516303455536,6.893498485576406,-17.914571041763253,11.85540128636508,16.645372700525137,2.618376135913799,5.189904281082667,1.4188747822187284,291.16362471390516,20.12035189103077,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4568cgm.tif,DSC_4568cgm.tif,DSC_4568,cgm,capture_number,4568,c,g,m,CMY+OVG,full__cgm__DSC_4568cgm,0.547112462006079
43,cgm_full_043_cmmm,cgm,full,cmmm,cmmm,0.25,0.0,0.75,0.25,0.0,0.75,0.75,0.0,#a145a8,0.6303921568627451,0.2696078431372549,0.6568627450980393,45.06263653556892,51.86511691404066,-35.97102947994762,"[[0.7750000000000006, 0.07216878364870336], [0.7083333333333333, 0.07216878364870336], [0.7083333333333331, 0.0], [0.7750000000000006, 0.0]]",6,5,5,full,1105,5806,2448,1120,1105,1120,1.0,0.65,0.65,8,98.0,5.117311982878803,15,0.013392857142857142,#a57fc2,0.64705884,0.49803922,0.7607843,59.01762149863657,27.330288104646662,-30.030975569489303,59.1471789444236,27.91423166093164,-29.973207279474153,16.55109709706699,28.84412714028395,2.6219596465254145,4.3435299579074345,1.2005807793113434,312.3043862982181,40.60546935498042,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4568cgm.tif,DSC_4568cgm.tif,DSC_4568,cgm,capture_number,4568,c,g,m,CMY+OVG,full__cgm__DSC_4568cgm,0.547112462006079
44,cgm_full_044_cmmmm,cgm,full,cmmmm,cmmmm,0.2,0.0,0.8,0.2,0.0,0.8,0.8,0.0,#a83ca4,0.6572549019607843,0.23529411764705882,0.6431372549019609,44.510929531904225,56.86520806107603,-34.69393627011521,"[[0.8166666666666662, 0.08660254037844367], [0.7750000000000006, 0.07216878364870337], [0.7750000000000006, 0.0], [0.8166666666666663, 0.0]]",6,5,5,full,534,4011,1731,545,534,545,1.0,0.65,0.65,8,98.0,6.805987398086774,11,0.02018348623853211,#af77bf,0.6862745,0.46666667,0.7490196,58.15441482053265,33.86465414227008,-28.756226445181277,58.73990662369464,33.092778637613705,-28.78648178690036,15.567480796913733,27.393914823515768,3.030209685745727,5.182380165981902,1.5652743454901765,319.6636945260121,44.42674149138234,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4568cgm.tif,DSC_4568cgm.tif,DSC_4568,cgm,capture_number,4568,c,g,m,CMY+OVG,full__cgm__DSC_4568cgm,0.547112462006079
45,cgm_full_045_cmmmmm,cgm,full,cmmmmm,cmmmmm,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.8333333333333334,0.0,#ac36a2,0.6751633986928104,0.2124183006535948,0.6339869281045752,44.29329499365149,59.912836127730685,-33.59685277421012,"[[0.8333333333333333, 0.0962250448649377], [0.8166666666666662, 0.0866025403784437], [0.8166666666666663, 0.0], [0.9166666666666666, 0.0], [0.9166666666666666, 0.048112522432468836]]",6,5,5,full,1823,9003,3802,1859,1823,1859,1.0,0.65,0.65,8,98.0,7.430617618992179,36,0.019365250134480903,#b774bd,0.7176471,0.45490196,0.7411765,58.49545062889936,38.62427082181002,-27.268480453374732,58.957994776815674,37.041828264607425,-27.38012576856482,15.564137706873518,26.361952387927705,2.401738529689009,6.0942080894011355,1.806913319990274,324.77816049912946,47.280062634821086,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4568cgm.tif,DSC_4568cgm.tif,DSC_4568,cgm,capture_number,4568,c,g,m,CMY+OVG,full__cgm__DSC_4568cgm,0.547112462006079
46,cgm_full_046_m,cgm,full,m,m,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,#c31996,0.7647058823529411,0.09803921568627451,0.5882352941176471,44.94517938493525,71.41561872915153,-25.286338363609783,"[[0.9166666666666667, 0.048112522432468885], [0.9166666666666667, 0.0], [1.0, 0.0], [0.9583333333333334, 0.07216878364870329]]",6,5,5,full,636,4882,2059,649,636,649,1.0,0.65,0.65,8,98.0,1.4968711670850263,13,0.020030816640986132,#e772b1,0.90588236,0.44705883,0.69411767,63.49499091328214,52.8748655701593,-12.540093848771484,63.435478528708515,52.92225378723744,-12.527575166284612,18.814597414698977,29.160277513630025,0.6819199265681541,1.2182480410365117,0.3629706096830877,346.65792511263766,54.34156202022917,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4568cgm.tif,DSC_4568cgm.tif,DSC_4568,cgm,capture_number,4568,c,g,m,CMY+OVG,full__cgm__DSC_4568cgm,0.547112462006079
47,cgm_full_047_cmgm,cgm,full,cmym,cmgm,0.25,0.25,0.5,0.25,0.25,0.5,0.625,0.21650635094610965,#786e9b,0.47058823529411764,0.4323529411764706,0.6068627450980393,48.95423616693671,13.61811345088415,-22.71696355081685,"[[0.6833333333333332, 0.23094010767585077], [0.6000000000000006, 0.27905263010831916], [0.575, 0.2742413778650722], [0.5499999999999999, 0.23094010767585016], [0.5583333333333332, 0.20688384645961583], [0.6416666666666664, 0.1587713240271472]]",6,5,5,full,2140,11042,4631,2183,2140,2183,1.0,0.65,0.65,8,98.0,7.5174270502933735,43,0.019697663765460376,#9090a1,0.5647059,0.5647059,0.6313726,60.24286448481922,3.971822859159091,-9.798026285479612,60.309942056517265,4.0157358583614124,-10.002493102032275,14.352178301667214,19.682047442911564,2.793846308857524,4.538471412196946,1.2069132985528053,292.06614195418354,10.572449854006786,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4568cgm.tif,DSC_4568cgm.tif,DSC_4568,cgm,capture_number,4568,c,g,m,CMY+OVG,full__cgm__DSC_4568cgm,0.547112462006079
48,cgm_full_048_cmmgm,cgm,full,cmmym,cmmgm,0.2,0.2,0.6,0.2,0.2,0.6,0.7,0.17320508075688773,#875d9a,0.5294117647058824,0.3654901960784314,0.6031372549019609,46.09859537184121,28.428336558769196,-26.456808464839042,"[[0.766666666666667, 0.23094010767584996], [0.7499999999999998, 0.25018511664883825], [0.6833333333333333, 0.23094010767585071], [0.6416666666666665, 0.15877132402714722], [0.6583333333333332, 0.0914137926216906], [0.6833333333333339, 0.08660254037844359]]",6,5,5,full,2452,12568,5395,2503,2452,2503,1.0,0.65,0.65,8,98.0,6.621232046972239,51,0.02037554934079105,#9987a3,0.6,0.5294118,0.6392157,58.311949275405695,10.926494689700196,-13.631249588818184,59.117348900464506,11.606134192793348,-13.022917935574782,15.612056728529943,24.899306071974934,3.895255276864466,5.402826651612939,1.3230418895740317,308.7148569289777,17.469952820677637,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4568cgm.tif,DSC_4568cgm.tif,DSC_4568,cgm,capture_number,4568,c,g,m,CMY+OVG,full__cgm__DSC_4568cgm,0.547112462006079
