role,local_corner_label,anchor_token,vertex_index,x_px,y_px,sample_R,sample_G,sample_B,anchor_deltaE00,position_vertex_index,position_disagrees,inferred_geometry,inference_note,registration_score_deltaE00_sum,mask_pixels,triangle_area_px2,orientation_permuted,used_white_vertex_inference,used_manual_registration_override,source_path,filename,photo_id,corner_label,filename_label,condition,condition_source,capture_number,bottom_left_anchor,top_anchor,bottom_right_anchor,palette_family,analysis_id,analysis_scale
bottom_left,C,c,-2,335.3684210526316,1129.7368421052631,0.4941176474094391,0.7176470756530762,0.8156862854957581,9.832502909548923,-2,0,1,manual_override:two_color__cly__DSC_4582cly,29.099597591891246,516365,498005.6883656508,0,0,1,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4582cly.tif,DSC_4582cly.tif,DSC_4582,cly,cly,two_color,capture_number,4582,c,l,y,CMY+neutral,two_color__cly__DSC_4582cly,0.5446293494704992
top,Y,l,-2,875.0,207.0,0.7137255072593689,0.7411764860153198,0.7490196228027344,5.890061894069367,-2,0,1,manual_override:two_color__cly__DSC_4582cly,29.099597591891246,516365,498005.6883656508,0,0,1,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4582cly.tif,DSC_4582cly.tif,DSC_4582,cly,cly,two_color,capture_number,4582,c,l,y,CMY+neutral,two_color__cly__DSC_4582cly,0.5446293494704992
bottom_right,M,y,-2,1413.9473684210525,1131.157894736842,0.8156862854957581,0.8627451062202454,0.40392157435417175,13.377032788272956,-2,0,1,manual_override:two_color__cly__DSC_4582cly,29.099597591891246,516365,498005.6883656508,0,0,1,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4582cly.tif,DSC_4582cly.tif,DSC_4582,cly,cly,two_color,capture_number,4582,c,l,y,CMY+neutral,two_color__cly__DSC_4582cly,0.5446293494704992
