region_index,label,corner_label,condition,local_stack_token,stack_token,f_bottom_left,f_top,f_bottom_right,f_c,f_n,f_y,site_x,site_y,expected_hex,expected_R,expected_G,expected_B,expected_L,expected_a,expected_b,polygon_xy,max_height,max_run,distinct_lte,preset,sample_pixels,raw_region_pixels,core_region_pixels,candidate_mask_pixels,sample_mask_pixels,old_color_mask_pixels,old_color_mask_fraction,sample_core_fraction_requested,sample_core_fraction_used,erosion_px_used,lab_trim_percentile,lab_trim_cutoff_deltaE00,lab_trimmed_pixels,lab_trimmed_fraction,measured_hex,measured_R,measured_G,measured_B,measured_L,measured_a,measured_b,measured_L_mean,measured_a_mean,measured_b_mean,deltaE00_to_expected,deltaE76_to_expected,within_region_deltaE00_median,within_region_deltaE00_p90,within_region_deltaE00_sd,hue_angle_degrees,measured_chroma,source_path,filename,photo_id,filename_label,condition_source,capture_number,bottom_left_anchor,top_anchor,bottom_right_anchor,palette_family,analysis_id,analysis_scale
31,cny_full_031_cccycn,cny,full,cccmcy,cccycn,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.25,0.14433756729740643,#68c2ab,0.40849673202614384,0.7620915032679738,0.6705882352941176,72.6428532696656,-32.65170825366403,3.3911754878868994,"[[0.22499999999999992, 0.07216878364870322], [0.29166666666666674, 0.0721687836487032], [0.3166666666666667, 0.08660254037844384], [0.23333333333333334, 0.2309401076758503], [0.20833333333333331, 0.21650635094610965], [0.175, 0.1587713240271471], [0.16666666666666666, 0.11547005383792512], [0.16666666666666666, 0.09622504486493762], [0.1833333333333334, 0.0866025403784438]]",6,5,5,full,4133,17246,7355,4218,4133,4218,1.0,0.65,0.65,8,98.0,10.980182138185507,85,0.020151730678046466,#74adad,0.45490196,0.6784314,0.6784314,67.0644133259574,-16.74872455131232,-8.90082643252077,66.30374241968792,-17.428605730640726,-7.126874645596047,13.234968601721793,20.859462937816232,4.699471365645783,9.045804126948363,2.649763952907633,207.98765504613178,18.966931361651323,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cnyDSC_4536.tif,cnyDSC_4536.tif,DSC_4536,cny,capture_number,4536,c,n,y,CMY+neutral,full__cny__cnyDSC_4536,0.5408653846153846
32,cny_full_032_cccccy,cny,full,cccccm,cccccy,0.8333333333333334,0.0,0.16666666666666666,0.8333333333333334,0.0,0.16666666666666666,0.16666666666666666,0.0,#5bccb7,0.3562091503267974,0.7993464052287581,0.7189542483660132,75.29660301626511,-37.09575172861812,0.50977836820707,"[[0.18333333333333338, 0.08660254037844385], [0.16666666666666669, 0.09622504486493762], [0.08333333333333334, 0.04811252243246881], [0.08333333333333333, 0.0], [0.18333333333333335, 0.0]]",6,5,5,full,1836,8976,3820,1873,1836,1873,1.0,0.65,0.65,8,98.0,15.610682555835938,37,0.019754404698344902,#76bacb,0.4627451,0.7294118,0.79607844,71.58134003714785,-16.777596746976098,-15.11390527959281,71.59107201807372,-18.284791059970313,-13.184203368352293,16.044300664783428,25.898457320631145,4.482847805050975,11.328860428176842,3.7384650155317627,222.01374461854593,22.58136146038689,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cnyDSC_4536.tif,cnyDSC_4536.tif,DSC_4536,cny,capture_number,4536,c,n,y,CMY+neutral,full__cny__cnyDSC_4536,0.5408653846153846
33,cny_full_033_ccccy,cny,full,ccccm,ccccy,0.8,0.0,0.2,0.8,0.0,0.2,0.2,0.0,#61cdb0,0.3819607843137255,0.8023529411764706,0.6901960784313725,75.5547352424016,-37.82289322407589,4.864422141720537,"[[0.225, 0.07216878364870322], [0.18333333333333338, 0.08660254037844384], [0.18333333333333335, 0.0], [0.22499999999999998, 0.0]]",6,5,5,full,519,3987,1700,530,519,530,1.0,0.65,0.65,8,98.0,13.39513167437882,11,0.020754716981132074,#75bcc5,0.45882353,0.7372549,0.77254903,71.96929297858743,-19.41341769204008,-12.398871034398473,71.9977175040153,-20.60933466399804,-10.13283376024583,15.64859415279187,25.49089007619011,4.733290976100146,9.304116750688706,3.11836464399925,212.56536721519166,23.035033957284725,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cnyDSC_4536.tif,cnyDSC_4536.tif,DSC_4536,cny,capture_number,4536,c,n,y,CMY+neutral,full__cny__cnyDSC_4536,0.5408653846153846
34,cny_full_034_cccy,cny,full,cccm,cccy,0.75,0.0,0.25,0.75,0.0,0.25,0.25,0.0,#6bcea5,0.42058823529411765,0.8068627450980392,0.6470588235294118,75.99398463781759,-38.508338624210936,11.446263813771207,"[[0.2916666666666667, 0.07216878364870322], [0.22499999999999998, 0.0721687836487032], [0.22499999999999998, 0.0], [0.29166666666666674, 0.0]]",6,5,5,full,1097,5734,2449,1120,1097,1120,1.0,0.65,0.65,8,98.0,7.711015492250898,23,0.020535714285714286,#77c0b9,0.46666667,0.7529412,0.7254902,73.05595705811433,-24.91072135839628,-2.8000964449205634,73.0473314143009,-24.98460820328368,-2.4662684678644977,10.566662022762184,19.911955754950593,3.7219656837565607,6.201418537237922,2.00707188721328,186.41342707201417,25.067600178248362,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cnyDSC_4536.tif,cnyDSC_4536.tif,DSC_4536,cny,capture_number,4536,c,n,y,CMY+neutral,full__cny__cnyDSC_4536,0.5408653846153846
35,cny_full_035_ccy,cny,full,ccm,ccy,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,#7cd093,0.4849673202614379,0.8143790849673204,0.5751633986928105,76.86250739489427,-38.58330122000342,22.49598611228505,"[[0.3666666666666667, 0.07698003589195004], [0.3416666666666667, 0.0914137926216907], [0.31666666666666665, 0.08660254037844384], [0.2916666666666667, 0.07216878364870323], [0.2916666666666667, 0.0], [0.3666666666666667, 0.0]]",6,5,5,full,1567,7482,3224,1598,1567,1598,1.0,0.65,0.65,8,98.0,5.276881754705129,31,0.01939924906132666,#7cc3ac,0.4862745,0.7647059,0.6745098,73.8908017437753,-27.80903916469918,4.786143986270486,73.86462367954586,-27.85778679480677,4.97444106098793,9.934125340744076,20.94168726348527,2.0109895181808293,4.275361794999024,1.4091363876260903,170.23463696807812,28.21789916916364,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cnyDSC_4536.tif,cnyDSC_4536.tif,DSC_4536,cny,capture_number,4536,c,n,y,CMY+neutral,full__cny__cnyDSC_4536,0.5408653846153846
36,cny_full_036_cycycn,cny,full,cmcmcy,cycycn,0.5,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,0.41666666666666663,0.14433756729740643,#89c686,0.5372549019607843,0.7771241830065359,0.526797385620915,74.5159808995149,-32.204536018398564,25.91304944035344,"[[0.44999999999999996, 0.06735753140545633], [0.4833333333333334, 0.08660254037844393], [0.44166666666666676, 0.20688384645961588], [0.3583333333333334, 0.1587713240271471], [0.3416666666666667, 0.09141379262169072], [0.3666666666666667, 0.07698003589195006]]",6,5,5,full,3563,15109,6436,3636,3563,3636,1.0,0.65,0.65,8,98.0,7.829988799074562,73,0.020077007700770078,#7fb191,0.49803922,0.69411767,0.5686275,68.02015826760825,-23.55263086364018,11.85461105443979,67.79420160198751,-23.119232840744345,11.284834507770169,8.727560690307422,17.739528300455333,3.364862797011213,6.557642188365312,1.9592458165444193,153.2827775928606,26.36774969258738,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cnyDSC_4536.tif,cnyDSC_4536.tif,DSC_4536,cny,capture_number,4536,c,n,y,CMY+neutral,full__cny__cnyDSC_4536,0.5408653846153846
37,cny_full_037_ccycy,cny,full,ccmcm,ccycy,0.6,0.0,0.4,0.6,0.0,0.4,0.4,0.0,#89d184,0.5364705882352941,0.820392156862745,0.5176470588235295,77.67664033697756,-37.72301156590308,31.332784159337134,"[[0.44999999999999996, 0.06735753140545633], [0.3666666666666667, 0.07698003589195006], [0.3666666666666667, 0.0], [0.44999999999999996, 0.0]]",6,5,5,full,1449,7145,3041,1478,1449,1478,1.0,0.65,0.65,8,98.0,6.614326773943734,29,0.01962110960757781,#82c59d,0.50980395,0.77254903,0.6156863,74.36187883563439,-29.780438963253776,13.353247434112724,74.41839343271859,-29.446033844962265,12.237839467771112,8.567161174321027,19.933284832481462,1.63375479746759,4.263542685329556,1.523287964794114,155.84901865832194,32.63715309092878,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cnyDSC_4536.tif,cnyDSC_4536.tif,DSC_4536,cny,capture_number,4536,c,n,y,CMY+neutral,full__cny__cnyDSC_4536,0.5408653846153846
38,cny_full_038_cy,cny,full,cm,cy,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,#9dd36e,0.6137254901960785,0.8294117647058823,0.43137254901960786,79.08731311025821,-35.04058229831547,44.36686585857201,"[[0.55, 0.06735753140545635], [0.5166666666666666, 0.08660254037844395], [0.4833333333333334, 0.08660254037844395], [0.44999999999999996, 0.06735753140545636], [0.44999999999999996, 0.0], [0.55, 0.0]]",6,5,5,full,2129,9491,4045,2172,2129,2172,1.0,0.65,0.65,8,98.0,2.56610067846926,43,0.01979742173112339,#8ac993,0.5411765,0.7882353,0.5764706,75.57343725412777,-31.212069077239,20.737499729505537,75.59170620954119,-31.158365453196566,20.989558811251932,9.91526569913116,24.194044322471754,0.7995722143581864,1.6134890848523609,0.4930749680843693,146.39968083693952,37.47315240426913,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cnyDSC_4536.tif,cnyDSC_4536.tif,DSC_4536,cny,capture_number,4536,c,n,y,CMY+neutral,full__cny__cnyDSC_4536,0.5408653846153846
39,cny_full_039_cycyn,cny,full,cmcmy,cycyn,0.4,0.2,0.4,0.4,0.2,0.4,0.5,0.17320508075688773,#99c675,0.5992156862745098,0.7756862745098039,0.4596078431372549,75.03754934985183,-29.07377544815992,35.65264411265916,"[[0.5166666666666666, 0.08660254037844392], [0.5583333333333332, 0.20688384645961583], [0.5499999999999999, 0.23094010767585013], [0.45000000000000007, 0.23094010767585016], [0.44166666666666676, 0.20688384645961586], [0.4833333333333334, 0.08660254037844392]]",6,5,5,full,3120,13797,5844,3183,3120,3183,1.0,0.65,0.65,8,98.0,5.159832441230933,63,0.019792648444863337,#85ae89,0.52156866,0.68235296,0.5372549,67.23957143656423,-21.406549532571205,14.372239077648974,67.11095195568475,-21.312926080424848,14.35078087597615,11.359064283905937,23.92593678899289,2.348146251386655,3.824593105447275,1.0112673748785133,146.12280676914168,25.78374718685251,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cnyDSC_4536.tif,cnyDSC_4536.tif,DSC_4536,cny,capture_number,4536,c,n,y,CMY+neutral,full__cny__cnyDSC_4536,0.5408653846153846
40,cny_full_040_cycyy,cny,full,cmcmm,cycyy,0.4,0.0,0.6,0.4,0.0,0.6,0.6,0.0,#b0d658,0.6909803921568628,0.8384313725490194,0.34509803921568627,80.71081715514305,-30.926605445549537,56.74685739894987,"[[0.6333333333333333, 0.07698003589195006], [0.55, 0.06735753140545635], [0.55, 0.0], [0.6333333333333334, 0.0]]",6,5,5,full,1457,7186,3034,1485,1457,1485,1.0,0.65,0.65,8,98.0,3.3632206333607755,28,0.018855218855218854,#92cc88,0.57254905,0.8,0.53333336,76.8631469474774,-31.681806751044483,28.030812340749378,76.94805778047737,-31.5467401210888,27.947974350987458,11.481840012510807,28.982514363377447,1.485146175935788,2.4111258299611253,0.7246129493977717,138.4988664057165,42.30204864415949,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cnyDSC_4536.tif,cnyDSC_4536.tif,DSC_4536,cny,capture_number,4536,c,n,y,CMY+neutral,full__cny__cnyDSC_4536,0.5408653846153846
41,cny_full_041_cyy,cny,full,cmm,cyy,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,#bdd749,0.742483660130719,0.8444444444444444,0.28758169934640526,81.90233054832865,-27.535536020099894,64.35586331832887,"[[0.7083333333333331, 0.07216878364870336], [0.6833333333333338, 0.08660254037844362], [0.6583333333333332, 0.09141379262169061], [0.6333333333333334, 0.07698003589195007], [0.6333333333333334, 0.0], [0.7083333333333333, 0.0]]",6,5,5,full,1558,7499,3215,1589,1558,1589,1.0,0.65,0.65,8,98.0,2.9953715756816197,31,0.019509125235997484,#9ad086,0.6039216,0.8156863,0.5254902,78.42855725625506,-31.381232396100355,31.710596085529154,78.40176172927383,-31.414878983681696,31.860848329901074,12.837369702572605,33.05404595812764,1.0712908664041516,1.8864907551087342,0.5878113268059074,134.70089663974136,44.61326765433838,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cnyDSC_4536.tif,cnyDSC_4536.tif,DSC_4536,cny,capture_number,4536,c,n,y,CMY+neutral,full__cny__cnyDSC_4536,0.5408653846153846
42,cny_full_042_cycyny,cny,full,cmcmym,cycyny,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.5,0.5833333333333334,0.14433756729740643,#aaca62,0.6660130718954248,0.7921568627450979,0.3830065359477124,77.06741723804174,-26.923871721369284,48.03746889506828,"[[0.6583333333333332, 0.09141379262169057], [0.6416666666666665, 0.15877132402714716], [0.5583333333333332, 0.20688384645961586], [0.5166666666666666, 0.0866025403784439], [0.55, 0.06735753140545633], [0.6333333333333334, 0.07698003589195007]]",6,5,5,full,3524,15068,6378,3596,3524,3596,1.0,0.65,0.65,8,98.0,4.713120736523835,72,0.020022246941045607,#8bb47d,0.54509807,0.7058824,0.49019608,69.34250305671051,-24.40529808496772,23.90691802372733,68.88160784979192,-23.951924903533428,24.278066276835084,11.27048500639401,25.461755588043864,2.0842704935063012,3.638077663273338,0.9710698303490857,135.5910319078779,34.163713264359124,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cnyDSC_4536.tif,cnyDSC_4536.tif,DSC_4536,cny,capture_number,4536,c,n,y,CMY+neutral,full__cny__cnyDSC_4536,0.5408653846153846
43,cny_full_043_cyyy,cny,full,cmmm,cyyy,0.25,0.0,0.75,0.25,0.0,0.75,0.75,0.0,#ced937,0.8068627450980392,0.8519607843137255,0.21568627450980393,83.5042416800598,-22.722707681334942,72.79352079044212,"[[0.7750000000000006, 0.07216878364870336], [0.7083333333333333, 0.07216878364870336], [0.7083333333333331, 0.0], [0.7750000000000006, 0.0]]",6,5,5,full,1097,5806,2448,1120,1097,1120,1.0,0.65,0.65,8,98.0,3.6888897809482506,23,0.020535714285714286,#a7d77a,0.654902,0.84313726,0.47843137,80.80739912557539,-31.019630759995533,41.06095863573505,80.61919101677232,-30.995596373906714,39.99903839089869,12.682797890194797,32.90998926221697,1.2452301497831155,2.562013418583413,0.7815467782587818,127.06933818039442,51.4608571301723,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cnyDSC_4536.tif,cnyDSC_4536.tif,DSC_4536,cny,capture_number,4536,c,n,y,CMY+neutral,full__cny__cnyDSC_4536,0.5408653846153846
44,cny_full_044_cyyyy,cny,full,cmmmm,cyyyy,0.2,0.0,0.8,0.2,0.0,0.8,0.8,0.0,#d8da2c,0.8454901960784313,0.8564705882352941,0.17254901960784313,84.52082667829146,-19.591593417616572,77.13877361131732,"[[0.8166666666666662, 0.08660254037844367], [0.7750000000000006, 0.07216878364870337], [0.7750000000000006, 0.0], [0.8166666666666663, 0.0]]",6,5,5,full,514,3957,1695,525,514,525,1.0,0.65,0.65,8,98.0,5.306053482070035,11,0.02095238095238095,#b0da75,0.6901961,0.85490197,0.45882353,82.22010432195673,-29.78073909814366,44.6170852445464,82.028753608914,-29.83392777815692,44.263112626490205,13.071643443962245,34.158047767477946,1.546972722787688,2.6635548818886066,0.8583020186197348,123.72207485644867,53.64304910191834,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cnyDSC_4536.tif,cnyDSC_4536.tif,DSC_4536,cny,capture_number,4536,c,n,y,CMY+neutral,full__cny__cnyDSC_4536,0.5408653846153846
45,cny_full_045_cyyyyy,cny,full,cmmmmm,cyyyyy,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.8333333333333334,0.0,#dedb25,0.8712418300653595,0.8594771241830065,0.14379084967320263,85.22002960492412,-17.423035804343623,79.69705339328037,"[[0.8333333333333333, 0.0962250448649377], [0.8166666666666662, 0.0866025403784437], [0.8166666666666663, 0.0], [0.9166666666666666, 0.0], [0.9166666666666666, 0.048112522432468836]]",6,5,5,full,1839,8899,3821,1875,1839,1875,1.0,0.65,0.65,8,98.0,4.749458613581568,36,0.0192,#b9dd71,0.7254902,0.8666667,0.44313726,83.56683842060467,-28.907156265549016,49.01935434934699,83.46611606663262,-28.95826127207318,47.761444125378496,12.615317008953559,32.79846463616154,1.5360712299141719,3.6593036196306374,1.1467235905876607,120.52823703279216,56.908002813204696,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cnyDSC_4536.tif,cnyDSC_4536.tif,DSC_4536,cny,capture_number,4536,c,n,y,CMY+neutral,full__cny__cnyDSC_4536,0.5408653846153846
46,cny_full_046_y,cny,full,m,y,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,#ffdf00,1.0,0.8745098039215686,0.0,88.94096720886532,-5.949434572648293,88.5567575521992,"[[0.9166666666666667, 0.048112522432468885], [0.9166666666666667, 0.0], [1.0, 0.0], [0.9583333333333334, 0.07216878364870329]]",6,5,5,full,674,4800,2096,684,674,0,0.0,0.65,0.65,8,98.0,0.5507890032970684,10,0.014619883040935672,#ffea54,1.0,0.91764706,0.32941177,92.01982461133791,-9.195626614860785,72.23929436139925,91.99255685688878,-9.162944842888052,72.00752393811572,4.745119075948821,16.919714260672237,0.1801751856600703,0.39476906744727375,0.13723470008025615,97.25439236270188,72.82221638121725,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cnyDSC_4536.tif,cnyDSC_4536.tif,DSC_4536,cny,capture_number,4536,c,n,y,CMY+neutral,full__cny__cnyDSC_4536,0.5408653846153846
47,cny_full_047_cyny,cny,full,cmym,cyny,0.25,0.25,0.5,0.25,0.25,0.5,0.625,0.21650635094610965,#b1c55c,0.692156862745098,0.7735294117647059,0.3588235294117647,76.1299088567524,-22.569471791503926,49.95094306759946,"[[0.6833333333333332, 0.23094010767585077], [0.6000000000000006, 0.27905263010831916], [0.575, 0.2742413778650722], [0.5499999999999999, 0.23094010767585016], [0.5583333333333332, 0.20688384645961583], [0.6416666666666664, 0.1587713240271472]]",6,5,5,full,2154,10941,4660,2198,2154,2198,1.0,0.65,0.65,8,98.0,4.807719268316223,44,0.020018198362147407,#8da976,0.5529412,0.6627451,0.4627451,66.21884495906846,-19.316154020762923,23.18585297438277,66.27237685311596,-19.212206201700223,23.38060579784777,13.009417180229805,28.72600410428501,1.850519712704705,3.246817012585278,0.8774076977524592,129.7977093160876,30.177766390233884,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cnyDSC_4536.tif,cnyDSC_4536.tif,DSC_4536,cny,capture_number,4536,c,n,y,CMY+neutral,full__cny__cnyDSC_4536,0.5408653846153846
48,cny_full_048_cyyny,cny,full,cmmym,cyyny,0.2,0.2,0.6,0.2,0.2,0.6,0.7,0.17320508075688773,#c0ca49,0.7537254901960784,0.7937254901960784,0.28705882352941176,78.546881003633,-20.114606905697162,60.97526350741571,"[[0.766666666666667, 0.23094010767584996], [0.7499999999999998, 0.25018511664883825], [0.6833333333333333, 0.23094010767585071], [0.6416666666666665, 0.15877132402714722], [0.6583333333333332, 0.0914137926216906], [0.6833333333333339, 0.08660254037844359]]",6,5,5,full,2393,12577,5326,2441,2393,2441,1.0,0.65,0.65,8,98.0,5.1376632472985895,48,0.019664072101597707,#98b36f,0.59607846,0.7019608,0.43529412,69.50720680091,-21.470098161549657,31.154655481579297,69.73650695269866,-21.397837841998495,31.036934469655222,13.05827454773172,31.19009024139955,2.286819300182069,3.711533720600774,0.8791475226705985,124.57250372163435,37.836195279685256,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cnyDSC_4536.tif,cnyDSC_4536.tif,DSC_4536,cny,capture_number,4536,c,n,y,CMY+neutral,full__cny__cnyDSC_4536,0.5408653846153846
49,cny_full_049_cyyyny,cny,full,cmmmym,cyyyny,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.75,0.14433756729740643,#cbce3d,0.7947712418300653,0.8071895424836603,0.23921568627450981,80.20791230643611,-18.146798904490336,67.5751105539339,"[[0.8250000000000003, 0.1587713240271464], [0.7916666666666666, 0.21650635094610957], [0.7666666666666672, 0.2309401076758499], [0.6833333333333339, 0.08660254037844357], [0.7083333333333331, 0.07216878364870336], [0.7750000000000006, 0.07216878364870336], [0.8166666666666662, 0.08660254037844367], [0.8333333333333333, 0.09622504486493769], [0.8333333333333333, 0.11547005383792629]]",6,5,5,full,4116,17317,7337,4199,4116,4199,1.0,0.65,0.65,8,98.0,5.8063251264041575,83,0.019766611097880447,#a0ba69,0.627451,0.7294118,0.4117647,72.00216640689221,-22.502743191167298,38.018847148599114,72.33878850336899,-22.182202512200792,37.06876442453028,12.52730127895881,30.98194995286848,2.322299401392339,3.7530228488538615,1.0470520440845241,120.62060635270461,44.17925066856804,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cnyDSC_4536.tif,cnyDSC_4536.tif,DSC_4536,cny,capture_number,4536,c,n,y,CMY+neutral,full__cny__cnyDSC_4536,0.5408653846153846
50,cny_full_050_yyyyyn,cny,full,mmmmmy,yyyyyn,0.0,0.16666666666666666,0.8333333333333334,0.0,0.16666666666666666,0.8333333333333334,0.9166666666666667,0.14433756729740643,#ebd218,0.9235294117647058,0.8222222222222223,0.09542483660130718,83.83360482289972,-7.288895626831382,81.42887398455399,"[[0.8333333333333334, 0.11547005383792527], [0.8333333333333334, 0.09622504486493769], [0.9166666666666666, 0.0481125224324689], [0.9583333333333333, 0.07216878364870329], [0.9083333333333332, 0.15877132402714716]]",6,5,5,full,1473,8964,3764,1503,1473,1503,1.0,0.65,0.65,8,98.0,4.363577308960161,30,0.01996007984031936,#c8c65a,0.78431374,0.7764706,0.3529412,78.06460168474155,-13.660235018259414,53.86577136653003,77.86358554738459,-13.502970295628126,53.077267568573895,9.728337350313595,28.872131697894428,1.5447313022163107,3.034661212861129,0.8754718454152542,104.23008548168093,55.57088577362581,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cnyDSC_4536.tif,cnyDSC_4536.tif,DSC_4536,cny,capture_number,4536,c,n,y,CMY+neutral,full__cny__cnyDSC_4536,0.5408653846153846
51,cny_full_051_yyyyn,cny,full,mmmmy,yyyyn,0.0,0.2,0.8,0.0,0.2,0.8,0.9,0.17320508075688773,#e8cf1d,0.908235294117647,0.8117647058823529,0.11450980392156862,82.81074853195292,-7.519206396517985,79.61408985962831,"[[0.8250000000000001, 0.15877132402714667], [0.8333333333333333, 0.11547005383792514], [0.9083333333333332, 0.15877132402714725], [0.8875000000000002, 0.19485571585149836]]",6,5,5,full,286,3941,1709,292,286,292,1.0,0.65,0.65,8,98.0,4.761921259985809,6,0.02054794520547945,#c1c15a,0.75686276,0.75686276,0.3529412,76.10354459930046,-13.470423176573265,50.91517519509479,75.53549028452227,-13.01175652588537,50.15762440256388,10.35723688811121,30.06711274265584,1.429523134605247,3.2361243686780976,1.0353961745503915,104.81898873217949,52.666947563943346,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cnyDSC_4536.tif,cnyDSC_4536.tif,DSC_4536,cny,capture_number,4536,c,n,y,CMY+neutral,full__cny__cnyDSC_4536,0.5408653846153846
52,cny_full_052_yyyn,cny,full,mmmy,yyyn,0.0,0.25,0.75,0.0,0.25,0.75,0.875,0.21650635094610965,#e2cb25,0.8852941176470588,0.7960784313725491,0.14313725490196078,81.2769266711839,-7.829922023281255,76.58440743090578,"[[0.7916666666666665, 0.21650635094610965], [0.8250000000000001, 0.1587713240271467], [0.8875000000000002, 0.19485571585149844], [0.8541666666666666, 0.2525907427704614]]",6,5,5,full,766,5738,2479,780,766,780,1.0,0.65,0.65,8,98.0,3.7954862107662533,14,0.017948717948717947,#b5b45c,0.70980394,0.7058824,0.36078432,71.7536562699399,-12.14852861792204,45.054035846432704,71.9625246109391,-12.117981607868314,44.65794503367717,12.018527414030888,33.219081479014925,1.9605557139205732,3.2581361575288468,0.9279624978354737,105.0905361784175,46.66318563527477,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cnyDSC_4536.tif,cnyDSC_4536.tif,DSC_4536,cny,capture_number,4536,c,n,y,CMY+neutral,full__cny__cnyDSC_4536,0.5408653846153846
53,cny_full_053_yyn,cny,full,mmy,yyn,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.8333333333333333,0.28867513459481287,#d8c431,0.8470588235294118,0.7699346405228757,0.19084967320261437,78.72372712820206,-8.237777918537581,70.6964771510838,"[[0.7499999999999999, 0.2790526301083193], [0.7499999999999999, 0.25018511664883825], [0.7666666666666673, 0.23094010767584988], [0.7916666666666665, 0.2165063509461097], [0.8541666666666666, 0.25259074277046145], [0.8166666666666667, 0.3175426480542943]]",6,5,5,full,1224,7511,3163,1249,1224,1249,1.0,0.65,0.65,8,98.0,3.0891597460836655,25,0.020016012810248198,#a8a85d,0.65882355,0.65882355,0.3647059,67.47935924425381,-11.388026672221663,38.37718202696144,67.39151637607075,-11.36067229464786,38.23273558605696,13.480883030109037,34.36417776754995,1.3415267216998001,2.4907583690775628,0.6951328573377359,106.52770402416002,40.03117849648901,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cnyDSC_4536.tif,cnyDSC_4536.tif,DSC_4536,cny,capture_number,4536,c,n,y,CMY+neutral,full__cny__cnyDSC_4536,0.5408653846153846
54,cny_full_054_cynyny,cny,full,cmymym,cynyny,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.28867513459481287,#b7c155,0.7183006535947712,0.7549019607843137,0.33464052287581697,75.2448427988833,-18.03637635959482,51.91208823635953,"[[0.7499999999999998, 0.2790526301083193], [0.7166666666666667, 0.35603266600026906], [0.6833333333333338, 0.3752776749732563], [0.6000000000000006, 0.27905263010831927], [0.6833333333333333, 0.23094010767585077], [0.7499999999999998, 0.2501851166488382]]",6,5,5,full,3391,15130,6395,3461,3391,3461,1.0,0.65,0.65,8,98.0,5.85925727793976,70,0.020225368390638543,#90a26b,0.5647059,0.63529414,0.41960785,64.19789564124198,-15.96832088845862,26.445180055111074,64.32986847085863,-16.20280090628858,25.72475510633911,12.977664144749186,27.83658217611414,2.562203280712314,4.517322572379096,1.1678046331389638,121.12472434443828,30.892310048684095,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cnyDSC_4536.tif,cnyDSC_4536.tif,DSC_4536,cny,capture_number,4536,c,n,y,CMY+neutral,full__cny__cnyDSC_4536,0.5408653846153846
