symmetry_strategy,symmetry_key,replicate_count,symmetry_classes,panel_names,sub_gamut_names,region_indices,labels,stack_tokens,fC_median,fM_median,fY_median,measured_L,measured_a,measured_b,measured_R,measured_G,measured_B,measured_hex,replicate_deltaE00_median,replicate_deltaE00_p90,replicate_deltaE00_max,example_global_label
panel_position_replicates,corner_3|c0.200000_m0.000000_y0.800000,6,,panel_01_up_left;panel_02_down;panel_03_up;panel_04_down;panel_05_up;panel_06_down_right,corner_3,7,gamut_007_yycyy,yycyy,0.2,0.0,0.8,39.641122317033194,7.103569189572598,-5.568181140004688,0.304901965,0.3156863,0.31176471,#4e5150,25.40813196135985,32.4114920891641,32.579878836402095,panel_01_up_left__corner_3::gamut_007_yycyy
panel_position_replicates,corner_3|c0.200000_m0.800000_y0.000000,6,,panel_01_up_left;panel_02_down;panel_03_up;panel_04_down;panel_05_up;panel_06_down_right,corner_3,25,gamut_025_mmcmm,mmcmm,0.2,0.8,0.0,37.89944239925954,40.88806428586673,-24.9160690732763,0.48235296,0.2647059,0.5450980750000001,#7b448b,5.7388534744452615,21.93859574925849,22.7367455502288,panel_01_up_left__corner_3::gamut_025_mmcmm
panel_position_replicates,corner_3|c0.250000_m0.000000_y0.750000,6,,panel_01_up_left;panel_02_down;panel_03_up;panel_04_down;panel_05_up;panel_06_down_right,corner_3,8,gamut_008_ycyy,ycyy,0.25,0.0,0.75,40.31989042823255,8.326759411751773,-5.997680996833671,0.28823529999999997,0.32352941999999996,0.33529412000000003,#4a5356,25.063502886659084,32.631745869837104,33.422056026964995,panel_01_up_left__corner_3::gamut_008_ycyy
panel_position_replicates,corner_3|c0.250000_m0.750000_y0.000000,6,,panel_01_up_left;panel_02_down;panel_03_up;panel_04_down;panel_05_up;panel_06_down_right,corner_3,24,gamut_024_mcmm,mcmm,0.25,0.75,0.0,37.08906503071645,38.58220796932518,-27.66938591033987,0.45196079,0.26274511,0.54705885,#73438c,5.675372764949767,17.70883941408681,18.371196468662212,panel_01_up_left__corner_3::gamut_024_mcmm
panel_position_replicates,corner_3|c0.333333_m0.000000_y0.666667,6,,panel_01_up_left;panel_02_down;panel_03_up;panel_04_down;panel_05_up;panel_06_down_right,corner_3,9,gamut_009_cyy,cyy,0.3333333333333333,0.0,0.6666666666666666,40.214682459715505,11.578256923161973,-7.554451490863917,0.267647065,0.32352941999999996,0.360784325,#44535c,24.196784673378843,34.03767403740186,35.70222236085686,panel_01_up_left__corner_3::gamut_009_cyy
panel_position_replicates,corner_3|c0.333333_m0.666667_y0.000000,6,,panel_01_up_left;panel_02_down;panel_03_up;panel_04_down;panel_05_up;panel_06_down_right,corner_3,23,gamut_023_cmm,cmm,0.3333333333333333,0.6666666666666666,0.0,35.76747604639121,34.06964848091305,-30.968939151009916,0.40588235500000003,0.26666669,0.55490198,#68448e,5.630530742481016,11.029917761678757,12.34156760409344,panel_01_up_left__corner_3::gamut_023_cmm
panel_position_replicates,corner_3|c0.400000_m0.000000_y0.600000,6,,panel_01_up_left;panel_02_down;panel_03_up;panel_04_down;panel_05_up;panel_06_down_right,corner_3,10,gamut_010_cycyy,cycyy,0.4,0.0,0.6,40.55248650734542,13.425399943258778,-7.8393754605887676,0.2627451,0.32843138,0.39411766000000004,#435465,23.835335458530352,35.134230051663344,37.62099532437455,panel_01_up_left__corner_3::gamut_010_cycyy
panel_position_replicates,corner_3|c0.400000_m0.600000_y0.000000,6,,panel_01_up_left;panel_02_down;panel_03_up;panel_04_down;panel_05_up;panel_06_down_right,corner_3,22,gamut_022_cmcmm,cmcmm,0.4,0.6,0.0,35.79317609677082,31.631265429302285,-33.98320756090729,0.40294118,0.27058825,0.5568627500000001,#67458e,4.73951503898415,7.691664205975465,8.435356863950762,panel_01_up_left__corner_3::gamut_022_cmcmm
panel_position_replicates,corner_3|c0.500000_m0.000000_y0.500000,6,,panel_01_up_left;panel_02_down;panel_03_up;panel_04_down;panel_05_up;panel_06_down_right,corner_3,11,gamut_011_cy,cy,0.5,0.0,0.5,40.11432644217213,12.372248584821506,-9.677361421276604,0.25490197000000003,0.323529425,0.419607845,#41536b,22.590693864223834,33.87370492542703,36.18346852703564,panel_01_up_left__corner_3::gamut_011_cy
panel_position_replicates,corner_3|c0.500000_m0.500000_y0.000000,6,,panel_01_up_left;panel_02_down;panel_03_up;panel_04_down;panel_05_up;panel_06_down_right,corner_3,21,gamut_021_cm,cm,0.5,0.5,0.0,35.103334297215866,28.971818749676288,-36.8300982484262,0.39215687,0.26470589499999997,0.550980415,#64448d,2.4876575197033137,5.326926031599677,5.719915926541388,panel_01_up_left__corner_3::gamut_021_cm
panel_position_replicates,corner_3|c0.600000_m0.000000_y0.400000,6,,panel_01_up_left;panel_02_down;panel_03_up;panel_04_down;panel_05_up;panel_06_down_right,corner_3,12,gamut_012_ccycy,ccycy,0.6,0.0,0.4,39.17648961939348,13.542251749281885,-11.641047378315918,0.273529425,0.319607855,0.458823535,#465275,19.169950570328872,33.198217405523344,35.8569107974816,panel_01_up_left__corner_3::gamut_012_ccycy
panel_position_replicates,corner_3|c0.600000_m0.400000_y0.000000,6,,panel_01_up_left;panel_02_down;panel_03_up;panel_04_down;panel_05_up;panel_06_down_right,corner_3,20,gamut_020_ccmcm,ccmcm,0.6,0.4,0.0,36.03623069400386,26.180973531654722,-37.74162557701005,0.35882355,0.278431385,0.5647059,#5c4790,3.0711416482794904,7.11896468427631,8.092822563601942,panel_01_up_left__corner_3::gamut_020_ccmcm
panel_position_replicates,corner_3|c0.666667_m0.000000_y0.333333,6,,panel_01_up_left;panel_02_down;panel_03_up;panel_04_down;panel_05_up;panel_06_down_right,corner_3,13,gamut_013_ccy,ccy,0.6666666666666666,0.0,0.3333333333333333,38.748008601752844,14.04049223604005,-13.2686261614267,0.286274515,0.317647065,0.474509825,#495179,17.414316031711174,32.222926576206035,34.748503874506206,panel_01_up_left__corner_3::gamut_013_ccy
panel_position_replicates,corner_3|c0.666667_m0.333333_y0.000000,6,,panel_01_up_left;panel_02_down;panel_03_up;panel_04_down;panel_05_up;panel_06_down_right,corner_3,19,gamut_019_ccm,ccm,0.6666666666666666,0.3333333333333333,0.0,36.73766996722216,23.799684882327888,-39.67564636334565,0.33235295,0.29215688,0.5921568749999999,#554b97,2.407430384200162,11.15861664553234,11.734476754756688,panel_01_up_left__corner_3::gamut_019_ccm
panel_position_replicates,corner_3|c0.750000_m0.000000_y0.250000,6,,panel_01_up_left;panel_02_down;panel_03_up;panel_04_down;panel_05_up;panel_06_down_right,corner_3,14,gamut_014_ccyc,ccyc,0.75,0.0,0.25,39.15003159150493,12.419113931539117,-14.796207286255836,0.26470588500000003,0.31960785,0.50588237,#445281,16.952541323933733,29.007191455105556,30.855326498481396,panel_01_up_left__corner_3::gamut_014_ccyc
panel_position_replicates,corner_3|c0.750000_m0.250000_y0.000000,6,,panel_01_up_left;panel_02_down;panel_03_up;panel_04_down;panel_05_up;panel_06_down_right,corner_3,18,gamut_018_ccmc,ccmc,0.75,0.25,0.0,38.727896763975124,20.61779856441206,-43.87085629517479,0.28627452,0.31764707000000003,0.625490235,#4951a0,2.306257117722117,17.970369421290485,18.28031704899495,panel_01_up_left__corner_3::gamut_018_ccmc
panel_position_replicates,corner_3|c0.800000_m0.000000_y0.200000,6,,panel_01_up_left;panel_02_down;panel_03_up;panel_04_down;panel_05_up;panel_06_down_right,corner_3,15,gamut_015_ccycc,ccycc,0.8,0.0,0.2,41.144168748527605,11.398222213847841,-18.90632385482423,0.24117647999999997,0.33137255499999996,0.52156865,#3e5585,16.965248635670093,24.458428087056106,25.25853344297988,panel_01_up_left__corner_3::gamut_015_ccycc
panel_position_replicates,corner_3|c0.800000_m0.200000_y0.000000,6,,panel_01_up_left;panel_02_down;panel_03_up;panel_04_down;panel_05_up;panel_06_down_right,corner_3,17,gamut_017_ccmcc,ccmcc,0.8,0.2,0.0,40.357048792871936,18.069797154559666,-46.479872982262364,0.26078432,0.32941177,0.65490197,#4354a7,3.3730641397127537,22.26344030600928,22.344410959387215,panel_01_up_left__corner_3::gamut_017_ccmcc
panel_position_replicates,corner_3|c1.000000_m0.000000_y0.000000,6,,panel_01_up_left;panel_02_down;panel_03_up;panel_04_down;panel_05_up;panel_06_down_right,corner_3,16,gamut_016_c,c,1.0,0.0,0.0,49.00864454893356,9.652376394101243,-51.18740597645136,0.117647065,0.401960785,0.7372548999999999,#1e67bc,5.444905963819213,37.178681885362124,37.34739352777193,panel_01_up_left__corner_3::gamut_016_c
