symmetry_strategy,symmetry_key,replicate_count,symmetry_classes,panel_names,sub_gamut_names,region_indices,labels,stack_tokens,fC_median,fM_median,fY_median,measured_L,measured_a,measured_b,measured_R,measured_G,measured_B,measured_hex,replicate_deltaE00_median,replicate_deltaE00_p90,replicate_deltaE00_max,example_global_label
center_replicates,panel_01_up_left|corner_3|c0.000000_m0.250000_y0.750000,1,,panel_01_up_left,corner_3,4,gamut_004_ymyy,ymyy,0.0,0.25,0.75,29.19755526245736,-16.053966189182756,12.400113874493137,0.19215687,0.29411766,0.19215687,#314b31,0.0,0.0,0.0,panel_01_up_left__corner_3::gamut_004_ymyy
center_replicates,panel_01_up_left|corner_3|c0.000000_m0.333333_y0.666667,1,,panel_01_up_left,corner_3,3,gamut_003_myy,myy,0.0,0.3333333333333333,0.6666666666666666,29.190080415938404,-7.995036411514834,8.152853141796756,0.23921569,0.28235295,0.21960784,#3d4838,0.0,0.0,0.0,panel_01_up_left__corner_3::gamut_003_myy
center_replicates,panel_01_up_left|corner_3|c0.000000_m0.400000_y0.600000,1,,panel_01_up_left,corner_3,2,gamut_002_mymyy,mymyy,0.0,0.4,0.6,31.36466611372005,-2.679252686188738,6.270805980896377,0.28627452,0.29411766,0.2509804,#494b40,0.0,0.0,0.0,panel_01_up_left__corner_3::gamut_002_mymyy
center_replicates,panel_01_up_left|corner_3|c0.000000_m0.500000_y0.500000,1,,panel_01_up_left,corner_3,1,gamut_001_my,my,0.0,0.5,0.5,32.66466764966088,6.760167711446746,2.527396593263598,0.34901962,0.28627452,0.2901961,#59494a,0.0,0.0,0.0,panel_01_up_left__corner_3::gamut_001_my
center_replicates,panel_01_up_left|corner_3|c0.000000_m0.600000_y0.400000,1,,panel_01_up_left,corner_3,30,gamut_030_mmymy,mmymy,0.0,0.6,0.4,36.072053836922336,15.79013772151036,-0.8874259130759787,0.4254902,0.29803923,0.34117648,#6d4c57,0.0,0.0,0.0,panel_01_up_left__corner_3::gamut_030_mmymy
center_replicates,panel_01_up_left|corner_3|c0.000000_m0.666667_y0.333333,1,,panel_01_up_left,corner_3,29,gamut_029_mmy,mmy,0.0,0.6666666666666666,0.3333333333333333,37.57583883150091,21.26867643332367,-2.4825654392535257,0.46666667,0.29803923,0.3647059,#774c5d,0.0,0.0,0.0,panel_01_up_left__corner_3::gamut_029_mmy
center_replicates,panel_01_up_left|corner_3|c0.000000_m0.750000_y0.250000,1,,panel_01_up_left,corner_3,28,gamut_028_mmym,mmym,0.0,0.75,0.25,39.6558896976164,29.5239066656466,-5.671425159659343,0.5254902,0.2901961,0.40588236,#864a68,0.0,0.0,0.0,panel_01_up_left__corner_3::gamut_028_mmym
center_replicates,panel_01_up_left|corner_3|c0.000000_m0.800000_y0.200000,1,,panel_01_up_left,corner_3,27,gamut_027_mmymm,mmymm,0.0,0.8,0.2,41.034637741250926,34.41551879040109,-8.510888382907089,0.56078434,0.2901961,0.4372549,#8f4a6f,0.0,0.0,0.0,panel_01_up_left__corner_3::gamut_027_mmymm
center_replicates,panel_01_up_left|corner_3|c0.000000_m1.000000_y0.000000,1,,panel_01_up_left,corner_3,26,gamut_026_m,m,0.0,1.0,0.0,49.17340328771286,60.88623538764226,-13.261407691059125,0.78431374,0.24705882,0.5529412,#c83f8d,0.0,0.0,0.0,panel_01_up_left__corner_3::gamut_026_m
center_replicates,panel_01_up_left|corner_3|c0.200000_m0.000000_y0.800000,1,,panel_01_up_left,corner_3,7,gamut_007_yycyy,yycyy,0.2,0.0,0.8,39.75556891920316,-37.902980356552426,19.191767448873275,0.033333335,0.42352942,0.23529412,#096c3c,0.0,0.0,0.0,panel_01_up_left__corner_3::gamut_007_yycyy
center_replicates,panel_01_up_left|corner_3|c0.200000_m0.800000_y0.000000,1,,panel_01_up_left,corner_3,25,gamut_025_mmcmm,mmcmm,0.2,0.8,0.0,42.86407638274452,44.3336428291608,-26.505193457788124,0.5921569,0.27450982,0.57254905,#974692,0.0,0.0,0.0,panel_01_up_left__corner_3::gamut_025_mmcmm
center_replicates,panel_01_up_left|corner_3|c0.250000_m0.000000_y0.750000,1,,panel_01_up_left,corner_3,8,gamut_008_ycyy,ycyy,0.25,0.0,0.75,41.28646607747246,-38.112815980754,17.574911986037066,0.03529412,0.4392157,0.2627451,#097043,0.0,0.0,0.0,panel_01_up_left__corner_3::gamut_008_ycyy
center_replicates,panel_01_up_left|corner_3|c0.250000_m0.750000_y0.000000,1,,panel_01_up_left,corner_3,24,gamut_024_mcmm,mcmm,0.25,0.75,0.0,41.79011058943412,41.57956521631867,-29.042977843015617,0.5568628,0.2784314,0.5764706,#8e4793,0.0,0.0,0.0,panel_01_up_left__corner_3::gamut_024_mcmm
center_replicates,panel_01_up_left|corner_3|c0.333333_m0.000000_y0.666667,1,,panel_01_up_left,corner_3,9,gamut_009_cyy,cyy,0.3333333333333333,0.0,0.6666666666666666,42.56862550956086,-37.31146620001276,14.028293774080364,0.043137256,0.4509804,0.29803923,#0b734c,0.0,0.0,0.0,panel_01_up_left__corner_3::gamut_009_cyy
center_replicates,panel_01_up_left|corner_3|c0.333333_m0.666667_y0.000000,1,,panel_01_up_left,corner_3,23,gamut_023_cmm,cmm,0.3333333333333333,0.6666666666666666,0.0,40.717902305163584,36.478375363900696,-32.66487261460311,0.5019608,0.2901961,0.5882353,#804a96,0.0,0.0,0.0,panel_01_up_left__corner_3::gamut_023_cmm
center_replicates,panel_01_up_left|corner_3|c0.400000_m0.000000_y0.600000,1,,panel_01_up_left,corner_3,10,gamut_010_cycyy,cycyy,0.4,0.0,0.6,44.92753588433807,-36.39682673699185,9.818589170071812,0.047058824,0.4745098,0.3529412,#0c795a,0.0,0.0,0.0,panel_01_up_left__corner_3::gamut_010_cycyy
center_replicates,panel_01_up_left|corner_3|c0.400000_m0.600000_y0.000000,1,,panel_01_up_left,corner_3,22,gamut_022_cmcmm,cmcmm,0.4,0.6,0.0,39.60794064344722,33.988044324626074,-35.153077834717486,0.46666667,0.2901961,0.5921569,#774a97,0.0,0.0,0.0,panel_01_up_left__corner_3::gamut_022_cmcmm
center_replicates,panel_01_up_left|corner_3|c0.500000_m0.000000_y0.500000,1,,panel_01_up_left,corner_3,11,gamut_011_cy,cy,0.5,0.0,0.5,45.11232914083392,-34.17728193790556,5.3321994372525605,0.047058824,0.4745098,0.38039216,#0c7961,0.0,0.0,0.0,panel_01_up_left__corner_3::gamut_011_cy
center_replicates,panel_01_up_left|corner_3|c0.500000_m0.500000_y0.000000,1,,panel_01_up_left,corner_3,21,gamut_021_cm,cm,0.5,0.5,0.0,37.08970422869168,29.27566040600313,-37.82918950879117,0.39607844,0.28431374,0.58431375,#654995,0.0,0.0,0.0,panel_01_up_left__corner_3::gamut_021_cm
center_replicates,panel_01_up_left|corner_3|c0.600000_m0.000000_y0.400000,1,,panel_01_up_left,corner_3,12,gamut_012_ccycy,ccycy,0.6,0.0,0.4,43.407102618427295,-28.4990557274232,-2.8123816571247406,0.05882353,0.4509804,0.41960785,#0f736b,0.0,0.0,0.0,panel_01_up_left__corner_3::gamut_012_ccycy
center_replicates,panel_01_up_left|corner_3|c0.600000_m0.400000_y0.000000,1,,panel_01_up_left,corner_3,20,gamut_020_ccmcm,ccmcm,0.6,0.4,0.0,37.427052655727394,25.166742941714737,-40.602796265200354,0.3529412,0.3019608,0.6039216,#5a4d9a,0.0,0.0,0.0,panel_01_up_left__corner_3::gamut_020_ccmcm
center_replicates,panel_01_up_left|corner_3|c0.666667_m0.000000_y0.333333,1,,panel_01_up_left,corner_3,13,gamut_013_ccy,ccy,0.6666666666666666,0.0,0.3333333333333333,42.576152693852414,-25.43650128968167,-6.988553052375868,0.06666667,0.4392157,0.4392157,#117070,0.0,0.0,0.0,panel_01_up_left__corner_3::gamut_013_ccy
center_replicates,panel_01_up_left|corner_3|c0.666667_m0.333333_y0.000000,1,,panel_01_up_left,corner_3,19,gamut_019_ccm,ccm,0.6666666666666666,0.3333333333333333,0.0,36.99520762753929,23.553210806241108,-43.11841840817084,0.31960785,0.3019608,0.6156863,#524d9d,0.0,0.0,0.0,panel_01_up_left__corner_3::gamut_019_ccm
center_replicates,panel_01_up_left|corner_3|c0.750000_m0.000000_y0.250000,1,,panel_01_up_left,corner_3,14,gamut_014_ccyc,ccyc,0.75,0.0,0.25,42.38485417724824,-19.45327617264092,-15.565263669927788,0.0627451,0.43137255,0.49019608,#106e7d,0.0,0.0,0.0,panel_01_up_left__corner_3::gamut_014_ccyc
center_replicates,panel_01_up_left|corner_3|c0.750000_m0.250000_y0.000000,1,,panel_01_up_left,corner_3,18,gamut_018_ccmc,ccmc,0.75,0.25,0.0,37.80511115818653,20.15908103187133,-46.77867745615112,0.26666668,0.32156864,0.6509804,#4452a6,0.0,0.0,0.0,panel_01_up_left__corner_3::gamut_018_ccmc
center_replicates,panel_01_up_left|corner_3|c0.800000_m0.000000_y0.200000,1,,panel_01_up_left,corner_3,15,gamut_015_ccycc,ccycc,0.8,0.0,0.2,42.863769499837645,-15.4405889605424,-22.007056961665448,0.0627451,0.43137255,0.5372549,#106e89,0.0,0.0,0.0,panel_01_up_left__corner_3::gamut_015_ccycc
center_replicates,panel_01_up_left|corner_3|c0.800000_m0.200000_y0.000000,1,,panel_01_up_left,corner_3,17,gamut_017_ccmcc,ccmcc,0.8,0.2,0.0,38.30507014968848,17.934093270088518,-48.134024762436056,0.22745098,0.33333334,0.6627451,#3a55a9,0.0,0.0,0.0,panel_01_up_left__corner_3::gamut_017_ccmcc
center_replicates,panel_01_up_left|corner_3|c1.000000_m0.000000_y0.000000,1,,panel_01_up_left,corner_3,16,gamut_016_c,c,1.0,0.0,0.0,44.297372303638426,9.12508450538957,-51.57479242796641,0.09019608,0.4117647,0.7490196,#1769bf,0.0,0.0,0.0,panel_01_up_left__corner_3::gamut_016_c
center_replicates,panel_02_down|corner_1|c0.000000_m0.000000_y1.000000,1,,panel_02_down,corner_1,6,gamut_006_y,y,0.0,0.0,1.0,49.061170872566606,7.050404630276564,-52.5502065045447,0.105882354,0.4627451,0.80784315,#1b76ce,0.0,0.0,0.0,panel_02_down__corner_1::gamut_006_y
center_replicates,panel_02_down|corner_1|c0.000000_m0.200000_y0.800000,1,,panel_02_down,corner_1,5,gamut_005_yymyy,yymyy,0.0,0.2,0.8,52.52994179634475,-23.404982241141735,-15.057587537073225,0.14313726,0.5392157,0.5882353,#258a96,0.0,0.0,0.0,panel_02_down__corner_1::gamut_005_yymyy
center_replicates,panel_02_down|corner_1|c0.000000_m0.250000_y0.750000,1,,panel_02_down,corner_1,4,gamut_004_ymyy,ymyy,0.0,0.25,0.75,53.16107618857504,-28.91206851639977,-5.595045710952251,0.16470589,0.55098045,0.53333336,#2a8d88,0.0,0.0,0.0,panel_02_down__corner_1::gamut_004_ymyy
center_replicates,panel_02_down|corner_1|c0.000000_m0.333333_y0.666667,1,,panel_02_down,corner_1,3,gamut_003_myy,myy,0.0,0.3333333333333333,0.6666666666666666,53.875252516087215,-35.007263120267915,6.591945317429659,0.18431373,0.5647059,0.45882353,#2f9075,0.0,0.0,0.0,panel_02_down__corner_1::gamut_003_myy
center_replicates,panel_02_down|corner_1|c0.000000_m0.400000_y0.600000,1,,panel_02_down,corner_1,2,gamut_002_mymyy,mymyy,0.0,0.4,0.6,53.5973239060025,-37.82107393876238,13.780751054023764,0.19215687,0.5647059,0.40392157,#319067,0.0,0.0,0.0,panel_02_down__corner_1::gamut_002_mymyy
center_replicates,panel_02_down|corner_1|c0.000000_m0.500000_y0.500000,1,,panel_02_down,corner_1,1,gamut_001_my,my,0.0,0.5,0.5,52.26930330180765,-40.392590709581015,24.93477542146283,0.21176471,0.5529412,0.3137255,#368d50,0.0,0.0,0.0,panel_02_down__corner_1::gamut_001_my
center_replicates,panel_02_down|corner_1|c0.000000_m0.600000_y0.400000,1,,panel_02_down,corner_1,30,gamut_030_mmymy,mmymy,0.0,0.6,0.4,52.849171069481216,-40.15377536370684,33.27432419871119,0.25490198,0.5568628,0.25882354,#418e42,0.0,0.0,0.0,panel_02_down__corner_1::gamut_030_mmymy
center_replicates,panel_02_down|corner_1|c0.000000_m0.666667_y0.333333,1,,panel_02_down,corner_1,29,gamut_029_mmy,mmy,0.0,0.6666666666666666,0.3333333333333333,52.170571644347206,-39.23314534743744,38.31873294917754,0.27450982,0.54901963,0.21176471,#468c36,0.0,0.0,0.0,panel_02_down__corner_1::gamut_029_mmy
center_replicates,panel_02_down|corner_1|c0.000000_m0.750000_y0.250000,1,,panel_02_down,corner_1,28,gamut_028_mmym,mmym,0.0,0.75,0.25,54.12385593057162,-37.48577569169975,46.06677317380981,0.33333334,0.5647059,0.16862746,#55902b,0.0,0.0,0.0,panel_02_down__corner_1::gamut_028_mmym
center_replicates,panel_02_down|corner_1|c0.000000_m0.800000_y0.200000,1,,panel_02_down,corner_1,27,gamut_027_mmymm,mmymm,0.0,0.8,0.2,55.62611304518271,-34.37393820977702,50.46094805654037,0.38431373,0.5764706,0.14117648,#629324,0.0,0.0,0.0,panel_02_down__corner_1::gamut_027_mmymm
center_replicates,panel_02_down|corner_1|c0.000000_m1.000000_y0.000000,1,,panel_02_down,corner_1,26,gamut_026_m,m,0.0,1.0,0.0,77.92217527050029,-10.02462459937692,76.65166667345031,0.83137256,0.7647059,0.078431375,#d4c314,0.0,0.0,0.0,panel_02_down__corner_1::gamut_026_m
center_replicates,panel_02_down|corner_1|c0.200000_m0.000000_y0.800000,1,,panel_02_down,corner_1,7,gamut_007_yycyy,yycyy,0.2,0.0,0.8,53.08954862997979,2.804565855441976,-49.149805370643485,0.15686275,0.50980395,0.827451,#2882d3,0.0,0.0,0.0,panel_02_down__corner_1::gamut_007_yycyy
center_replicates,panel_02_down|corner_1|c0.200000_m0.800000_y0.000000,1,,panel_02_down,corner_1,25,gamut_025_mmcmm,mmcmm,0.2,0.8,0.0,77.30782038833351,-9.42177923394394,75.97799906880411,0.827451,0.75686276,0.08235294,#d3c115,0.0,0.0,0.0,panel_02_down__corner_1::gamut_025_mmcmm
center_replicates,panel_02_down|corner_1|c0.250000_m0.000000_y0.750000,1,,panel_02_down,corner_1,8,gamut_008_ycyy,ycyy,0.25,0.0,0.75,54.46582539152644,1.5841708700051194,-48.44191344084554,0.16862746,0.5254902,0.8392157,#2b86d6,0.0,0.0,0.0,panel_02_down__corner_1::gamut_008_ycyy
center_replicates,panel_02_down|corner_1|c0.250000_m0.750000_y0.000000,1,,panel_02_down,corner_1,24,gamut_024_mcmm,mcmm,0.25,0.75,0.0,77.30782038833351,-9.42177923394394,75.97799906880411,0.827451,0.75686276,0.078431375,#d3c114,0.0,0.0,0.0,panel_02_down__corner_1::gamut_024_mcmm
center_replicates,panel_02_down|corner_1|c0.333333_m0.000000_y0.666667,1,,panel_02_down,corner_1,9,gamut_009_cyy,cyy,0.3333333333333333,0.0,0.6666666666666666,55.48124187947733,0.6391938028262878,-47.36663252011961,0.18431373,0.5372549,0.8392157,#2f89d6,0.0,0.0,0.0,panel_02_down__corner_1::gamut_009_cyy
center_replicates,panel_02_down|corner_1|c0.333333_m0.666667_y0.000000,1,,panel_02_down,corner_1,23,gamut_023_cmm,cmm,0.3333333333333333,0.6666666666666666,0.0,78.8938230193134,-10.634185110082184,76.96107218102165,0.8392157,0.7764706,0.09019608,#d6c617,0.0,0.0,0.0,panel_02_down__corner_1::gamut_023_cmm
center_replicates,panel_02_down|corner_1|c0.400000_m0.000000_y0.600000,1,,panel_02_down,corner_1,10,gamut_010_cycyy,cycyy,0.4,0.0,0.6,56.05823320330785,-1.1572088801905522,-45.300394969919445,0.19607843,0.54509807,0.83137256,#328bd4,0.0,0.0,0.0,panel_02_down__corner_1::gamut_010_cycyy
center_replicates,panel_02_down|corner_1|c0.400000_m0.600000_y0.000000,1,,panel_02_down,corner_1,22,gamut_022_cmcmm,cmcmm,0.4,0.6,0.0,79.7934573067847,-11.512144432044623,75.89513837953845,0.84313726,0.7882353,0.1254902,#d7c920,0.0,0.0,0.0,panel_02_down__corner_1::gamut_022_cmcmm
center_replicates,panel_02_down|corner_1|c0.500000_m0.000000_y0.500000,1,,panel_02_down,corner_1,11,gamut_011_cy,cy,0.5,0.0,0.5,57.07189406616215,-2.5256436226319123,-42.78132164544668,0.22352941,0.5568628,0.83137256,#398ed4,0.0,0.0,0.0,panel_02_down__corner_1::gamut_011_cy
center_replicates,panel_02_down|corner_1|c0.500000_m0.500000_y0.000000,1,,panel_02_down,corner_1,21,gamut_021_cm,cm,0.5,0.5,0.0,81.05827268413704,-12.446277325577238,75.04964822304366,0.8509804,0.8039216,0.16078432,#d9cd29,0.0,0.0,0.0,panel_02_down__corner_1::gamut_021_cm
center_replicates,panel_02_down|corner_1|c0.600000_m0.000000_y0.400000,1,,panel_02_down,corner_1,12,gamut_012_ccycy,ccycy,0.6,0.0,0.4,58.90414203319556,-4.366592474038478,-38.39224927494869,0.27450982,0.5764706,0.81960785,#4693d1,0.0,0.0,0.0,panel_02_down__corner_1::gamut_012_ccycy
center_replicates,panel_02_down|corner_1|c0.600000_m0.400000_y0.000000,1,,panel_02_down,corner_1,20,gamut_020_ccmcm,ccmcm,0.6,0.4,0.0,81.31851282703465,-13.08969472770058,69.87756180979454,0.84313726,0.80784315,0.23137255,#d7ce3b,0.0,0.0,0.0,panel_02_down__corner_1::gamut_020_ccmcm
center_replicates,panel_02_down|corner_1|c0.666667_m0.000000_y0.333333,1,,panel_02_down,corner_1,13,gamut_013_ccy,ccy,0.6666666666666666,0.0,0.3333333333333333,60.71863441035372,-4.921844778228435,-36.40620518528546,0.31764707,0.59607846,0.81960785,#5198d1,0.0,0.0,0.0,panel_02_down__corner_1::gamut_013_ccy
center_replicates,panel_02_down|corner_1|c0.666667_m0.333333_y0.000000,1,,panel_02_down,corner_1,19,gamut_019_ccm,ccm,0.6666666666666666,0.3333333333333333,0.0,81.90216622316566,-13.811702833147644,67.66639573254108,0.84313726,0.8156863,0.2627451,#d7d043,0.0,0.0,0.0,panel_02_down__corner_1::gamut_019_ccm
center_replicates,panel_02_down|corner_1|c0.750000_m0.000000_y0.250000,1,,panel_02_down,corner_1,14,gamut_014_ccyc,ccyc,0.75,0.0,0.25,63.91243880731568,-6.86382398132629,-30.208736101955303,0.3882353,0.6313726,0.8176471,#63a1d1,0.0,0.0,0.0,panel_02_down__corner_1::gamut_014_ccyc
center_replicates,panel_02_down|corner_1|c0.750000_m0.250000_y0.000000,1,,panel_02_down,corner_1,18,gamut_018_ccmc,ccmc,0.75,0.25,0.0,82.96511564985404,-13.131167694586832,59.5498998808398,0.8509804,0.827451,0.3529412,#d9d35a,0.0,0.0,0.0,panel_02_down__corner_1::gamut_018_ccmc
center_replicates,panel_02_down|corner_1|c0.800000_m0.000000_y0.200000,1,,panel_02_down,corner_1,15,gamut_015_ccycc,ccycc,0.8,0.0,0.2,64.96350548410669,-7.749854395265765,-26.01373504122177,0.41960785,0.6431373,0.8,#6ba4cc,0.0,0.0,0.0,panel_02_down__corner_1::gamut_015_ccycc
center_replicates,panel_02_down|corner_1|c0.800000_m0.200000_y0.000000,1,,panel_02_down,corner_1,17,gamut_017_ccmcc,ccmcc,0.8,0.2,0.0,83.04646803605657,-12.335502557060453,51.73501112242527,0.84705883,0.827451,0.41568628,#d8d36a,0.0,0.0,0.0,panel_02_down__corner_1::gamut_017_ccmcc
center_replicates,panel_02_down|corner_1|c1.000000_m0.000000_y0.000000,1,,panel_02_down,corner_1,16,gamut_016_c,c,1.0,0.0,0.0,85.0690809265723,-1.4226788177794103,3.948101601395271,0.8352941,0.8352941,0.8039216,#d5d5cd,0.0,0.0,0.0,panel_02_down__corner_1::gamut_016_c
center_replicates,panel_02_down|corner_2|c0.000000_m0.000000_y1.000000,1,,panel_02_down,corner_2,6,gamut_006_y,y,0.0,0.0,1.0,42.52604770772023,54.96414499651331,-4.571347138040172,0.69411767,0.20392157,0.43137255,#b1346e,0.0,0.0,0.0,panel_02_down__corner_2::gamut_006_y
center_replicates,panel_02_down|corner_2|c0.000000_m0.200000_y0.800000,1,,panel_02_down,corner_2,5,gamut_005_yymyy,yymyy,0.0,0.2,0.8,44.77106051951998,52.29766474542835,-7.271147777382292,0.69803923,0.24705882,0.47058824,#b23f78,0.0,0.0,0.0,panel_02_down__corner_2::gamut_005_yymyy
center_replicates,panel_02_down|corner_2|c0.000000_m0.250000_y0.750000,1,,panel_02_down,corner_2,4,gamut_004_ymyy,ymyy,0.0,0.25,0.75,44.762415717188695,50.97609340836456,-7.644822693107445,0.69411767,0.2529412,0.47058824,#b14178,0.0,0.0,0.0,panel_02_down__corner_2::gamut_004_ymyy
center_replicates,panel_02_down|corner_2|c0.000000_m0.333333_y0.666667,1,,panel_02_down,corner_2,3,gamut_003_myy,myy,0.0,0.3333333333333333,0.6666666666666666,45.47892546015106,50.19288991236959,-8.049806048042353,0.69411767,0.2627451,0.47843137,#b1437a,0.0,0.0,0.0,panel_02_down__corner_2::gamut_003_myy
center_replicates,panel_02_down|corner_2|c0.000000_m0.400000_y0.600000,1,,panel_02_down,corner_2,2,gamut_002_mymyy,mymyy,0.0,0.4,0.6,46.31982325662349,49.37962107156191,-9.5190982450881,0.69803923,0.2784314,0.49803922,#b2477f,0.0,0.0,0.0,panel_02_down__corner_2::gamut_002_mymyy
center_replicates,panel_02_down|corner_2|c0.000000_m0.500000_y0.500000,1,,panel_02_down,corner_2,1,gamut_001_my,my,0.0,0.5,0.5,47.53534825386488,48.92922109208314,-11.249606994554018,0.7058824,0.29411766,0.5176471,#b44b84,0.0,0.0,0.0,panel_02_down__corner_2::gamut_001_my
center_replicates,panel_02_down|corner_2|c0.000000_m0.600000_y0.400000,1,,panel_02_down,corner_2,30,gamut_030_mmymy,mmymy,0.0,0.6,0.4,52.172953250865376,45.19769590824218,-12.26621321677026,0.7352941,0.35686275,0.5764706,#bb5b93,0.0,0.0,0.0,panel_02_down__corner_2::gamut_030_mmymy
center_replicates,panel_02_down|corner_2|c0.000000_m0.666667_y0.333333,1,,panel_02_down,corner_2,29,gamut_029_mmy,mmy,0.0,0.6666666666666666,0.3333333333333333,54.78190864135145,42.94093299847224,-12.67810905005784,0.7529412,0.39607844,0.6039216,#c0659a,0.0,0.0,0.0,panel_02_down__corner_2::gamut_029_mmy
center_replicates,panel_02_down|corner_2|c0.000000_m0.750000_y0.250000,1,,panel_02_down,corner_2,28,gamut_028_mmym,mmym,0.0,0.75,0.25,60.08360556765995,38.8227489612698,-12.029493592145634,0.78431374,0.46470588,0.654902,#c876a7,0.0,0.0,0.0,panel_02_down__corner_2::gamut_028_mmym
center_replicates,panel_02_down|corner_2|c0.000000_m0.800000_y0.200000,1,,panel_02_down,corner_2,27,gamut_027_mmymm,mmymm,0.0,0.8,0.2,65.18051738303002,33.99978234045131,-11.365850682373493,0.8156863,0.53333336,0.7019608,#d088b3,0.0,0.0,0.0,panel_02_down__corner_2::gamut_027_mmymm
center_replicates,panel_02_down|corner_2|c0.000000_m1.000000_y0.000000,1,,panel_02_down,corner_2,26,gamut_026_m,m,0.0,1.0,0.0,92.42395831090884,-1.393314767774212,2.7876894684507825,0.9098039,0.91764706,0.89411765,#e8eae4,0.0,0.0,0.0,panel_02_down__corner_2::gamut_026_m
center_replicates,panel_02_down|corner_2|c0.200000_m0.000000_y0.800000,1,,panel_02_down,corner_2,7,gamut_007_yycyy,yycyy,0.2,0.0,0.8,45.45026253644116,47.25967734430172,10.06301514461454,0.70980394,0.27058825,0.3647059,#b5455d,0.0,0.0,0.0,panel_02_down__corner_2::gamut_007_yycyy
center_replicates,panel_02_down|corner_2|c0.200000_m0.800000_y0.000000,1,,panel_02_down,corner_2,25,gamut_025_mmcmm,mmcmm,0.2,0.8,0.0,90.40874795720252,-13.898419077676444,52.49320706175531,0.91764706,0.9137255,0.4862745,#eae97c,0.0,0.0,0.0,panel_02_down__corner_2::gamut_025_mmcmm
center_replicates,panel_02_down|corner_2|c0.250000_m0.000000_y0.750000,1,,panel_02_down,corner_2,8,gamut_008_ycyy,ycyy,0.25,0.0,0.75,46.037288680512965,44.99580196391967,14.432659554103966,0.70980394,0.28627452,0.34117648,#b54957,0.0,0.0,0.0,panel_02_down__corner_2::gamut_008_ycyy
center_replicates,panel_02_down|corner_2|c0.250000_m0.750000_y0.000000,1,,panel_02_down,corner_2,24,gamut_024_mcmm,mcmm,0.25,0.75,0.0,88.76360858758228,-14.297193670942232,59.3868088722874,0.9098039,0.89411765,0.41568628,#e8e46a,0.0,0.0,0.0,panel_02_down__corner_2::gamut_024_mcmm
center_replicates,panel_02_down|corner_2|c0.333333_m0.000000_y0.666667,1,,panel_02_down,corner_2,9,gamut_009_cyy,cyy,0.3333333333333333,0.0,0.6666666666666666,46.59636057067305,41.47085948107216,20.206800251684776,0.7058824,0.30588236,0.30980393,#b44e4f,0.0,0.0,0.0,panel_02_down__corner_2::gamut_009_cyy
center_replicates,panel_02_down|corner_2|c0.333333_m0.666667_y0.000000,1,,panel_02_down,corner_2,23,gamut_023_cmm,cmm,0.3333333333333333,0.6666666666666666,0.0,87.106951961559,-15.63041551407074,71.53897823116571,0.89411765,0.8784314,0.2784314,#e4e047,0.0,0.0,0.0,panel_02_down__corner_2::gamut_023_cmm
center_replicates,panel_02_down|corner_2|c0.400000_m0.000000_y0.600000,1,,panel_02_down,corner_2,10,gamut_010_cycyy,cycyy,0.4,0.0,0.6,46.76419479262454,39.11591712753656,23.5947715794948,0.69803923,0.31764707,0.2901961,#b2514a,0.0,0.0,0.0,panel_02_down__corner_2::gamut_010_cycyy
center_replicates,panel_02_down|corner_2|c0.400000_m0.600000_y0.000000,1,,panel_02_down,corner_2,22,gamut_022_cmcmm,cmcmm,0.4,0.6,0.0,84.86917526241074,-14.507984902552671,74.29088188193121,0.8784314,0.8509804,0.21960784,#e0d938,0.0,0.0,0.0,panel_02_down__corner_2::gamut_022_cmcmm
center_replicates,panel_02_down|corner_2|c0.500000_m0.000000_y0.500000,1,,panel_02_down,corner_2,11,gamut_011_cy,cy,0.5,0.0,0.5,47.69617828376492,36.53600555078496,30.722752218460016,0.7019608,0.33333334,0.2509804,#b35540,0.0,0.0,0.0,panel_02_down__corner_2::gamut_011_cy
center_replicates,panel_02_down|corner_2|c0.500000_m0.500000_y0.000000,1,,panel_02_down,corner_2,21,gamut_021_cm,cm,0.5,0.5,0.0,82.77218497504523,-12.995102747600018,78.15274078424757,0.87058824,0.8235294,0.13725491,#ded223,0.0,0.0,0.0,panel_02_down__corner_2::gamut_021_cm
center_replicates,panel_02_down|corner_2|c0.600000_m0.000000_y0.400000,1,,panel_02_down,corner_2,12,gamut_012_ccycy,ccycy,0.6,0.0,0.4,50.57799297605413,33.024958068299085,35.088554973949186,0.7254902,0.3764706,0.24313726,#b9603e,0.0,0.0,0.0,panel_02_down__corner_2::gamut_012_ccycy
center_replicates,panel_02_down|corner_2|c0.600000_m0.400000_y0.000000,1,,panel_02_down,corner_2,20,gamut_020_ccmcm,ccmcm,0.6,0.4,0.0,82.32408872106993,-12.139335830737537,79.08675300125233,0.87058824,0.8156863,0.10784314,#ded01c,0.0,0.0,0.0,panel_02_down__corner_2::gamut_020_ccmcm
center_replicates,panel_02_down|corner_2|c0.666667_m0.000000_y0.333333,1,,panel_02_down,corner_2,13,gamut_013_ccy,ccy,0.6666666666666666,0.0,0.3333333333333333,51.54433789555878,30.34300230030604,38.43970407314187,0.7254902,0.39215687,0.22745098,#b9643a,0.0,0.0,0.0,panel_02_down__corner_2::gamut_013_ccy
